"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
10250				false			false			false	false		false		false		false			false	false																	
10849				false			false			false	false		false		false		false			false	false																	
11145	0	0																											0	0	0	0						
11640				false			false			false	false		false		false		false			false	false																	
11837				false			false			false	false		false		false		false			false	false																	
12030				false			false			false	false		false		false		false			false	false																	
12142				false			false			false	false		false		false		false			false	false																	
12311								1838370	788447																								0	0	5018	5204	0	
12647	0	0						0	0																				0	0	0	0						
12656				false			false			false	false		false		false		false			false	false																	
12946				false			true	15323	11591	false	false		false		true	62386	false			false	false																	
13103	45262	0						11627	3010																				0	0	0	0						
13251	0	145		true	0	0	false			false	true	7766	true	9463	true	17229	false			false	false																	
13457				false			false			false	false		false		false		false			false	false																	
14155				false			false			false	false		true	4095	true	4095	false			false	false																	
14650				false			false			false	false		false		false		false			false	false																	
14753				false			false			false	false		false		false		false			false	false																	
14865	1732	0		true	0	0	false			false	false		false		false		false			false	false																	
14977	0	0						0	0																				0	0	0	0						
16551	1485	0		true	0	0	false			false	false		true	5164	true	226402	false			false	false																	
16748				false			false			false	false		false		true	46492	false			false	false																	
17110	0	0						0	0																				0	0	0	0						
17147	1471329	0						85193	6351																				0	0	0	0						
17259				false			false			false	false		false		false		false			false	false																	
17950				false			false			false	false		false		false		false			false	false																	
17978				false			false			false	false		false		false		false			false	false																	
18050				false			false			false	false		false		false		false			false	false																	
18135	860	0		true	0	0	false			false	false		false		false		false			false	false																	
18827	157318	0						0	0																				0	0	0	0						
18836				false			false			false	false		false		false		false			false	false																	
18854	0	0																											0	0	1357	0						
19356				false			false			false	false		false		false		false			false	false																	
19936				false			false			false	false		false		false		false			false	false																	
19972				false			false			false	false		false		false		false			false	false																	
20053				false			false			false	false		true	7463	true	37370	false			false	false																	
20633				false			false			false	false		true	2923	true	56248	false			false	false																	
20857				false			false			false	false		false		false		false			false	false																	
21256				false			false			false	false		false		false		false			false	false																	
21359				false			false			false	false		false		false		false			false	false																	
21658	0	398																											0	0	0	0						
22048				false			false			false	false		false		false		false			false	false																	
22543	5041	0		true	0	0	false			true	false		false		true	201134	false			false	false						2051	0								-293	0	
22552				false			false			false	false		false		false		false			false	false																	
22730				false			false			false	false		true	4800	false		false			false	false																	
23456				false			false			false	false		false		false		false			false	false																	
23504	1113894	0						0	0																				0	0	0	0						
23643				false			false			false	false		false		false		false			false	false																	
23755	1370	1832		true	0	0	false			false	false		true	162	true	180355	false			false	false																	
24006	0	95929		true	0	0	false			true	false		false		false		false			false	false						1886	1886								1543	-1543	
24378				false			false			false	false		false		false		false			false	false																	
24453				false			false			false	false		false		false		false			false	false																	
24659				false			false			false	false		false		false		false			false	false																	
24668				false			false			false	false		false		true	55010	false			false	false																	
24949				false			false			false	false		true	11317	true	156485	false			false	false																	
25357				false			false			false	false		false		false		false			false	false																	
25647	0	0																											0	0	0	0						
26176				false			false			false	false		false		true	287	false			false	false																	
26457				false			false			false	false		false		false		false			false	false																	
26765				false			false			false	false		true	46726	false		false			false	false																	
27070				false			true	4387	0	false	false		false		false		false			false	false																	
27548	29982	0						38609	6540																				0	0	0	0						
27614				false			false			false	false		false		true	35957	false			false	false																	
27847				false			false			false	false		false		false		false			false	false																	
28013	0	23931																											0	0	0	0						
28152	23846	0																											0	0	0	0						
28675	0	0																											0	0	0	0						
28732				false			false			false	false		false		false		false			false	false																	
29476				false			false			false	false		false		false		false			false	false																	
29636				false			false			false	false		false		false		false			false	false																	
29878	0	0																											0	0	0	0						
30052				false			false			false	false		true	4281	false		false			false	false																	
30502	89250	0						15241	1423																				0	0	0	0						
30650				false			false			false	false		false		false		false			false	false																	
30810																																	685627	0	248078			
31134	0	0																											0	0	0	0						
31255	0	0						0	0																				0	0	0	0						
31657				false			false			false	false		false		false		false			false	false																	
31826	0	0																											0	0	0	0						
31835				false			false			false	false		false		false		false			false	false																	
32234	85000	0		true	0	0	false			false	false		false		false		false			false	false																	
32766				false			false			false	false		false		false		false			false	false																	
32971				false			false			false	false		false		true	82134	false			false	false																	
33147				false			false			false	false		false		false		false			false	false																	
33259				false			false			false	false		false		false		false			false	false																	
33268	364	0																											0	0	0	0						
33370				false			false			false	false		false		false		false			false	false																	
33839				false			false			false	false		true	2249	false		false			false	false																	
33857	6095	0																											0	0	0	0						
34425				false			false			true	false		false		true	119203	false			false	false						934	0								-42	0	
34434	0	887		true	0	0	false			false	false		false		false		false			false	false																	
34537	267714	0						64692	18069																				0	0	0	0				584	0	
34555	0	0						0	0																				0	0	0	0						
34742				false			true	14450	4165	false	false		true	17660	false		false			false	false																	
35057	3520	0						0	0																				0	0	0	0						
35301								0	0																													
35570	2720893	648050						111053	29797																				0	0	0	0						
35646				false			false			false	false		false		false		false			false	false																	
35879				false			false			false	false		false		true	32007	false			false	false																	
36456				false			false			false	false		false		false		false			false	false																	
36933				false			false			false	false		false		false		false			false	false																	
37051				false			false			false	false		false		false		false			false	false																	
37341				false			false			false	false		false		false		false			false	false																	
37435	6063	0		true	0	0	true	23661	3905	false	false		true	23661	true	337682	false			false	false																	
37640	22739	204702						56278	17713																				0	0	0	0				303	0	
37659	0	0						0	0																				0	0	0	0						
37949				false			false			false	false		false		false		false			false	false																	
38740				false			false			false	false		false		false		false			false	false																	
39327				false			false			false	false		false		false		false			false	false																	
39756	744	0	0																										0	0	0	0	0	0	0			
40033				false			false			false	false		false		false		false			false	false																	
40499	188938	725332						379128	110552																				0	0	0	0				29762	0	
40855				false			false			false	false		true	5717	false		false			false	false																	
41245				false			false			false	false		false		false		false			false	false																	
41553				false			false			false	false		false		false		false			false	false																	
41629				false			false			false	false		false		false		false			false	false																	
41825	341	0																											0	0	0	0						
41955				false			false			false	false		false		false		false			false	false																	
42037				false			false			false	false		false		false		false			false	false																	
42354				false			false			false	false		false		false		false			false	false																	
42372				false			false			false	false		false		false		false			false	false																	
42420	1475092	0						95646	10250																				0	0	0	0						
42448	0	0						0	0																				0	0	0	0						
42457				false			false			false	false		false		false		false			false	false																	
43052				false			false			false	false		false		true	28973	false			false	false																	
43351				false			false			false	false		false		false		false			false	false																	
43856				false			false			false	false		true	15374	false		false			false	false																	
43959				false			false			false	false		false		false		false			false	false																	
44040				false			false			false	false		false		false		false			false	false																	
44433	40000	0																											0	0	0	0						
44741				false			false			false	false		false		true	84075	false			false	false																	
44750				false			false			false	false		false		false		false			false	false																	
44929	0	0																											0	0	0	0						
45038	0	0						0	0																				0	0	0	0						
45047				false			false			false	false		false		false		false			false	false																	
45056				false			false			false	false		false		false		false			false	false																	
45430				false			false			false	false		false		false		false			false	false																	
45458				false			false			false	false		true	1668	true	1668	false			false	false																	
45551				false			false			false	false		true	12209	false		false			false	false																	
45560	120000	0						32075	7499																				0	0	0	0						
45775				false			false			false	false		false		false		false			false	false																	
46053	4416	0		true	0	0	false			false	false		true	49016	true	69390	false			false	false																	
46941				false			false			false	false		false		false		false			false	false																	
47247	47540	4674						118554	9864																				0	0	0	0						
47256				false			false			false	false		true	120	true	24356	false			false	false																	
47452				false			false			false	false		false		false		false			false	false																	
47500				false			false			false	false		true	22882	true	23861	false			false	false																	
48057				false			false			false	false		true	14944	true	14944	false			false	false																	
48150				false			false			false	false		false		false		false			false	false																	
48374	0	0						29171	4325																				0	0	0	0						
48440	516	0		true	0	0	false			false	false		true	29247	true	74917	false			false	false																	
49054				false			false			false	false		false		false		false			false	false																	
49148				false			false			false	false		false		false		false			false	false																	
49241				false			false			false	false		false		false		false			false	false																	
49652				false			false			false	false		false		true	5584	false			false	false																	
49858				false			false			false	false		false		false		false			false	false																	
49951				false			false			false	false		false		false		false			false	false																	
50144				false			false			false	false		false		false		false			false	false																	
50461	0	0																											0	0	0	0						
50872				false			false			false	false		false		false		false			false	false																	
51253	0	0						0	0																				0	0	0	0						
51356	0	0																											0	0	0	0						
51459				false			false			true	false		false		false		false			false	false						1764	0								166	0	
51842	109	0																											0	0	0	0						
52719	0	0						0	0																				0	0	0	0						
52951				false			false			false	false		false		false		false			false	false																	
53051				false			false			false	false		false		false		false			false	false																	
54058	0	927																											0	0	0	0						
54656	0	0						0	0																				0	0	0	0						
54973	52554	0						99391	12286																				0	0	0	0						
55336				false			false			false	false		false		false		false			false	false																	
55635				false			false			false	false		false		false		false			false	false																	
55653				false			false			false	false		false		false		false			false	false																	
55970				false			false			false	false		false		true	152088	false			false	false																	
56258				false			false			false	false		false		false		false			false	false																	
56351	0	0																											0	0	0	0				7036	0	
56548	3856	0		true	0	0	false			false	false		false		true	147363	false			false	false																	
56717	8551	0		true	0	0	false			false	false		true	17894	true	110195	false			false	false																	
57040	0	0						0	0																				0	0	0	0						
57451				false			false			false	false		false		true	93789	false			false	false																	
58225				false			false			false	false		false		false		false			false	false																	
58243	702291	0						236729	61745																				0	0	0	0						
58355	920	0		true	0	0	false			false	false		false		false		false			false	false																	
58551				false			false			false	false		false		false		false			false	false																	
58636	5000	0		true	0	0	false			false	false		false		false		false			false	false																	
58757				false			false			false	false		false		false		false			false	false																	
58971	151011	0						50416	29266																				0	0	0	0						
59316				false			false			false	false		false		true	73506	false			false	false																	
59352	0	0																											0	0	0	0						
59370				false			false			false	false		false		false		false			false	false																	
59754				false			false			false	false		false		false		false			false	false																	
60143								46000	6000																													
60330	24848	0						0	0																				0	0	0	0						
60545				false			false			false	false		false		false		false			false	false																	
60554				false			false			false	false		false		false		false			false	false																	
60648				false			false			false	false		false		true	55578	false			false	false																	
61122	7707	0																											0	0	0	0						
61355	15228	0		true	0	0	true	62407	4250	false	false		false		true	667685	false			false	false																	
61476				false			false			false	false		true	42147	true	57838	false			false	false																	
61757	0	0																											0	0	0	0						
61832				false			false			false	false		false		false		false			false	false																	
61953				false			false			false	false		false		false		false			false	false																	
62044				false			false			false	false		false		true	1229	false			false	false																	
62110				false			false			false	false		false		false		false			false	false																	
62147				false			false			false	false		true	91	true	52623	false			false	false																	
62772	5853	0		true	0	0	false			false	true	1716	true	19611	true	1554	false			false	false																	
63050				false			false			false	false		false		false		false			false	false																	
63069								0	0																											4123		
63201				false			false			false	false		false		false		false			false	false																	
63573				false			false			false	false		false		true	49063	false			false	false																	
63733	0	0																											0	0	0	0						
63742	26234	0		true	0	0	true	28748	1436	false	false		true	1048	true	246422	false			false	false																	
63751	0	0																											0	0	0	0						
64150				false			true	17945	3139	false	false		false		false		false			false	false																	
64552	70763	0																											0	0	0	0						
64730				false			false			false	false		false		false		false			false	false																	
65205				false			false			false	false		true	702	true	702	false			false	false																	
65513																																						
65559	0	0																											0	0	0	0						
65746	0	12227						21146	3779																				0	0	0	0						
65858	25000	0		true	0	0	false			false	false		true	1256	true	133	false			false	false																	
66154				false			false			false	false		false		false		false			false	false																	
66275				false			false			false	false		false		true	138	false			false	false																	
66677	11711	0						34674	3114																				0	0	0	0				-285	0	
67142				false			false			false	false		false		false		false			false	false																	
67151	94871	0		true	0	0	false			false	false		false		false		false			false	false																	
67209	22063	0		true	0	15846	false			false	false		true	41214	true	50202	false			false	false																	
67254				false			false			false	false		false		false		false			false	false																	
67656	0	0																											0	0	0	0						
67870				false			false			false	false		false		true	895	false			false	false																	
68448				false			false			false	false		false		true	23771	false			false	false																	
68671				false			false			false	false		false		false		false			false	false																	
68756	1612	0						0	0																				0	0	0	0						
68831				false			false			false	false		false		false		false			false	false																	
69333	1739	0						15376	0																				0	0	0	0						
69678				false			false			true	false		false		true	167608	false			false	false						512	0								-115	0	
70058				false			false			false	false		false		false		false			false	false																	
70218	0	0						0	0																				0	0	0	0						
70414				false			false			false	false		false		true	127777	false			false	false																	
70638				false			true	32089	6814	false	false		true	1919	false		false			false	false																	
70955				false			false			false	false		false		false		false			false	false																	
71073				false			false			false	false		false		false		false			false	false																	
71457	3702	0		true	0	0	false			true	false		true	73733	true	12516	false			false	false						590	0								14	0	
71859				false			false			false	false		false		false		false			false	false																	
72258				false			false			false	false		false		false		false			false	false																	
72351				false			false			false	false		false		false		false			false	false																	
72454				false			false			false	false		false		false		false			false	false																	
72678				false			false			false	false		false		false		false			false	false																	
73116				false			false			false	false		false		true	628	false			false	false																	
73152				false			false			false	false		false		false		false			false	false																	
73554				false			false			false	true	9091	true	674	true	9564	false			false	false																	
73956				false			false			false	false		false		false		false			false	false																	
74056	0	0						0	0																				0	0	0	0						
74140	15626	0						14511	904																				0	0	0	0						
74403	22165	0																											0	0	0	0						
74449				false			false			false	false		false		false		false			false	false																	
75259	5075	0		true	0	0	true	33453	5075	false	false		false		true	218806	false			false	false																	
75446	2286	0		true	0	0	false			false	false		true	8904	true	14237	false			false	false																	
75455				false			false			false	false		false		false		false			false	false																	
75558				false			false			false	false		false		false		false			false	false																	
75633								117733	20075																											0	-111580	
75651				false			false			false	false		true	7575	false		false			false	false																	
76153	0	0						0	0																				0	0	0	0						
76443				false			false			false	false		false		true	35283	false			false	false																	
76854				false			false			false	false		false		false		false			false	false																	
77150	0	0						0	0																				0	0	0	0						
77253				false			false			false	false		false		false		false			false	false																	
77422				false			false			false	false		false		false		false			false	false																	
77851	102450	0						40426	3491																				0	0	0	0						
78157				false			false			false	false		false		false		false			false	false																	
78241				false			false			false	false		false		false		false			false	false																	
78559				false			false			false	false		false		false		false			false	false																	
79042	0	0																											0	0	0	0						
79127	0	0																											0	0	0	0						
79145	504	0		true	0	0	false			false	false		true	40814	true	148601	false			false	false																	
79257				false			false			false	false		false		false		false			false	false																	
79855	10482	0		true	0	0	false			false	false		false		false		false			false	false																	
80150				false			false			false	false		false		false		false			false	false																	
80374				false			false			false	false		false		false		false			false	false																	
80431				false			false			false	false		false		false		false			false	false																	
81175	1969	0		true	0	0	true	15019	719	false	false		true	55200	true	126776	false			false	false																	
82033				false			false			false	false		false		false		false			false	false																	
82257				false			false			false	false		false		false		false			false	false																	
82350				false			false			false	false		false		false		false			false	false																	
82659	0	0						0	0																				0	0	0	0						
83151				false			false			false	false		false		false		false			false	false																	
83236				false			false			false	false		false		false		false			false	false																	
83375				false			false			false	false		false		true	2633	false			false	false																	
83638								804	0																													
83834	0	0						0	0																				0	0	0	0						
83852				false			false			false	false		false		false		false			false	false																	
83955				false			false			false	false		false		false		false			false	false																	
84046				false			false			false	false		false		false		false			false	false																	
84541	10774	0		true	0	0	true	15177	82	false	false		false		false		false			false	false																	
84804				false			false			false	false		false		false		false			false	false																	
85052				false			false			false	false		false		false		false			false	false																	
85454				false			false			false	false		false		false		false			false	false																	
85472	675239	0						110	0																				0	0	0	0						
85931				false			false			false	false		false		false		false			false	false																	
86349				false			false			false	false		false		false		false			false	false																	
86675				false			false			false	false		false		false		false			false	false																	
87047				false			false			false	false		false		false		false			false	false																	
87159				false			false			false	false		false		false		false			false	false																	
87234	0	43250		true	0	0	true	58790	22972	false	false		false		false		false			false	false																	
87476				false			false			false	false		false		true	495	false			false	false																	
87579	0	0																											0	0	0	0						
88231	214040	0						329769	69366																				0	0	0	0				-493	-14	
88259	153	0		true	0	0	false			false	false		false		true	3850	false			false	false																	
88352	0	0																											0	0	0	0						
88455				false			false			false	false		true	1414	false		false			false	false																	
88950				false			false			false	false		false		false		false			false	false																	
89032				false			false			false	false		false		true	61	false			false	false																	
89135				false			false			false	false		false		false		false			false	false																	
89854				false			false			false	false		false		false		false			false	false																	
89957				false			false			false	false		false		false		false			false	false																	
90047				false			false			false	false		false		false		false			false	false																	
90177				false			false			false	false		false		true	1091	false			false	false																	
90328				false			false			false	false		false		false		false			false	false																	
90337	0	0						0	0																				0	0	0	0						
90579				false			false			false	false		false		false		false			false	false																	
91615				false			false			false	false		false		false		false			false	false																	
91754	0	0						0	0																				0	0	0	0						
91950				false			false			false	false		false		false		false			false	false																	
92144				false			false			false	false		false		false		false			false	false																	
92676	0	0																											0	0	0	0						
92706				false			false			false	false		true	10694	true	33710	false			false	false																	
92902				false			false			false	false		false		false		false			false	false																	
93244	1290	0		true	0	0	false			false	false		true	9329	true	63491	false			false	false																	
93543	1813	0		true	0	0	false			false	false		false		true	88329	false			false	false																	
93619	0	0						0	0																				0	0	0	0						
94139				false			false			false	false		false		false		false			false	false																	
94522				false			false			false	false		false		false		false			false	false																	
94755				false			false			false	false		false		false		false			false	false																	
94858				FALSE			FALSE			FALSE	FALSE		FALSE		FALSE		FALSE			FALSE	FALSE																	
95051	166878	0						628465	31873																				0	0	0	0						
95677				false			false			false	false		true	10330	true	7171	false			false	false																	
96553	815	0		true	0	0	false			false	false		false		true	26546	false			false	false																	
97055				false			false			false	false		false		false		false			false	false																	
97279				false			false			false	false		false		false		false			false	false																	
97457				false			false			false	false		false		false		false			false	false																	
97804	26134	0		true	0	0	true	8341	1002	true	false		true	5869	true	77901	false			false	false						4467	3509								0	0	
97943	3697	0		true	0	0	false			false	false		true	631	false		false			false	false																	
98351				false			false			false	false		false		false		false			false	false																	
98463				false			false			false	false		true	3310	false		false			false	false																	
98717	0	0						0	0																				0	0	0	0						
99143	7420	0		true	0	0	false			false	false		false		false		false			false	false																	
99255	0	0						0	0																				0	0	0	0						
99376	204865	0						30738	9384																				0	0	0	0				62	0	
99442				false			false			false	false		false		false		false			false	false																	
99536				false			false			false	false		false		false		false			false	false																	
99853				false			false			false	false		false		false		false			false	false																	
100236				false			false			false	false		false		false		false			false	false																	
100357				false			false			false	false		false		false		false			false	false																	
100562	0	0						41213	5265																				0	0	0	0						
100777				false			false			false	false		false		false		false			false	false																	
100843	30000	0		true	0	0	false			false	false		true	3789	true	17526	false			false	false																	
101019								0	0																													
101037				false			false			false	false		false		false		false			false	false																	
101439	0	0																											0	0	0	0						
101671	0	0																											0	0	0	0						
101738				false			false			false	false		false		false		false			false	false																	
101952				false			false			false	false		false		false		false			false	false																	
102333				false			false			false	false		false		false		false			false	false																	
102342	2751	0		true	0	0	false			false	false		true	42790	true	42790	false			false	false																	
102539				false			false			false	false		false		false		false			false	false																	
102557				false			false			false	false		false		false		false			false	false																	
102874	0	0																											0	0	0	0						
103134	0	0						0	0																				0	0	0	0						
103255	68335	0						69101	21445																				0	0	0	0						
103563				false			false			false	false		false		false		false			false	false																	
104234				false			false			false	false		false		false		false			false	false																	
104542				false			false			false	false		false		false		false			false	false																	
104971				false			false			false	false		false		false		false			false	false																	
105026				false			false			false	false		false		false		false			false	false																	
105473	0	0	0					14997	2599																				0	0	0	0	0	0	0	0	0	
105530				false			false			false	false		false		false		false			false	false																	
106359	65000	0																											0	0	0	0						
106452				false			false			false	false		false		false		false			false	false																	
106676				false			false			false	false		false		true	13337	false			false	false																	
107244	0	24589						0	0																				0	0	0	0						
107459				false			false			false	false		false		false		false			false	false																	
107570				false			false			false	false		false		true	140359	false			false	false																	
107758				false			false			false	false		false		false		false			false	false																	
108072				false			false			false	false		false		false		false			false	false																	
108269				false			false			false	false		false		false		false			false	false																	
108652				false			false			false	false		false		false		false			false	false																	
108746				false			false			false	false		false		false		false			false	false																	
108951	2097	0		true	0	0	true	20771	4004	false	false		true	21733	false		false			false	false																	
109136				false			false			false	false		false		false		false			false	false																	
109154				false			false			false	false		true	114	false		false			false	false																	
109453				false			false			false	false		false		false		false			false	false																	
109574				false			false			false	false		true	7499	true	9615	false			false	false																	
109659				false			false			false	false		false		true	61766	false			false	false																	
110413	0	0																											0	0	0	0						
110936				false			false			false	false		false		false		false			false	false																	
110945				false			false			false	false		false		false		false			false	false																	
110972				false			false			false	false		false		false		false			false	false																	
111157	0	0						0	0																				0	0	0	0						
111205	0	0		true	2693	19	false			false	false		true	38986	true	89431	false			false	false																	
111942	6349	0		true	0	0	true	30064	0	false	false		true	139005	true	89976	false			false	false																	
111979				false			false			false	false		false		false		false			false	false																	
112163	12368	0						22999	2368																				0	0	0	0						
112332				false			false			false	false		false		false		false			false	false																	
112444				false			false			false	false		true	1113	true	59574	false			false	false																	
112510				false			false			false	false		false		false		false			false	false																	
112556				false			false			false	false		false		false		false			false	false																	
112837								324	0																								144046	44571	0	0	0	
113003	0	0																											0	0	0	0						
113030				false			false			false	false		false		false		false			false	false																	
113441				false			false			true	false		true	20691	true	20691	false			false	false						92446	0								2576	0	
113601				false			false			false	false		false		false		false			false	false																	
113740	42992	0						46215	26195																				0	0	0	0						
113937				false			false			false	false		false		false		false			false	false																	
114149				false			false			false	false		false		false		false			false	false																	
114251	454	0		true	0	0	false			false	false		false		false		false			false	false																	
114260	38049	0						37819	11470																				0	0	0	0						
114457				false			false			false	false		false		false		false			false	false																	
114774	5182	0		true	0	0	true	17218	405	true	false		false		true	461997	false			false	false						2575	0								-555	0	
114840	16855	0		true	0	0	false			false	false		false		false		false			false	false																	
114859				false			false			false	false		true	2879	true	2879	false			false	false																	
115146				false			false			false	false		false		false		false			false	false																	
115575				false			false			false	false		true	21250	true	100275	false			false	false																	
116358				false			false			false	false		false		false		false			false	false																	
116554				false			true	20182	3035	false	false		false		false		false			false	false																	
116741				false			false			false	false		false		false		false			false	false																	
117038	774	0						0	0																				0	0	0	0						
117074				false			false			false	false		false		true	843	false			false	false																	
117458	0	4334		true	0	0	false			false	false		false		false		false			false	false																	
117775	0	0						0	0																				0	0	0	0						
118156				false			false			false	false		false		false		false			false	false																	
118660				false			false			false	false		false		true	10669	false			false	false																	
118736				false			false			false	false		false		false		false			false	false																	
119153	0	0																											0	0	0	0						
119528				false			false			false	false		false		true	32801	false			false	false																	
119779	0	20230						969	1289																				0	0	0	0						
119872				false			false			false	false		false		true	49296	false			false	false																	
120476				false			false			false	false		false		false		false			false	false																	
120542				false			false			false	false		false		true	9850	false			false	false																	
120609	0	0																											0	0	0	0						
120953				false			false			false	false		false		false		false			false	false																	
121642	56659	0						69179	16092																				0	0	0	0						
121651	21000	0		true	0	0	false			false	false		false		false		false			false	false																	
121914				false			false			false	false		false		false		false			false	false																	
122153				false			false			false	false		false		false		false			false	false																	
122546				false			false			false	false		false		false		false			false	false																	
122854	632436	0						130597	35645																				0	0	0	0				-240	0	
123075				false			false			false	false		false		true	852	false			false	false																	
123374	0	0																											0	0	0	0						
124344	19707	0		true	0	0	false			false	false		false		true	132944	false			false	false																	
124830				false			false			false	false		false		false		false			false	false																	
125154	0	0																											0	0	0	0						
125471	0	5374886						0	0																				0	0	0	0						
125855	6228	0		true	0	0	true	10234	3601	true	false		false		true	319259	false			false	false						2883	0								0	0	
125873				false			false			false	false		false		true	21955	false			false	false																	
125958				false			false			false	false		false		false		false			false	false																	
126012				false			false			false	false		false		false		false			false	false																	
126049				false			false			false	false		false		false		false			false	false																	
126375				false			false			false	false		false		false		false			false	false																	
126553	9188	0						26333	3178																				0	0	0	0						
126740				false			false			false	false		false		true	170352	false			false	false																	
126834	224	0		true	0	0	false			false	false		false		true	101735	false			false	false																	
127055				false			false			false	false		true	107	true	43097	false			false	false																	
127224				false			false			false	false		true	570	false		false			false	false																	
128258				false			false			false	false		false		false		false			false	false																	
128904	5970601	0						90608	26																				0	0	0	0						
129349				false			false			false	false		true	2825	false		false			false	false																	
129358	0	0						30220	2594																				0	0	0	0						
129479				false			true	35389	6485	false	false		false		false		false			false	false																	
