"IDRSSD"	RCONF066	RCONF067	RCONF068	RCONF069	RCONF070	RCONF071	RCONF072	RCONF073	RCONF670	RCONF671	RCONF672	RCONF673	RCONF674	RCONF675	RCONF676	RCONF677	RCONF678	RCONF679	RCONF680	RCONF681	RCONL191	RCONL192	RCONM288	RIADF184	RIADF560	
17464	15068	0	0	0	17018	0	529	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	693	0	
17950																					CONF	CONF				
17978																					CONF	CONF				
18050																					CONF	CONF				
18135																					CONF	CONF				
18377																					CONF	CONF				
18827																					CONF	CONF				
18836																					CONF	CONF				
18854																					CONF	CONF				
19356																					CONF	CONF				
19730	17524	0	7037	0	24542	0	5408	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	791	0	
19936																					CONF	CONF				
19972																					CONF	CONF				
20053																					CONF	CONF				
20512																					CONF	CONF				
20633																					CONF	CONF				
20857																					CONF	CONF				
21256																					CONF	CONF				
21359																					CONF	CONF				
21630																					CONF	CONF				
21658																					CONF	CONF				
22048																					CONF	CONF				
22543																					CONF	CONF				
22552																					CONF	CONF				
22730																					CONF	CONF				
22936																					CONF	CONF				
23045																					CONF	CONF				
23456																					CONF	CONF				
23504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
23643																					CONF	CONF				
23755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
24006																					CONF	CONF				
24378																					CONF	CONF				
24453																					CONF	CONF				
24659																					CONF	CONF				
24668																					CONF	CONF				
24855																					CONF	CONF				
24949	3802	0	0	0	3907	0	833	0	0	0	0	0	0	0	0	0	18	0	0	0	CONF	CONF	0	93	0	
25357																					CONF	CONF				
25647																					CONF	CONF				
26176																					CONF	CONF				
26242																					CONF	CONF				
26457																					CONF	CONF				
26765																					CONF	CONF				
26859																					CONF	CONF				
27070																					CONF	CONF				
27548	19874	0	0	0	21625	0	1161	0	0	0	0	0	0	0	0	0	39	0	0	0	CONF	CONF	0	644	0	
27614																					CONF	CONF				
27847																					CONF	CONF				
28013	769	0	0	0	4189	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	29	0	
28152																					CONF	CONF				
28255																					CONF	CONF				
28349																					CONF	CONF				
28406	3758	0	0	0	3461	0	765	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	73	0	
28572																					CONF	CONF				
28675																					CONF	CONF				
28732																					CONF	CONF				
29104	2345	0	0	0	2446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
29476																					CONF	CONF				
29636																					CONF	CONF				
29878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
29953																					CONF	CONF				
30052																					CONF	CONF				
30418																					CONF	CONF				
30502	10755	0	0	0	11858	0	1595	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	407	0	
30650																					CONF	CONF				
30810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
30874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	13	0	
31134																					CONF	CONF				
31255																					CONF	CONF				
31657																					CONF	CONF				
31826																					CONF	CONF				
31835																					CONF	CONF				
32234																					CONF	CONF				
32766																					CONF	CONF				
32971																					CONF	CONF				
33147																					CONF	CONF				
33259																					CONF	CONF				
33268																					CONF	CONF				
33370																					CONF	CONF				
33839																					CONF	CONF				
33857																					CONF	CONF				
34153																					CONF	CONF				
34359																					CONF	CONF				
34425																					CONF	CONF				
34434																					CONF	CONF				
34452																					CONF	CONF				
34537	25483	0	0	0	26003	0	13452	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	681	0	
34555																					CONF	CONF				
34742																					CONF	CONF				
34836																					CONF	CONF				
35057																					CONF	CONF				
35301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
35570	45131	0	0	0	45987	0	8273	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1873	0	
35646																					CONF	CONF				
35842																					CONF	CONF				
35879																					CONF	CONF				
36456																					CONF	CONF				
36933																					CONF	CONF				
37051																					CONF	CONF				
37341																					CONF	CONF				
37435	9228	0	0	0	10198	0	1401	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	472	0	
37640	16553	0	0	0	20192	0	5553	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	451	0	
37659																					CONF	CONF				
37743																					CONF	CONF				
37949																					CONF	CONF				
38740																					CONF	CONF				
39327																					CONF	CONF				
39420	5740	0	0	0	6079	0	611	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	234	0	
39475	38661	65	0	0	33695	68	13506	26	0	0	0	0	0	0	0	0	280	0	0	0	CONF	CONF	235	1081	0	
39756																					CONF	CONF				
40033																					CONF	CONF				
40350																					CONF	CONF				
40499	10025	0	0	0	12334	0	2061	0	0	0	0	0	0	0	0	0	164	0	0	0	CONF	CONF	0	508	0	
40707																					CONF	CONF				
40855																					CONF	CONF				
41245																					CONF	CONF				
41553																					CONF	CONF				
41629																					CONF	CONF				
41759																					CONF	CONF				
41825																					CONF	CONF				
41937																					CONF	CONF				
41955																					CONF	CONF				
42037																					CONF	CONF				
42055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
42354																					CONF	CONF				
42372																					CONF	CONF				
42420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
42448																					CONF	CONF				
42457																					CONF	CONF				
42671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
43052																					CONF	CONF				
43351																					CONF	CONF				
43454																					CONF	CONF				
43744																					CONF	CONF				
43856																					CONF	CONF				
43959																					CONF	CONF				
44040																					CONF	CONF				
44433																					CONF	CONF				
44741																					CONF	CONF				
44750																					CONF	CONF				
44929																					CONF	CONF				
45038																					CONF	CONF				
45047																					CONF	CONF				
45056																					CONF	CONF				
45430																					CONF	CONF				
45458																					CONF	CONF				
45551																					CONF	CONF				
45560	12439	0	0	0	11091	0	2386	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	260	0	
45775																					CONF	CONF				
46053																					CONF	CONF				
46941																					CONF	CONF				
47153																					CONF	CONF				
47247																					CONF	CONF				
47256																					CONF	CONF				
47452																					CONF	CONF				
47500																					CONF	CONF				
48057																					CONF	CONF				
48150																					CONF	CONF				
48374	24065	0	0	0	22981	0	3970	0	0	0	0	0	0	0	0	0	4	0	0	0	CONF	CONF	0	616	0	
48440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		0	0	
49054																					CONF	CONF				
49148																					CONF	CONF				
49241																					CONF	CONF				
49344																					CONF	CONF				
49643																					CONF	CONF				
49652																					CONF	CONF				
49821																					CONF	CONF				
49858																					CONF	CONF				
49951																					CONF	CONF				
50144																					CONF	CONF				
50461																					CONF	CONF				
50546																					CONF	CONF				
50854																					CONF	CONF				
50872																					CONF	CONF				
50957																					CONF	CONF				
51253																					CONF	CONF				
51356																					CONF	CONF				
51459																					CONF	CONF				
51730																					CONF	CONF				
51842																					CONF	CONF				
52719	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
52951																					CONF	CONF				
53033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	39	0	
53051																					CONF	CONF				
53453																					CONF	CONF				
53752																					CONF	CONF				
54049																					CONF	CONF				
54058																					CONF	CONF				
54375																					CONF	CONF				
54441																					CONF	CONF				
54656																					CONF	CONF				
54973	49404	0	0	0	49757	0	5302	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1681	0	
55176																					CONF	CONF				
55336																					CONF	CONF				
55635																					CONF	CONF				
55653																					CONF	CONF				
55970	5393	0	0	0	3699	0	1774	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	173	0	
56258																					CONF	CONF				
56351	4981	0	0	0	5002	0	976	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	101	0	
56427																					CONF	CONF				
56548																					CONF	CONF				
56557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
56717																					CONF	CONF				
57040																					CONF	CONF				
57228																					CONF	CONF				
57255																					CONF	CONF				
57451																					CONF	CONF				
57572																					CONF	CONF				
58177																					CONF	CONF				
58207																					CONF	CONF				
58225																					CONF	CONF				
58243	144759	0	0	0	142297	0	37488	0	0	0	0	0	0	0	0	0	775	0	0	0	CONF	CONF	3751	2302	0	
58355																					CONF	CONF				
58551																					CONF	CONF				
58636																					CONF	CONF				
58757																					CONF	CONF				
58971	25997	0	0	0	26259	0	9121	0	0	0	0	0	0	0	0	0	194	0	0	0	CONF	CONF	0	536	0	
59316																					CONF	CONF				
59352																					CONF	CONF				
59370																					CONF	CONF				
59754																					CONF	CONF				
60143	32868	0	0	0	35975	0	4282	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	291	0	
60330																					CONF	CONF				
60545																					CONF	CONF				
60554																					CONF	CONF				
60648																					CONF	CONF				
61122	2422	0	0	0	2409	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	85	0	
61177																					CONF	CONF				
61355	20960	0	0	0	23365	0	778	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	588	0	
61476																					CONF	CONF				
61757																					CONF	CONF				
61832																					CONF	CONF				
61953																					CONF	CONF				
62044																					CONF	CONF				
62110																					CONF	CONF				
62147																					CONF	CONF				
62772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
63050																					CONF	CONF				
63069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	-30	0	
63078	21749	0	0	0	22552	0	3389	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	459	0	
63201																					CONF	CONF				
63573																					CONF	CONF				
63733																					CONF	CONF				
63742																					CONF	CONF				
63751																					CONF	CONF				
64150	12527	0	0	0	15692	0	1913	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
64543																					CONF	CONF				
64552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
64730																					CONF	CONF				
65205																					CONF	CONF				
65241																					CONF	CONF				
65513																					CONF	CONF				
65559																					CONF	CONF				
65746	14293	0	0	0	13460	0	3333	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	357	0	
65858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
66015																					CONF	CONF				
66154																					CONF	CONF				
66275																					CONF	CONF				
66677																					CONF	CONF				
67142																					CONF	CONF				
67151																					CONF	CONF				
67209																					CONF	CONF				
67254																					CONF	CONF				
67311	92522	0	0	0	98263	0	11438	0	0	0	0	0	0	0	0	0	1531	0	0	0	CONF	CONF	8700	3950	0	
67656																					CONF	CONF				
67870																					CONF	CONF				
68345																					CONF	CONF				
68448																					CONF	CONF				
68671	8354	0	2036	0	10287	0	940	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	258	0	
68756																					CONF	CONF				
68831																					CONF	CONF				
68840																					CONF	CONF				
68859																					CONF	CONF				
68943																					CONF	CONF				
69333	4504	0	0	0	5193	0	358	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
69678																					CONF	CONF				
70049																					CONF	CONF				
70058																					CONF	CONF				
70218																					CONF	CONF				
70414																					CONF	CONF				
70638																					CONF	CONF				
70955																					CONF	CONF				
71073																					CONF	CONF				
71318																					CONF	CONF				
71457																					CONF	CONF				
71859																					CONF	CONF				
72258																					CONF	CONF				
72351																					CONF	CONF				
72454																					CONF	CONF				
72678																					CONF	CONF				
73116																					CONF	CONF				
73152																					CONF	CONF				
73554																					CONF	CONF				
73956																					CONF	CONF				
74056																					CONF	CONF				
74140	7641	0	0	0	7248	0	1104	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	220	0	
74159																					CONF	CONF				
74403	3491	0	0	0	2722	0	1100	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	100	0	
74449																					CONF	CONF				
75053																					CONF	CONF				
75259																					CONF	CONF				
75446																					CONF	CONF				
75455																					CONF	CONF				
75558																					CONF	CONF				
75633	187372	0	1127	0	207508	0	86054	0	0	0	0	0	0	0	0	0	675	0	0	0	CONF	CONF	7122	7665	0	
75651																					CONF	CONF				
76135																					CONF	CONF				
76153																					CONF	CONF				
76443																					CONF	CONF				
76854																					CONF	CONF				
77150																					CONF	CONF				
77253																					CONF	CONF				
77422																					CONF	CONF				
77758																					CONF	CONF				
77851	10583	0	0	0	12153	0	823	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	382	0	
78036																					CONF	CONF				
78157																					CONF	CONF				
78241																					CONF	CONF				
78559																					CONF	CONF				
78858	78736	0	0	0	84321	0	23987	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	2362	0	
79042																					CONF	CONF				
79127																					CONF	CONF				
79145	2151	0	0	0	1795	0	356	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	90	0	
79257																					CONF	CONF				
79855																					CONF	CONF				
80020																					CONF	CONF				
80150																					CONF	CONF				
80374																					CONF	CONF				
80431																					CONF	CONF				
80552																					CONF	CONF				
80936																					CONF	CONF				
81175	3970	0	0	0	4896	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	114	0	
81429																					CONF	CONF				
82033																					CONF	CONF				
82079																					CONF	CONF				
82257																					CONF	CONF				
82350																					CONF	CONF				
82659																					CONF	CONF				
83151																					CONF	CONF				
83236																					CONF	CONF				
83375	7574	0	0	0	7066	0	2325	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	179	0	
83638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
83834																					CONF	CONF				
83852																					CONF	CONF				
83955																					CONF	CONF				
84046																					CONF	CONF				
84055																					CONF	CONF				
84251																					CONF	CONF				
84541																					CONF	CONF				
84804																					CONF	CONF				
85052																					CONF	CONF				
85258																					CONF	CONF				
85454																					CONF	CONF				
85472	16442	0	0	0	18222	0	785	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	1468	507	0	
85931																					CONF	CONF				
86349																					CONF	CONF				
86358																					CONF	CONF				
86554																					CONF	CONF				
86675																					CONF	CONF				
87047																					CONF	CONF				
87159																					CONF	CONF				
87177																					CONF	CONF				
87234																					CONF	CONF				
87476																					CONF	CONF				
87579																					CONF	CONF				
88231	148874	0	0	0	136861	0	47716	0	0	0	0	0	0	0	0	0	242	0	0	0	CONF	CONF	0	3106	0	
88240																					CONF	CONF				
88259																					CONF	CONF				
88352																					CONF	CONF				
88455																					CONF	CONF				
88530																					CONF	CONF				
88772																					CONF	CONF				
88950																					CONF	CONF				
89032																					CONF	CONF				
89135																					CONF	CONF				
89751																					CONF	CONF				
89854																					CONF	CONF				
89957																					CONF	CONF				
90047																					CONF	CONF				
90177																					CONF	CONF				
90328																					CONF	CONF				
90337																					CONF	CONF				
90579																					CONF	CONF				
90645																					CONF	CONF				
90739																					CONF	CONF				
91101	8024	0	0	0	7965	0	680	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	289	0	
91156																					CONF	CONF				
91615																					CONF	CONF				
91651																					CONF	CONF				
91754																					CONF	CONF				
91950																					CONF	CONF				
92050																					CONF	CONF				
92144																					CONF	CONF				
92676																					CONF	CONF				
92706																					CONF	CONF				
92902																					CONF	CONF				
93244																					CONF	CONF				
93543																					CONF	CONF				
93619																					CONF	CONF				
93721	59682	0	0	0	66222	0	24914	190	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	313	1304	0	
93758																					CONF	CONF				
94139																					CONF	CONF				
94456																					CONF	CONF				
94522																					CONF	CONF				
94755																					CONF	CONF				
94858																					CONF	CONF				
95051																					CONF	CONF				
95659																					CONF	CONF				
95677																					CONF	CONF				
96553																					CONF	CONF				
97055																					CONF	CONF				
97279																					CONF	CONF				
97457																					CONF	CONF				
97804	17289	0	0	0	16456	0	4004	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	212	0	
97943																					CONF	CONF				
98351																					CONF	CONF				
98463																					CONF	CONF				
98717																					CONF	CONF				
99143																					CONF	CONF				
99255																					CONF	CONF				
99376	27691	0	0	0	30822	0	5630	0	0	0	0	0	0	0	0	0	493	0	0	0	CONF	CONF	1300	1501	0	
99442																					CONF	CONF				
99536																					CONF	CONF				
99853																					CONF	CONF				
99974																					CONF	CONF				
100236																					CONF	CONF				
100357																					CONF	CONF				
100562	19395	0	0	0	20372	0	2270	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	1010	0	
100777																					CONF	CONF				
100843																					CONF	CONF				
101019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
101037																					CONF	CONF				
101345																					CONF	CONF				
101439																					CONF	CONF				
101671																					CONF	CONF				
101738																					CONF	CONF				
101952																					CONF	CONF				
102155																					CONF	CONF				
102173	2006	0	0	0	1856	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	100	0	
102333																					CONF	CONF				
102342																					CONF	CONF				
102539																					CONF	CONF				
102557																					CONF	CONF				
102874																					CONF	CONF				
103134																					CONF	CONF				
103255	2932	0	0	0	7134	0	1162	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	894	0	
103563																					CONF	CONF				
103602																					CONF	CONF				
104234																					CONF	CONF				
104542																					CONF	CONF				
104971																					CONF	CONF				
105026																					CONF	CONF				
105053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
105071																					CONF	CONF				
105222																					CONF	CONF				
105473	1432	0	0	0	1432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	5	0	
105530																					CONF	CONF				
105633																					CONF	CONF				
106359	6525	0	0	0	7741	0	814	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	153	0	
106377	5420	0	0	0	5935	0	185	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	125	0	
106452																					CONF	CONF				
106519																					CONF	CONF				
106676																					CONF	CONF				
107226																					CONF	CONF				
107244	37193	0	0	0	38830	0	15597	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	924	0	
107459																					CONF	CONF				
107570																					CONF	CONF				
107758																					CONF	CONF				
108072																					CONF	CONF				
108269																					CONF	CONF				
108474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
108652																					CONF	CONF				
108746																					CONF	CONF				
108951																					CONF	CONF				
109136																					CONF	CONF				
109154																					CONF	CONF				
109453																					CONF	CONF				
109574																					CONF	CONF				
109659																					CONF	CONF				
109686	7305	0	0	0	7364	0	2129	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	183	0	
110413	3846	0	0	0	4187	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	101	0	
110936																					CONF	CONF				
110945																					CONF	CONF				
110972																					CONF	CONF				
111157																					CONF	CONF				
111205																					CONF	CONF				
111661																					CONF	CONF				
111942	4787	0	0	0	4787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	203	0	
111979																					CONF	CONF				
112163	13029	0	0	0	13727	0	7118	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	239	0	
112332																					CONF	CONF				
112444																					CONF	CONF				
112510																					CONF	CONF				
112556																					CONF	CONF				
112837	300360	0	13249	0	351571	0	145210	0	0	0	0	0	0	0	0	0	2123	0	0	0	CONF	CONF	998539	28166	517	
113003																					CONF	CONF				
113030																					CONF	CONF				
113441																					CONF	CONF				
113601																					CONF	CONF				
113740	24508	0	0	0	22146	0	3124	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	832	0	
113937																					CONF	CONF				
114149																					CONF	CONF				
114158																					CONF	CONF				
114251																					CONF	CONF				
114260	32784	0	0	0	34633	0	12102	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	634	0	
114457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
114774																					CONF	CONF				
114840																					CONF	CONF				
114859																					CONF	CONF				
115100																					CONF	CONF				
115146																					CONF	CONF				
115575																					CONF	CONF				
116077																					CONF	CONF				
116358																					CONF	CONF				
116554																					CONF	CONF				
116639																					CONF	CONF				
116732																					CONF	CONF				
116741																					CONF	CONF				
116871																					CONF	CONF				
117038																					CONF	CONF				
117074																					CONF	CONF				
117458																					CONF	CONF				
117672																					CONF	CONF				
117775																					CONF	CONF				
118156																					CONF	CONF				
118660																					CONF	CONF				
118736																					CONF	CONF				
119153																					CONF	CONF				
119528																					CONF	CONF				
119779	5947	0	0	0	7097	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	229	0	
119872	1552	0	0	0	1552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF		68	0	
120476																					CONF	CONF				
120542																					CONF	CONF				
120609																					CONF	CONF				
120953																					CONF	CONF				
121642	34525	0	0	0	35143	0	11975	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	667	0	
121651																					CONF	CONF				
121679																					CONF	CONF				
121914																					CONF	CONF				
122153																					CONF	CONF				
122546																					CONF	CONF				
122573																					CONF	CONF				
122854	0	0	28263	0	29134	0	3383	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	0	0	
123075																					CONF	CONF				
123374																					CONF	CONF				
123646																					CONF	CONF				
124344																					CONF	CONF				
124830																					CONF	CONF				
125154																					CONF	CONF				
125471	123789	0	0	0	135510	0	24483	0	0	0	0	0	0	0	0	0	443	0	0	0	CONF	CONF	2003	1616	0	
125855	10595	0	0	0	10323	0	5348	0	0	0	0	0	0	0	0	0	0	0	0	0	CONF	CONF	0	427	0	
125873																					CONF	CONF				
125958																					CONF	CONF				
126012																					CONF	CONF				
126049																					CONF	CONF				
