"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDF585	RCFDF586	RCFDF587	RCFDF589	RCFDF597	RCFDF598	RCFDF599	RCFDF601	RCFDF608	RCFDF609	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK167	RCFDK168	RCFDK195	RCFDK196	RCFDK203	RCFDK204	RCFDK207	RCFDK208	RCFDK209	RCFDK212	RCFDK267	RCFNK289	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB532	RCONB533	RCONB534	RCONB535	RCONB536	RCONB537	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONF578	RCONF579	RCONF580	RCONF581	RCONF582	RCONF583	RCONF584	RCONF585	RCONF586	RCONF587	RCONF589	RCONF590	RCONF591	RCONF592	RCONF593	RCONF594	RCONF595	RCONF596	RCONF597	RCONF598	RCONF599	RCONF601	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK167	RCONK168	RCONK195	RCONK196	RCONK203	RCONK204	RCONK207	RCONK208	RCONK209	RCONK212	RCONK256	RCONK267	RIADG377	
1557																																																																																0	5569	0		24165			4190	0	0	0	40857	0	0	0	3231	0	28	17917	0	344	47	205	2342	296	2516	15084	2985	5791	10542	708								0	0		0	0	0	141	0	1696	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		9070		0	2							0	1428	0	0	0	0	0			0	0	0	0			0	0	435			0	0	0		
1669																																																																																0	46	615		2720			5924	0	0	3105	90223	0	0	0	50895	1290	22035	7300	241	335	559	1049	29595	18961	2728	6491	5859	7805	13064	2746								0	0			0	0	734	204	11503	3138			0			0	60																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	96							0	5042	0	0	0	0	0			0	0	0				0	0	4911			0	0	0		
1829																																																																																0	0	14282	0	0	18407	0	18407	8361	0	0	275137	356	22058	0	100299	10486	13969	33344	521	2409	4334	8590	46425	37448	27340	3074	29549	43316	43636	25583		0	0	0		0	0	712	482	0		0	0	1385	573	21598	76447	0	22058	0			0	488																							0	0	0	0	0	0	0	0	0	0	0	0		18122	22	0	22							0	54	0	0	0	1455	0	0	0	0	0	0	0			0	0	327			0	0	0		
1856																																																																																4214	4888	3430		923			28993	0	0	0	61048	0	2064	0	1125	0	948	10703	0	25	206	202	667	0	4345	6368	15139	28456	4720	367								0	0			0	0	0	3925	369	10623			0			0	25																							0	0	0	0	0	0	0	0	0	0	0	0		18076		0	3							0	218	0	0	0	0	0			0	0	0				0	0	273			0	0	0		
2040																																																																																0	2112	9682		1366			22825	1252	0	1382	116932	0	0	0	20486	376	117	34955	2132	2940	5845	3059	3545	1552	22975	6908	28062	21820	10031	2281								0	0			0	0	643	7609	26829	20634			0			371	0																							0	0	0	0	0	0	0	0	0	0	0	0		26378		0	10							0	152	0	475	0	3570	0			738	0	0				0	0	1574			0	258	738		
2161																																																																																0	31	0		5606			16882	0	0	0	69679	0	0	0	35793	81	24357	18709	985	7203	5440	9327	9680	3158	3367	7154	7770	8007	7447	140								282	8			0	0	308	0	1961	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	35							0	3867	0	0	0	0	0			0	0	0	0			0	0	4825			0	0	0		
2376																																																																																0	0	860079	0	0	11131	0	11131	4723	0	0	2391625	0	0	7814	147027	5365	23628	72769	7792	9016	6841	8224	32145	77657	36125	47781	74061	149853	1725597	199601		0	0	0		0	0	0	0	0		0	0	18428	15962	48010	1275788	0	0	0			0	1769																							0	0	0	0	0	0	0	0	0	0	0	0		2037139	0	0	0							0	0	0	0	0	262	0	0	0	0	0	0	0			0	0	5112			0	0	0		
2554																																																																																0	1527	0		887			1667	0	0	0	4936	0	0	0	300	0	57	549	54	0	114	19	0	113	2620	190	442	1148	145	91								0	0			0	0	0	0	133	0			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	41							0	203	0	0	0	0	0			0	0	0	0			0	0	178			0	0	0		
2732																																																																																0	136	63176	0	0	27282	0	27282	6612	0	0	311309	251	4061	0	21178	922	8634	39594	4384	4722	4717	5289	628	0	74724	33124	65264	104888	6438	0		0	0	0		0	0	0	0	0		0	0	4752	2362	82775	96233	0	4061	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0	277	0	277							0	1270	0	0	332	0	1887	0	0	0	0	0	0			0	0	524			0	0	0		
2750																																																																																0	6662	0		23095			3121	44	0	447	38176	0	0	0	1314	95	250	22194	318	186	359	451	0	0	19439	4326	6141	5440	490	137								0	91			0	0	242	0	537	1491			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		16057		0	15							0	618	0	0	0	0	0			0	0	0	0			0	0	404			0	0	0		
3177																																																																																0	0	3806	0	0	9510	0	9510	31693	0	0	761282	0	0	0	581814	9895	67537	41512	3276	4525	18437	13445	114596	424205	40286	23325	16849	21373	25591	51924		0	0	0		0	0	0	11	0		0	0	30551	5297	57402	30764	0	0	0			3117	3311																							0	0	0	0	0	0	0	0	0	0	0	0		408376	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	539			0	0	0		
3252																																																																																0	22833	0		41630			13327	0	0	1873	92753	0	29	0	441	0	324	0	73	233	65	31	37	0	20257	52508	8383	7618	408	17								0	0			0	0	0	1094	0	5933			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		25011		0	51							0	1732	0	0	0	0	0			0	0	0	0			0	0	3810			0	0	0		
3458																																																																																0	4707	502		1315			3182	0	0	0	15876	0	0	0	3024	11	0	3324	67	393	1181	1030	186	167	1421	2243	3726	3275	1781	288								0	0			0	0	0	0	817	1291			0			343	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	0							0	589	0	0	0	0	0			0	0	0	0			0	0	438			0	153	0		
3720																																																																																0	10104	209		6149			14541	2976	0	2127	131821	0	0	1180	30710	1126	1041	22585	2397	2887	8454	14000	2620	295	9978	9048	36421	39913	5558	48								0	230			0	0	2575	7210	22234	24689			0			480	0																							0	0	0	0	0	0	0	0	0	0	0	0		35457		0	185							0	2518	0	0	0	0	0			0	0	0	0			0	0	4238			0	96	0		
3971																																																																																0	26025	30104	0	36728	50919	0	50919	21617	0	0	495853	0	23080	968	103517	8760	33315	78611	5763	12070	31521	16260	20523	14146	49864	43228	98296	72216	117688	3597		0	0	0		0	0	0	565	0		0	0	2964	19709	52476	83138	0	23080	0			15986	1247																							0	0	0	0	0	0	0	0	0	0	0	0		68376	42	0	42							0	921	226	617	0	0	0	0	0	511	0	0	0			0	0	35288			0	0	0		
4156																																																																																0	15524	9539		9518			19238	2052	0	0	141664	0	534	0	33631	1156	5228	24636	389	1973	1636	1624	22474	5443	6977	17947	24367	21054	36876	402								0	0			0	0	2107	1736	2146	42724			0			45	0																							0	0	0	0	0	0	0	0	0	0	0	0		38589		0	0							0	841	0	0	0	0	3709			1	0	0	0			0	0	918			0	0	0		
4231																																																																																0	9686	0		379			3221	0	0	1069	54808	0	0	0	11978	0	25	22215	727	1767	3062	4502	1192	0	10566	9435	16320	4474	516	0								0	0			0	0	5	1390	8196	13736			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	10							0	554	0	0	0	0	0			0	0	0				0	0	4584			0	0	0		
4437																																																																																0	6936	486		895			10491	6150	0	3605	126641	55	0	0	43096	3098	34493	19562	3376	5721	18749	10863	2714	883	26436	4756	12785	20637	8519	3409								0	1312			0	0	43	11659	26720	10054			0			1896	0																							0	0	0	0	0	0	0	0	0	0	0	0		119627		0	0							0	224	0	2141	0	1107	0			103	0	0				0	0	1927			0	71	0		
4839																																																																																0	0	50118	0	0	7822	0	7822	4758	0	0	235743	0	0	0	34380	1709	3866	64307	4895	3388	15261	8077	2175	428	34825	25830	68612	59516	2627	0		0	0	0		0	0	0	307	0		0	0	3051	7157	78774	46066	0	0	0			426	207																							0	0	0	0	0	0	0	0	0	0	0	0		70680	676	0	676							0	145	0	0	7890	3238	2664	315	0	0	0	0	0			0	0	780			0	315	0		
5069																																																																																0	0	954	0	0	2973	0	2973	995	0	0	275545	4520	0	0	31400	2304	0	167317	1329	17571	12500	0	0	0	44376	106735	71901	16724	6580	0		0	0	0		0	0	0	0	12500		0	0	8611	29037	90998	112793	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		120173	0	0	0							0	0	0	0	0	10105	0	0	0	0	0	0	0			0	0	0			0	0	0		
5135																																																																																0	85269	2091	0	56931	18883	0	18883	0	0	7790	278527	0	0	0	47522	842	10456	176356	9580	21750	11753	925	3474	0	58440	86931	65244	8710	9232	1823		0	0	0		0	0	547	42	0		0	0	1090	7253	33548	6660	0	0	0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		41723	0	0	0							0	3112	0	0	0	0	0	0	0	14	0	0	0			0	0	6947			0	0	0		
5210																																																																																0	19423	31652	0	1031	33821	0	33821	53195	0	13257	732560	0	0	0	320258	30534	95933	24033	15310	29783	34782	22650	90959	125112	87179	27742	87651	102446	67215	34210		0	0	0		0	0	0	3898	0		0	0	3861	10106	84639	106886	0	0	0			301	1373																							0	0	0	0	0	0	0	0	0	0	0	0		101250	9947	0	9947							0	601	0	0	0	2525	4269	0	0	0	0	0	0			0	0	9451			0	0	0		
5461																																																																																0	15412	21429	0	7740	35511	0	35511	11700	0	0	302965	143	0	21522	21564	1170	620	75197	583	1165	7223	9351	361	1501	24738	48715	62047	93702	42502	266		0	0	0		0	0	0	200	0		0	0	412	9462	69581	90655	0	0	0			364	0																							0	0	0	0	0	0	0	0	0	0	0	0		97573	10360	0	10360							0	263	0	0	0	304	0	114	0	0	0	0	0			0	0	7649			0	114	0		
5751																																																																																0	14462	2665		20501			24314	938	0	121	113403	0	1879	0	20199	230	11404	21407	354	893	869	775	8780	8528	11522	11066	12979	10807	27931	18537								0	36			0	0	825	876	12796	8461			0			0	0	532	2892	454	5558	45	2597	9907	2367	0	23	413	534	2906	457	5586	45	2610	10157	2542	0	23	429	0	0	0	0	0	0	0	0	0	0	0	0		16785		0	73							0	3122	0	0	0	922	0			0	0	0	0	210	209	0	0	1905	34	34	0	616	0		
6039																																																																																0	13607	930		2936			6404	0	0	90	49888	43	0	0	5052	554	1185	8819	150	519	549	705	2996	0	4919	8239	10449	6738	9264	1241								525	95			0	0	247	1969	3826	10921			0			0	0																							0	0	0	0	0	0	0	0	0	0	0	0		0		0	102							0	969	0	0	0	0	620			0	0	0	0			0	0	1704			0	0	0		
