"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG419	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG424	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG429	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG434	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG439	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG444	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG449	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG454	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG459	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCON8765	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	
319047																																																																																																																																																																	0	0	0	0				0	0	0	3618	3867	0	0		0			0	0	0	0	0	0																																																									
319458																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		954		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
319551																																																																																																																																																																	0	0	0	0				0	0	0	343	0	0	462		0			0	0	0	0	0	0																																																									
320034																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	684	0	89		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320052																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	1507		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320070																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	1007	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
320119																																																																																																																																																																	119095	32	0	0	0	0	2283184	0	0	0	0	6905	0	248589	85656	2570	0	0	0	0	0	0	0	35652	0	0	0	0	0	395348	0	0	0	0	0	0	0	0	0	0	7260	8782	48130	2090	8000	8794	50305	2500	0	0	0	0	2298444	28223	98435	4590	0	7021	0	0	0	8037	0	0	15892	23	4782	3	15867	359	4490	2	10833	0	384701	1123161	0	0	0	0	
321152																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321255																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
321273																																																																																																																																																																	0	0	0	0				0	0	0	1551	0	0	100		0			0	0	0	0	0	0																																																									
321330																																																																																																																																																																	0	0	0	0				0	0	0	178	0	0	69		0			0	0	0	0	0	0																																																									
321947																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	19454	0	0	0		89		0	0	0	0	0	0	0	0	0	0	0	2007	0	0	0	0	0	0	0	0	0	0	0	1209	0	0	0	0	0	0	0	0	0	0	0	3217	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	
322056																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	394		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
322449																																																																																																																																																																	0	0	0	0				0	0	0	22	0	0	0		0			0	0	0	0	0	0																																																									
322476																																																																																																																																																																	72	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
322551																																																																																																																																																																	0	0	0	0				0	0	0	8	0	0	0		0			0	0	0	0	0	0																																																									
322757																																																																																																																																																																	0	0	0	0				0	0	0	30	0	0	0		0			0	0	0	0	0	0																																																									
322850																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
323204																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	57877	6032	0	12704		832		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6289	0	0	0	0	0	0	0	0	0	0	0	6289	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
323651																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	513		0			0	0	0	0	0	0																																																									
324153																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	267		0			0	0	0	0	0	43																																																									
324229																																																																																																																																																																	0	0	0	0				0	0	0	916	0	0	0		0			0	0	0	0	0	0																																																									
324256																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
324274																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
324340																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	16415	0	0	0		952		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
324649																																																																																																																																																																	0	60000	0	0	0	0	0	0	0	0	16562	0	0	3749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7470	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	
324854																																																																																																																																																																	0	0	0	0				0	0	0	131	0	0	3		0			0	0	0	0	0	0																																																									
324863																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	12058	0	0	1078	0	0	0	0	0	0	0	0	0	3	0	0	0	0	4812	0	0	0	0	0	0	0	0	0	0	0	4812	0	0	0	0	0	0	0	0	0	0	0	9624	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	
324975																																																																																																																																																																	0	0	0	0				0	0	0	2497	0	0	300		0			0	0	0	0	0	0																													3324																					0							
325141																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	298		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
325459																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
325534																																																																																																																																																																	0	0	0	0				0	0	0	12966	1777	0	0		1156			0	0	0	0	0	0																													4758																					0							
326054																																																																																																																																																																	0	0	0	0				0	0	0	1219	0	0	186		87			0	0	0	0	0	0																																																									
326344																																																																																																																																																																	0	19000	0	0				0	0	0	1740	0	0	1342		994			0	0	0	0	0	0																													0																					0							
326858																																																																																																																																																																	0	0	0	0	0	0	512	0	0	0	19901	0	0	12160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	512	0	0	0	0	
326979																																																																																																																																																																	648	0	0	0				0	0	0	31051	0	0	0		0			0	0	0	0	0	0																																																									
327220																																																																																																																																																																	0	0	0	0				0	0	0	3928	0	0	619		0			0	0	0	0	0	0																																																									
327305																																																																																																																																																																	0	0	0	0	0	0	113830	0	0	0	20525	2270	0	2949		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25000	0	0	0	0	0	0	0	138830	0	0	0	0	0	0	0	0	0	0	0	1986	0	0	0	1042	0	0	0	0	0	0	64415	0	0	0	0	
327435																																																																																																																																																																	0	0	0	0				0	0	0	15188	0	0	3413		88			0	0	0	0	0	0																																																									
327453																																																																																																																																																																	0	0	0	0				0	0	0	10513	2607	0	1062		0			0	0	0	0	0	0																													1038																					0							
327556																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	378		0			0	0	0	0	0	0																																																									
327855																																																																																																																																																																	0	0	0	0				0	0	0	100	0	0	0		5230			0	0	0	0	0	0																																																									
327949																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	36869	0	0	0		921		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8288	0	0	0	0	0	0	0	0	0	0	0	8288	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	
328058																																																																																																																																																																	150	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328357																																																																																																																																																																	0	6274	0	0	342	0	0	0	0	0	0	0	0	2906		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
328656																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	1928		0			0	0	0	0	0	0																																																									
328777																																																																																																																																																																	0	0	0	0	0	0	75800	0	0	0	87028	0	0	2347	0	8076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29000	0	0	0	0	0	0	0	103461	0	0	0	14	0	0	0	0	0	0	0	863	0	0	0	232	0	0	0	0	1339	0	74461	0	0	0	0	
329149																																																																																																																																																																	337	0	0	0				0	0	0	26	0	0	0		0			0	0	0	0	0	0																																																									
329345																																																																																																																																																																	0	5300	0	0	0	0	0	0	0	0	1959	0	0	1486		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
329550																																																																																																																																																																	0	0	0	0				0	0	0	12591	0	0	1227		0			0	0	0	0	0	0																																																									
329952																																																																																																																																																																	0	6914	0	0	6914	0	0	0	0	0	0	0	0	0		745		0	0	0	0	0	0	0	0	0	0	0	4803	0	0	0	0	0	0	0	0	0	0	0	4803	0	0	0	0	0	0	0	0	0	0	0	9606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330239																																																																																																																																																																	0	0	0	0				0	0	0	2348	0	0	2403		0			0	0	0	0	0	0																																																									
330248																																																																																																																																																																	418	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
330855																																																																																																																																																																	0	0	0	0	0	0	733	0	0	0	26564	0	0	3137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	6144	0	0	0	0	0	0	0	0	0	0	0	6947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	733	0	0	0	0	
330873																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	6199	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
330949																																																																																																																																																																	0	0	0	0				0	0	0	3222	0	0	122		56			0	0	0	0	0	0																																																									
331076																																																																																																																																																																	0	0	0	0				0	0	0	3033	0	0	556		0			0	0	0	0	0	0																																																									
331375																																																																																																																																																																	0	0	0	0				0	0	0	14622	0	0	0		0			0	0	0	0	0	0																																																									
331544																																																																																																																																																																	0	0	0	0				0	0	0	3287	0	0	0		0			0	0	0	0	0	0																																																									
331553																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	52		0			0	0	0	0	0	0																																																									
331713																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	9313	0	0	322		1284		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
332055																																																																																																																																																																	0	0	0	0				0	0	0	2148	0	0	0		2311			0	0	0	0	0	0																																																									
332224																																																																																																																																																																	0	0	0	0				0	0	0	964	0	0	362		0			0	0	0	0	0	0																																																									
332345																																																																																																																																																																	0	0	0	0				0	0	0	281	0	0	0		0			0	0	0	0	0	0																																																									
332402																																																																																																																																																																	50	0	0	0				0	0	0	32557	0	0	0		0			0	0	0	0	0	0																													42901																					0							
332671																																																																																																																																																																	0	0	0	0				0	0	0	3337	0	0	0		0			0	0	0	0	0	0																																																									
332756																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	4		0			0	0	0	0	0	0																																																									
333034																																																																																																																																																																	0	0	0	0				0	0	0	552	0	0	60		0			0	0	0	0	0	0																																																									
333052																																																																																																																																																																	0	0	0	0				0	0	0	2814	1356	0	0		0			0	0	0	0	0	459																													1165																					0							
333203																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	14876	1289	0	1453		165		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333650																																																																																																																																																																	0	41800	0	0				0	0	0	4	0	0	205		0			0	0	0	0	0	0																																																									
333856																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	884		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
333940																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	1042	0	0	13		0		0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334264																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
334648																																																																																																																																																																	0	0	0	0				0	0	0	650	1446	0	0		754			0	0	0	0	0	0																																																									
334657																																																																																																																																																																	308	3925	0	0	0	0	0	0	0	0	217	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
335346																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		1			0	0	0	0	0	0																																																									
335355																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	2966	1050	0	75		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
336147																																																																																																																																																																	0	0	0	0				0	0	0	2679	0	0	231		10			0	0	0	0	0	0																																																									
336361																																																																																																																																																																	0	0	0	0				0	0	0	20	0	0	0		860			0	0	0	0	0	0																																																									
336576																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	10835	692	0	0		268		0	0	0	0	0	0	0	0	0	0	0	14639	0	0	0	0	0	0	0	0	0	0	0	9398	0	0	0	0	0	0	0	0	0	0	0	24037	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	
336950																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
337247																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
337340																																																																																																																																																																	0	0	0	0				0	0	0	6014	0	0	0		10			0	0	0	0	0	0																																																									
338178																																																																																																																																																																	0	0	0	0				0	0	0	12757	0	0	0		0			0	0	0	0	0	0																																																									
338646																																																																																																																																																																	0	0	0	0				0	0	0	6213	1411	0	521		30			0	0	0	0	0	279																																																									
338851																																																																																																																																																																	0	600	0	0	0	0	0	0	0	0	407	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
338945																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
339054																																																																																																																																																																	403	2000	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339072																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	8501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216021	0	0	0	0	0	0	0	0	0	0	0	139986	0	0	0	0	0	0	0	0	0	0	0	356007	0	0	0	0	0	0	0	0	0	0	0	2677	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	
339353																																																																																																																																																																	0	0	0	0				0	0	0	259	0	0	309		0			0	0	0	0	0	0																																																									
339456																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	219	1409	0	2099		4474		0	0	0	0	0	0	0	0	0	0	0	3049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
339607																																																																																																																																																																	0	0	0	0				0	0	0	26525	0	0	275		4118			0	0	0	0	0	1622																													10000																					0							
339773																																																																																																																																																																	0	0	0	0	0	0	101619	0	0	0	46809	0	0	0	0	1873	1873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5265	0	0	0	5265	0	0	0	0	0	0	0	112149	0	0	0	0	0	0	0	0	0	0	0	1133	0	0	0	1098	0	0	0	0	0	0	101619	0	0	0	0	
339858																																																																																																																																																																	3199	0	0	0	0	0	3007476	0	0	0	343677	0	0	783791	168939	41528	9516	0	0	0	0	0	0	11326	0	0	0	449554	51336006	339081	0	0	0	0	0	171561	0	0	0	173785	680214	0	100159	220802	218955	0	100159	218578	0	622337	200318	1856617	1933854	0	0	0	127248	2380	4437	60365	121687	1698	4437	57433	12237	0	0	0	11392	0	0	0	52853	53308797	339081	0	252	0	0	539	
339876																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
340135																																																																																																																																																																	0	40000	0	0	0	0	12000	0	0	0	31636	0	0	1402	1402	78	78	0	0	0	0	0	0	0	0	0	0	0	13785	0	0	0	0	0	0	0	0	0	0	0	10318	0	0	0	0	0	0	0	0	0	0	0	36103	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	204	0	0	0	0	0	0	6000	0	0	0	0	
340144																																																																																																																																																																	0	3091	0	0				0	0	0	34475	563	0	2636		0			0	0	0	0	0	0																													12917																					0							
340256																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	2563	6	0	185		144		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
340443																																																																																																																																																																	15	0	0	0				0	0	0	799	0	0	0		0			0	0	0	0	0	0																																																									
340742																																																																																																																																																																	0	0	0	0	0	0	58780	0	0	0	11783	0	0	1303		98		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31538	0	0	0	42819	0	0	0	0	0	0	0	133137	0	0	0	0	0	0	0	0	0	0	0	608	0	0	0	224	0	0	0	0	0	0	0	0	0	0	0	
340751																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		7096			0	0	0	0	0	0																																																									
341310																																																																																																																																																																	0	0	0	0				0	0	0	16888	0	0	481		0			0	0	0	0	0	0																																																									
342054																																																																																																																																																																	0	550	0	0				0	0	0	5205	0	0	3370		0			0	0	0	0	0	0																													1926																					0							
342175																																																																																																																																																																	163	0	0	0				0	0	0	91456	0	0	0		0			0	0	0	0	0	0																													18953																					0							
342362																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	357		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342410																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	131944	0	0	0	0	7668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
342634																																																																																																																																																																	0	0	0	0	0	0	349762	0	0	0	393101	310841	0	99204	616	13457	582	0	0	0	0	0	0	0	127000	0	0	0	253000	0	0	0	110000	0	0	0	77000	0	0	0	186887	0	0	0	0	0	0	0	0	0	0	0	439887	0	0	0	1692	0	0	0	2489	0	0	0	1842	0	0	0	301	0	0	0	0	663762	0	0	0	16	6	0	
343051																																																																																																																																																																	290	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
343248																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
343257																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	75		0			0	0	0	0	0	0																																																									
343378																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
343770																																																																																																																																																																	0	0	0	0				0	0	0	206	0	0	0		0			0	0	0	0	0	0																																																									
343903																																																																																																																																																																	610	0	0	0				0	0	0	20704	0	0	0		0			0	0	0	0	0	0																																																									
343958																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	75		0			0	0	0	0	0	0																																																									
344647																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	17124	0	0	0		750		0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344816																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	9303	0	0	822		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
344852																																																																																																																																																																	0	0	0	0				0	0	0	0	0	0	0		0			0	0	0	0	0	0																																																									
345309																																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	43244	0	0	315	315	206	206	0	0	0	0	0	0	0	0	0	0	0	3757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3757	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
