"IDRSSD"	RCFD0426	RCFD2150	RCFD2651	RCFD3164	RCFD3190	RCFD4088	RCFD5507	RCFD6164	RCFD6165	RCFDA590	RCFDB026	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDK178	RCFDK179	RCFDK180	RCFDK181	RCFDK182	RCFDK183	RCFDK184	RCFDK185	RCFDK186	RCFDK192	RCFDK193	RCFDK194	RCFDK273	RCFN5513	RCFNK260	RCFNK290	RCON0426	RCON2150	RCON2651	RCON3164	RCON3190	RCON4088	RCON5507	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB026	RCONB569	RCONB570	RCONB571	RCONC979	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK178	RCONK179	RCONK180	RCONK181	RCONK182	RCONK183	RCONK184	RCONK185	RCONK186	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONK273	RCONL133	RCONL135	RCONN517	RCONN518	RCONN519	RCONN520	RCONN521	RCONN522	RCONN523	RCONN524	RCONN527	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
1557																																											324	0	4594	0	6817	true	324	0	0	0	0	0	0	0	0	0	false	0	0	0	4594	403	0	1820	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fstbanc.com	
1669																																											117	117	0	0	0	true	117	0	0	117	0	0	2111	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.lnbparis.com	
1829																																											296	0	33199	296	33199	true	0	0	0	0	0	0	3537	3	296	0	true	0	0	0	33199	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												http://www.avbpgh.com		http://www.ilovethatbank.com		http://www.avbonline.com												http://www.avbpgh.com	
1856																																											0	0	0	0	30000	true	0	0	0	0	0	0	1300	2	0	0	false	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.washitastatebank.com	
2040																																											0	85	0	0	13000	true	0	0	0	85	0	0	1491	2	0	0	false	0	0	0	0	12000	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fmnetbank.com	
2161																																											0	21	0	0	0	true	0	21	0	0	0	0	1930	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.lamarnational.com	
2376																																											0	5594	166501	0	800541	true	0	0	0	1435	2737	1422	37913	3	0	0	false	0	0	0	166501	252815	204281	150897	0	26047	0	0	0	0	26047	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										http://www.oritani.com	
2554																																											0	0	0	0	0	true	0	0	0	0	0	0	119	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.sbmarietta.com	
2732																																											1112	1927	0	0	0	true	1112	0	0	0	0	1927	29362	4	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0		Albank															www.albanybank.com	
2750																																											0	148	0	0	7403	true	0	148	0	0	0	0	988	1	0	0	false	0	0	0	5402	0	0	0	0	2001	0	0	0	0	2001	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.genoacb.com	
3177																																											514	608	0	2	112954	true	512	195	0	413	0	0	4632	1	2	0	false	0	0	0	20000	30000	0	60000	110000	0	0	1129	1825	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.ochome.com	
3252																																											0	0	0	0	5000	true	0	0	0	0	0	0	2351	1	0	0	false	0	0	0	1000	2500	1500	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbgordon.com	
3458																																											0	0	0	0	0	true	0	0	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.fbgconline.com	
3720																																											0	1058	0	0	0	true	0	976	0	0	0	82	2716	3	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												Bank of Clarendon	
3971																																											858	1617	0	53	30955	true	805	648	0	969	0	0	0	0	53	0	true	0	100	0	0	0	0	30429	0	100	167	0	259	0	526	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.midcountrybank.com	
4156																																											0	2	12500	0	13500	true	0	2	0	0	0	0	0	0	0	0	false	0	0	0	12500	250	500	250	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.kanzabank.com	
4231																																											0	1646	0	0	0	false	0	0	0	0	0	1646	848	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fmbanksylvania.com	
4437																																											0	0	886	0	2095	true	0	0	0	0	0	0	12697	4	0	0	false	0	0	0	886	518	299	392	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	WWW.FNBWVVA.COM	
4839																																											0	1501	0	0	22000	true	0	0	0	209	0	1292	23345	6	0	0	true	0	0	0	0	0	22000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.ABCBANK.NET	
5069																																											0	3785	0	0	0	false	0	0	0	0	0	3785	250	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
5135																																											0	407	2000	0	13444	true	0	123	0	9	0	275	10404	4	0	0	false	0	0	0	2000	9800	0	1644	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fsbanks.com	
5210																																											0	1854	20000	0	77500	true	0	0	0	1347	186	321	4996	4	0	0	false	0	0	0	20000	35500	22000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.acnb.com	
5461																																											0	2413	15000	0	15000	true	0	202	0	0	0	2211	0	0	0	0	true	0	0	0	15000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankbac.com	
5751																																											393	89	0	0	0	true	393	0	0	89	0	0	977	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0													Garden City State Bank a branch of Kearny County Bank															www.kearnycountybank.com	
6039																																											0	3530	0	0	0	true	0	2535	0	0	0	995	726	1	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.aebalma.com	
6141																																											0	132	0	0	0	false	0	0	0	132	0	0	92	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													
6329																																											0	4189	0	0	0	true	0	2891	0	722	112	464	400	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.abbank.com	
7009																																											0	0	0	0	0	false	0	0	0	0	0	0	2135	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.bessemertrust.com	
7045																																											0	70	0	0	0	true	0	0	0	10	60	0	2215	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.banktpb.com	
7072																																											863	0	0	183	7000	true	680	0	0	0	0	0	297	0	183	0	false	0	0	0	2000	4000	1000	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.wallkill.com	
7157																																											0	10	0	0	0	true	0	0	0	10	0	0	204	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									14	20																		www.statebankbr.com	
7456																																											0	0	0	0	0	true	0	0	0	0	0	0	252	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankofhartington.com	
7634																																											0	664	0	0	0	false	0	153	0	80	0	431	1374	2	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												THEFOURCOUNTYBANK.COM	
8033																																											0	1298	7600	0	12600	true	0	56	0	556	0	686	2356	1	0	0	true	0	0	0	7600	3000	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												WWW.THEFRIENDLYBANK.COM	
8462																																											0	0	0	0	0	true	0	0	0	0	0	0	1086	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.perrytonbank.com	
8631																																											0	105	0	0	0	true	0	0	0	105	0	0	862	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												pcbsm.com	
9357																																											346	0	52100	0	52100	true	346	0	0	0	0	0	4	0	0	0	true	0	0	0	52100	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0								0	0	0	0																	www.fidelitybankmn.com	
9553																																											0	0	2583	0	35039	true	0	0	0	0	0	0	358	0	0	0	false	0	0	0	2583	3000	2038	26892	9662	0	1	525	0	0	526	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.adamscountybank.net	
9807																																											0	89463	100000	0	240000	true	0	60096	0	9825	16155	3387	4017	2	0	0	true	0	0	0	100000	140000	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.amboybank.com	
9955																																											0	0	0	0	7900	true	0	0	0	0	0	0	3467	1	0	0	false	0	0	0	0	2000	5900	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.bankkansas.com	
10250																																											0	2051	0	0	0	true	0	1795	0	0	0	256	907	0	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.thebankofelkriver.com	
10849																																											0	17989	0	0	0	true	0	9141	1515	4723	0	2610	1836	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.firststatebk.com	
11145																																											0	1067	2351	0	13144	false	0	0	0	531	0	536	1719	1	0	0	false	0	0	0	2351	8793	2000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.losb.com	
11275																																											39	6692	60000	39	68435	true	0	5699	0	993	0	0	1759	1	39	0	true	0	4435	0	60000	0	0	4000	0	4435	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.pulaskibank.com	
11640																																											0	30	0	0	20000	true	0	30	0	0	0	0	5915	2	0	0	false	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbclarksdale.com	
11837																																											0	975	0	0	7000	true	0	650	0	0	0	325	860	1	0	0	false	0	0	0	0	0	7000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.farmbk.com	
12030																																											0	2329	0	0	0	true	0	939	626	147	0	617	1220	1	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												http://www.fnbalma.com	
12142																																											0	75	0	0	0	true	0	0	0	0	0	75	427	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																												www.clevelandstatebank.com	
12179																																											0	0	0	0	1336	true	0	0	0	0	0	0	26	0	0	0	false	0	0	0	0	500	0	836	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true																										www.amsavingsbank.com	
12311	230921	33951	874769	154044	4962178	true	62002	238540	7	154955	14875	true	1607384	522135	874769	1297	1096	5825	0	522135	2468533	580064	508459	319784	0	0	0	0	0	0	0	0	0	0	0	0	0	10005	0	0	0	0					4962178			447	251	31239	36	1978								0										0		true	true			0	0	0	0	0	0	0	0	0										0	0	0	0	0																www.pawsbanking.com		www.steeltownbanking.com		www.detroitlionsbanking.com		www.coltsbanking.com		www.bluejacketsbanking.com		www.monsterbanking.com		www.clippersbanking.com	www.aueglebanking.com	www.bulldogbanking.com	www.goldenflashesbanking.com	www.Huntington.com	
