"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													497	118	139	129	0	0	0	0	138	91	0	0	0				
242													31	0	0	0	0	0	0	0	31	0	0	0	0				
279													618	0	273	0	50	107	8	0	83	262	0	95	0	ATM SETTLEMENT	ELAN TRANSFER BONUS		
354													11	0	0	0	0	0	0	0	11	0	0	0	0				
457													128	0	0	0	0	0	0	0	28	100	0	0	0				
505													3414	0	980	402	0	785	0	0	155	1784	93	0	0	Deferred service fee-FCC			
1155													1889	0	1293	0	0	0	0	0	216	380	0	1245	0				
1351													666	0	31	0	0	31	0	0	405	230	0	0	0	atm cardholder in process			
1454													1404	0	1055	0	304	0	0	0	112	237	0	751	0				
1557													552	0	83	430	0	75	0	0	39	0	0	0	0	RESERVE FOR TAXES			
1669													690	0	93	0	0	0	0	0	182	415	0	93	0				
1829													1684	0	93	0	52	0	0	0	905	686	0	0	0				
1856													268	0	0	0	0	0	0	0	79	189	0	0	0				
2040													1158	0	443	0	0	72	36	0	351	364	0	0	0	Debit Card Settlement	External Transfers		
2161													2174	0	866	424	0	0	0	0	55	829	0	866	0				
2376													32477	0	8652	0	450	0	0	0	143	23682	0	7658	0				
2554													32	0	0	0	0	0	0	0	32	0	0	0	0				
2732													2523	232	551	0	12	0	0	0	537	1435	0	45	0				
2750													229	73	96	0	0	0	0	0	45	78	10	0	0				
3252													336	0	0	0	0	0	0	0	144	192	0	0	0				
3458													153	0	8	0	0	8	0	0	16	129	0	0	0	Cardholder in process			
3720													1343	0	0	0	0	0	0	0	79	1264	0	0	0				
3953													737	0	683	0	0	0	0	0	10	44	0	683	0				
4156													719	0	236	84	175	0	0	0	227	172	0	0	0				
4231													830	0	0	0	0	0	0	0	415	415	0	0	0				
4437													1108	83	532	0	0	337	0	0	99	477	0	0	0	ACCRUED POST RETIREMENT BENEFIT OBLIGATION			
4839													1039	0	0	0	0	0	0	0	300	739	0	0	0				
5005													4167	0	664	0	205	0	0	0	1	3502	0	315	0				
5069													7869	0	1374	0	689	685	0	0	1357	4938	200	0	0	Deferred Income			
5135													1245	0	331	0	309	0	0	0	250	664	0	0	0				
5210													6481	0	4718	0	0	0	0	0	1363	330	70	1365	0				
5331													2038	0	132	0	0	132	0	0	90	1816	0	0	0	rental security deposits payable to subsidiary			
5461													3128	0	1984	0	0	0	0	0	15	1032	97	1620	0				
5751													750	0	493	84	0	401	0	0	32	141	0	91	0	Post Retirement Benefit Costs			
6039													250	0	0	0	0	0	0	0	165	85	0	0	0				
6141													122	0	0	0	0	0	0	0	81	41	0	0	0				
6329													2436	0	1841	0	238	0	0	0	423	172	0	1585	0				
6972													9454	0	6630	0	0	0	0	0	164	2250	410	6398	0				
7009													6360	0	233	0	0	0	0	0	5	6122	0	0	233				
7045													954	0	0	529	0	0	0	0	90	335	0	0	0				
7157													485	0	43	55	0	43	0	0	91	296	0	0	0	ESCROW FUNDS PAYABLE			
7456													130	0	0	0	0	0	0	0	50	80	0	0	0				
7634													114	0	19	0	0	0	0	0	72	23	0	0	0				
