"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
1669																																																																0	1184		4124			14387	0		2192	153778	0	0	0	74504	2466		16872	643	1972	480	1299	24773	44894	5318	11864	7187	17969	20421	16364				0	0					4763	70	24850	6764						0	575														0				0		0	59							0	8283	0	0	0	0	0			0	0		0	0	10132	0		
1856																																																															2333	379	2582		621			4255	0		250	35686	2	84	0	11290	16		3144	2167	112	1555	6169	807	480	12718	2642	4336	1853	265	0				0	0					0	4084	13	5707						0	0														10334				0		0	1							0	144	0	0	0	0	0			0	0		0	0	3929	0		
2040																																																															0	3466	10433		5526			27779	950		725	138248	0	0	0	18781	595		19025	898	2184	4872	3520	5967	995	17876	7449	38806	28620	24260	2335				0	7					410	3260	34919	30475						109	0														112288				922		0	58							0	154	0	0	0	367	0			446	446		0	0	710	0		
2161																																																															0	8814	7534		6193			14605	0		0	110493	0	0	0	42623	426	38304	33642	1662	6446	9549	17647	6812	507	10036	15498	13479	17606	7414	756				275	29					909	0	4254	17829						0	23														0				12		0	93							0	2300	0	0	0	0	0			12	0	0	0	12	4609	0		
2376																																																															0	0	1816820	0	0	19853	0	19853	5197		0	3530550	0	0	11619	263980	3541	22186	95869	17235	8170	1836	8485	46334	174987	70192	28344	265556	460440	2288678	151259	0	0	0	0	0	0				0	3173	53542	1364430	0	0				0	1961														2833070				275	0	0	0							0	0	0	0	0	0	275	0	0	0	0	0	0	0	14	0		
2554																																																																5071	0		1726			1777	0		290	10388	0	0	0	329	0		1467	10	0	0	33	194	92	3536	768	559	2428	1957	810				0	0					0	0	620	0						0	0														3654				0		0	0							0	220	0	0	0	0	0			0	0	0	0	0	355	0		
2732																																																																0	154652		0			38484	5945		0	425509	346	0	10880	21183	527		79126	1423	3773	6321	9173	256	0	106061	26445	97520	164123	8781	0				0	0					4489	38448	46603	114981						0	0													0	0				33		0	51							0	79	0	0	0	33	0			0	0	0	0	0	413	0	0	
2750																																																																8516	528		25162			2146	0		623	47283	0	0	0	2424	71		24569	381	76	1778	189	0	0	19760	5546	10902	5942	617	1309				0	48					170	587	1012	3265						0	0													0	23098				0		0	2140							0	319	0	0	0	0	0			0	0	0	0	0	272	0	0	
3252																																																															0	28415	0		51096			11156	0		1976	106681	0	169	0	264	0		0	91	163	3	7	0	0	40169	46449	6324	8686	1002	0				0	0					0	724	0	6545						0	0														35365				0		0	381							0	1568	0	0	0	0	0			0	0	0	0	0	4387	0		
3458																																																																9937	28		8475			9630	0		0	40282	0	0	0	6074	30		7784	36	393	2399	3142	0	104	1955	5594	8861	16230	1466	0				0	0					671	93	1963	425						0	0														0				112		0	0							0	1749	0	0	0	0	0			0	0	0	0	0	1207	112		
3720																																																																10557	2418		11455			13770	2244		2907	150774	0	0	448	34448	955	527	32777	2101	1744	9275	18547	2571	139	22426	12864	28864	47083	4647	69				0	269					4654	6243	25103	27827						210	0														52931				909		0	212							0	2845	0	0	0	0	699			0	0	0	0	0	4867	0		
3971																																																																26952	92238		13701			70773	22826		0	661014	0	30365	12506	106348	5124		111289	4208	6838	18483	15769	36486	21833	174743	24109	98234	129987	123347	1076				0	416					2210	57042	38987	176790						6289	2210														269528				8733		0	4							0	241	0	96	0	0	0			2348	2126	222	0	0	16997	0		
4156																																																																20631	18150		10747			19829	3182		0	158525	0	430	0	42015	908		32561	680	1351	1537	3739	20745	13962	24755	21850	9023	22265	35466	2904				0	0					2340	2678	3798	31980						0	0														19364				0		0	0							0	824	0	0	0	0	0			0	0	0	0	0	1013	0		
4231																																																															0	4689	0		375			2096	0		720	43907	0	0	0	8620	0		8785	394	1248	2781	2931	1165	0	2512	5684	20618	5724	691	0				0	0					67	0	7233	15861						0	0														0				440		0	44							0	1025	0	0	0	0	440			0	0		0	0	3177	0		
5069																																																																4450	1759		0			6247	1663		0	321720	2252	0	0	26282	17503		250943	14762	9173	1482	0	0	0	204123	59226	9855	2451	0	0				0	0					111664	22657	62026	69721						0	0														68989				6388		0	0							0	0	0	0	0	6388	0			0	0	0	0	0	0	0		
5135																																																															0	85827	5330		105341			28321	0		1837	385255	0	0	0	77708	718		258872	14869	20868	32177	8021	1046	61	150969	72816	61445	12525	3761	2818				568	0					1895	9965	41277	14312						136	0														47561				3209		0	73							0	4583	0	0	0	0	0			3015	1614	1381	6	14	7500	58		
5210																																																															0	54131	37216	0	6058	71513	0	71513	106679		89119	1273558	0	0	0	395275	35641	141991	83691	34140	37021	29991	42703	103251	147636	209697	49539	152049	270370	158203	34996	0	0	0	0	5937	0				5786	16665	200259	231228	0	0				0	800														678883				3907	3238	6145	3238							0	558	0	0	0	0	3907	0	0	0	0	0	0	0	8110	0		
5461																																																																27558	51572		18739			33228	7121		0	433032	598	0	18343	33899	1747		56116	2629	554	4290	4855	10495	9404	30307	33223	79545	115986	139307	115				0	173					1352	6769	53243	181422						0	0													0	281031				0		0	8992							0	26	0	0	0	0	0			0	0	0	0	0	7789	0	0	
5751																																																																24795	7603		25614			28502	2553		57	151166	0	1234	0	28532	122		31078	1530	4447	775	1544	7537	12289	39878	29330	14107	15026	12080	11023				0	32					633	1762	16101	9797						0	97														27797				0		0	58							0	2402	0	0	0	0	0			0	0	0	0	0	1369	0		
6039																																																															0	35174	1646		3866			17223	801		256	188918	3	0	0	25477	656	5260	42284	1263	2807	4047	8379	5882	3006	9778	28436	24946	26014	44783	29027				513	353					2719	13973	39835	39513						610	0														0				622		0	1056							0	1220	0	0	0	0	0			0	0	0	0	0	4640	12		
6329																																																																6199	11889	0	2820	48978	0	48978	2826		591	627623	0	0	0	123697	3580	2754	126893	7958	11062	35512	64326	1473	526	33534	77763	131216	200115	57334	344	0	0	0	0	1352	0				34239	60960	94072	29826	0	0				49	900													1186	36960				49	523	64	523							0	161394	0	0	0	0	0	0	0	0	0	0	0	0	44613	0	0	
7009																																																															0	0	0		0			93174	0		0	268610	0	0	0	0	0		262911	0	0	0	0	0	0	262911	0	0	5699	0	0				0	0					0	0	0	0						0	0														0				0		0	0							0	0	0	0	0	0	0			0	0	0	0	0	175436	0		
7045																																																															0	5678	0		5752			5083	753		358	76102	0	0	0	35291	152	34590	4626	651	3107	7237	4442	2037	17152	2458	4248	11765	13618	3042	4895				434	12					340	386	4937	6301						0	0														31450				0		0	0							0	6443	0	0	0	0	0			0	0	0	0	0	4182	0		
7072																																																																1622	16617		158			14188	5734		0	265584	0	0	2	158975	4877		16715	10436	22156	6396	8113	47319	62747	19468	9544	12228	15178	20985	27653				0	3074					3082	10701	24368	20372						588	1088														124317				4827		0	0							0	60	0	0	0	2106	2133			0	0		0	0	1756	0		
7456																																																															0	14253	0		31253			11032	0		72	72357	0	0	0	5974	469		34873	642	234	1735	3135	228	0	32432	3397	10712	17834	519	1489				0	10					1298	220	2564	3685						0	0														0				0		0	4							0	795	0	0	0	0	0			0	0	0	0	0	728	0		
7634																																																																3064	0		1098			6427	0		0	50896	0	0	0	13637	182		18225	580	2050	2667	3488	4764	0	4751	11192	9016	9419	2239	461				0	0					994	517	0	13300						0	0														1598				0		0	348							0	21	0	0	0	0	0			0	0		0	0	11308	0		
8033																																																																7359	3205		4389			12332	0		0	225717	0	0	0	98127	3941		116907	17642	15492	23647	39436	773	0	51769	32004	12897	23881	5103	0				0	0					31761	26177	25276	7849						595	0													0	18136				3945		0	367							0	1325	0	0	0	3350	0			0	0		0	0	3609	0	0	
8462																																																															0	9182	0		14299			14521	0		0	60264	0	0	0	9358	6		14849	1529	348	151	82	2417	4831	17102	12111	9595	8129	2345	270				0	0					83	0	2081	1534						0	0														0				0		0	0							0	6652	0	0	0	0	0			0	0	0	0	0	2548	0		
8631																																																																244	0		910			5259	0		266	36797	0	0	0	15534	145		3243	367	8	343	1262	6263	7252	1767	1123	2725	2895	8568	4185				0	0					316	1135	1296	7155						81	0														0				81		0	131							0	2910	0	0	0	0	0			0	0		0	0	1496	0		
9357																																																																688	15357	0	0	120917	0	120917	1467		0	335134	0	180	0	60	38	0	195372	0	0	0	0	0	60	209823	9141	42903	56625	16248	0	0	0	0	0	52	0				6370	0	42631	26037	0	180				0	0													0	236078				0	18	117463	18							0	73	0	0	0	0	0	0	0	0	0	0	0	0	3783	0	0	
9553																																																															0	32732	2173		49409			7740	0		0	104476	0	0	0	6655	392		51107	597	843	1107	2671	1130	237	53567	3021	12552	13695	10575	4114				0	0					851	0	2013	0						0	0														66297				0		0	1084							0	742	0	0	0	0	0			0	0	0	0	0	685	0		
9807																																																																0	398630	0	0	53891	0	53891	52101		0	1711976	2230	0	0	333031	18538	79215	503225	19889	12128	31612	25287	113911	126014	244944	226264	357636	317987	208794	723	0	0	0	0	35	0				73589	277546	112336	393990	0	0				4908	1739													0	514129				95511	128	0	128							0	0	19925	10873	16438	12716	30276	375	0	0	0	0	0	0	391	375	0	
9955																																																																19179	44		8178			11615	672		0	82989	0	1140	0	4454	0		33748	264	881	2156	301	437	415	11690	20914	30231	11253	4119	0				0	2					0	0	5040	31682						0	0														39931				0		0	112							0	597	0	0	0	0	0			0	0	0	0	0	274	0		
10250																																																																999	13155		0			78618	12177		0	289659	0	0	0	38262	3894		48133	1179	1833	6952	20584	7623	91	34166	22420	52023	91591	48706	1237				201	550					5499	24796	60780	40949						0	0														141379				832		0	28							0	6501	0	0	0	228	556			0	0	0	0	0	3250	48		
10849																																																															0	17357	12574		5776			5015	123		3023	132475	74	0	0	29796	0		19763	815	2433	18800	7604	144	0	11720	14300	32061	31338	13334	0				0	0					4161	2538	28561	22343						0	0														0				0		0	3							0	412	0	0	0	0	0			0	0		0	0	867	0		
11145																																																																2469	204		75			13997	4646		1602	213495	0	0	0	60470	325	16558	18665	4249	11272	8181	12779	22636	658	15597	5691	34687	45612	49636	469				0	17					2657	7352	44411	23866						982	389													0	19055				1692		0	0							0	2739	0	0	0	583	37			0	0		0	0	48665	90	0	
11640																																																															0	30057	9152		54977			25369	1434		0	232073	0	0	0	26459	891		96482	3096	4276	1714	1869	6224	9280	59174	41924	23662	21070	30056	29695				0	0					5632	34818	22674	10044						30	0													0	88848				843		0	148							0	3535	0	0	0	813	0			0	0	0	0	0	6883	0	0	
11837																																																																1519	1198		114			10801	490		1998	42750	59	0	0	9046	310		10908	213	433	3813	3470	610	507	1528	9640	14820	4493	3282	0				97	0					410	4938	4026	7064						0	0														2451				14		0	135							0	172	0	0	0	0	0			14	0		14	0	491	0		
12030																																																															0	47383	1523		4045			26808	0		63	274755	0	0	0	66104	337		52499	1916	5855	23170	15987	18916	251	36710	42284	71400	30621	18672	8092				20	197					2222	5757	75927	20805						0	0														0				617		1048	2145							0	9829	0	0	0	617	0			0	0	0	0	0	10542	0		
12142																																																																3680	10412		4801			22013	1363		0	124763	0	0	0	35704	2121		39770	2326	6144	7594	17739	1681	220	9368	21932	26057	26552	5106	44				477	0					1792	10815	7294	15303						154	0													0	0				648		0	0							0	3184	0	53	0	0	441			0	0		0	0	5804	0	0	
12179																																																																73	595		0			2707	686		0	31802	5	0	0	18864	98		912	2	0	17	852	4134	13782	971	678	1979	4179	4906	234				0	0					90	103	4959	2932						0	0														18389				331		0	0							0	243	0	0	331	0	0			0	0		0	0	457	0		
12311		74640	982178	1343532	74122	20925928	97804	8141235	0	473689	74106455	0	598857	12314250	364168	11982068	33136447	3210029	5227835	9821463	8804787	1311478	0	7535	75035	0	593875	856309	358241	0	1569			262538	1254812	4131272	3690914	0	2250848													44134933	801381	0	12427982	243644	0	44572	0	0	0	3405548		74640	982178	88209	74122	20925928	97804		8141235	0	473689	74106455	0	2250848		12314250	364168	7356533		303948	572986	540917	972834	7514764	2323817							7535	75035	593875	856309	358241					262538	1254812	4131272	3690914						402721	51790																			536226	719097									12427982	506	4923	5982	59412	39621				0				3405548			
12647																																																															0	9136	5433		5662			10349	1740		4036	100297	0	0	0	27613	161	3001	29744	4014	5338	14339	2718	967	9	15077	12659	25698	11377	7588	218				414	79					1564	2471	7723	22874						0	0														0				0		0	2							0	415	0	0	0	0	0			0	0	0	0	0	625	0		
12656																																																															0	1098	0		573			740	0		0	9906	0	0	0	5765	0		1094	128	92	52	220	3069	2148	411	463	1006	1066	996	199				0	0					55	0	153	0						233	0														0				233		0	0							0	1082	0	0	0	0	0			0	0	0	0	0	440	0		
12937																																																																1285	26211		0			14658	14978		0	143319	0	0	0	13400	1773		41943	5051	1274	4124	2734	217	0	63931	13644	24298	13319	14722	5				0	0					467	0	34720	35053						797	0														83176				3423		0	488							0	0	0	0	688	894	1044			0	0		0	0	286	0		
12946																																																															7143	92723	22862	0	21748	173655	0	173655	0		243	1135272	0	0	0	294555	8524	4076	274072	15780	31627	105145	118705	14423	3744	188657	96176	313909	187803	38837	4381	7143	0	0	1152	0	0				15910	76499	130438	261218	0	0				167	673													0	690062				3781	1163	0	1163							0	9689	0	0	0	0	3614	0	0	0	0	0	0	0	17750	0	0	
13103																																																																0	47572	0	0	128778	0	128778	29974		0	1727985	0	0	0	679083	3984	151400	81475	9785	12298	21925	40248	148433	442575	142795	54932	152547	287603	214524	194461	0	0	0	0	95	0				35225	38055	313612	155588	0	0				4578	576														1055428				7798	1820	0	1820							0	286907	0	0	0	141	1738	1323	0	18	0	0	0	0	7292	1323		
13251																																																																2751	214		2077			2787	0		0	29389	1	0	0	10310	175		9820	362	1134	2453	6178	50	133	3945	4379	4042	5890	457	0				0	0					612	488	181	6360						105	0														0				140		0	0							0	1304	0	0	0	0	0			0	0	0	0	0	2131	35		
13457																																																																5076	0		4202			820	0		0	11182	0	0	0	12	0		3500	0	12	0	0	0	0	5750	226	55	3739	1153	0				0	0					0	0	560	0						0	0													0	0				0		0	0							0	84	0	0	0	0	0			0	0	0	0	0	428	0	0	
