"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1289	RCFD1290	RCFD1291	RCFD1293	RCFD1294	RCFD1295	RCFD1297	RCFD1298	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA510	RCFDA511	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG336	RCFDG337	RCFDG338	RCFDG339	RCFDG340	RCFDG341	RCFDG342	RCFDG343	RCFDG344	RCFDG345	RCFDG346	RCFDG347	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1289	RCON1290	RCON1291	RCON1293	RCON1294	RCON1295	RCON1297	RCON1298	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA510	RCONA511	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	
1557																																																																																																																																																														0	0	5228	0	0	0	0	2285	2265	0	0	1000	997	0	0	0	0	0	0	0	0	0	0	12576	12561	0	0	0	2907	2942	0	0	500	0	0	500	0	1287	0	4459	716	0	0	0	364	1558	0	1135	2542																									0	0	0	0	0	0	0	0	0	0	
1669																																																																																																																																																														0	0	34969	9958	9975	0	0	0	0	10011	10017	70547	70391	0	0	0	0	0	0	0	0	42737	43421	80505	80366	0	32726	33404	0	0	0	0	4442	0	0	7865	17546	44223	32560	20909	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
1856																																																																																																																																																														0	0	19951	0	0	0	0	0	0	0	0	3384	3446	5000	5050	0	0	0	0	0	0	5000	5050	24181	23932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8446	0	0	0	0	0	0	0	12431	8055																									0	0	0	0	0	0	0	0	0	0	
2040																																																																																																																																																														0	0	30102	0	0	0	0	8185	8230	0	0	0	0	0	0	1500	1511	0	0	0	0	0	0	49890	50444	0	0	0	31629	32179	0	0	1577	16	16	2305	1578	9904	5390	15813	6930	275	1167	117	106	1794	910	1212	2926																									0	0	0	0	0	0	1467	1442	0	0	
2161																																																																																																																																																														0	0	2843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16292	16593	0	0	0	11359	11537	0	0	461	0	0	261	200	2956	2554	5566	0	0	0	0	517	4539	0	0	0																									0	0	0	0	0	0	808	825	0	0	
2376																																																																																																																																																														0	0	261156	0	0	0	0	0	0	6750	6696	0	0	0	0	0	0	0	0	0	0	239630	237204	96631	96432	1938	0	0	0	0	0	0	328	0	0	0	0	11156	4618	8855	0	0	118	217	69	136936	11575	95002	67521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	612	641	0	0	141378	140039	
2554																																																																																																																																																														0	0	165	0	0	0	0	0	0	0	0	0	0	0	0	910	913	0	0	0	0	250	250	3297	3300	0	250	250	2387	2387	375	369	806	0	0	704	646	1175	300	725	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2732																																																																																																																																																														0	0	29066	0	0	0	0	0	0	0	0	54204	54135	0	0	0	0	0	0	300	300	0	0	90494	90394	0	0	0	35990	35959	0	0	27445	0	0	2000	25745	52196	10453	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
2750																																																																																																																																																														0	0	8523	0	0	0	0	419	421	0	0	500	483	0	0	0	0	0	0	0	0	0	0	9535	9428	0	0	0	3233	3280	500	483	410	4000	3864	421	410	215	357	2781	0	0	40	1052	288	0	0	0	0																									0	0	0	0	0	0	41	40	0	0	
3252																																																																																																																																																														0	0	81464	0	0	0	0	6866	6850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81888	82105	0	0	0	15609	15760	138	138	3319	0	0	7315	1931	8552	14005	4718	1025	0	267	3095	6832	10886	611	17235	5633																									0	16	0	16	0	0	3959	3980	0	0	
3458																																																																																																																																																														0	0	8836	0	0	0	0	0	0	0	0	4594	4592	0	0	200	207	0	0	0	0	3796	3835	7132	7154	0	3796	3835	0	0	0	0	706	0	0	0	707	4423	350	3115	0	0	0	0	0	1249	808	298	0																									0	0	0	0	0	0	317	322	0	0	
3720																																																																																																																																																														0	0	40052	2252	2254	0	0	4407	4403	0	0	42058	41819	0	0	0	0	0	0	0	0	106	108	71533	71304	0	106	108	3074	3128	0	0	3023	0	0	235	2788	14995	28792	4900	0	0	0	168	0	18901	631	0	0																									0	0	0	0	0	0	484	495	0	0	
3971																																																																																																																																																														0	0	12433	0	0	0	0	0	0	0	0	22490	22220	0	0	14469	14659	0	0	0	0	0	0	63923	64020	0	0	0	0	0	15990	15908	2154	1000	1002	6082	0	2147	6430	22220	0	0	142	395	429	15093	1168	2232	6680																									0	0	0	0	0	0	1052	1077	0	0	
4156																																																																																																																																																														0	0	28491	1000	999	0	0	0	0	0	0	17522	17411	0	0	0	0	0	0	0	0	0	0	41030	40912	0	0	0	22508	22502	0	0	7211	0	0	2263	4947	10305	11875	11523	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
4231																																																																																																																																																														0	0	21615	0	0	0	0	0	0	0	0	1998	1985	0	0	0	0	0	0	0	0	0	0	44733	44389	0	0	0	15513	15398	1998	1985	136	0	0	0	136	0	0	6147	11100	0	0	0	0	14133	12816	57	0																									0	0	0	0	0	0	0	0	0	0	
4839																																																																																																																																																														0	0	40736	0	0	0	0	10240	10175	0	0	0	0	0	0	3557	3564	0	0	0	0	0	0	75687	75033	0	0	0	33759	33512	0	0	3203	0	0	9151	2491	2662	1305	16878	20896	1521	0	461	0	5696	8998	1820	3153																									0	5171	0	5206	0	0	1907	1859	0	0	
5069																																																																																																																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9052	11042	0	0	0	0	0	0	21220	24435	0	0	0	11418	12651	0	0	0	750	742	5850	0	0	0	5759	12084	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
5135																																																																																																																																																														0	0	42576	6793	6792	0	0	12773	12766	0	0	18650	18116	0	0	0	0	0	0	0	0	0	0	43205	42836	0	0	0	4989	5162	17150	16690	20312	0	0	19559	734	501	549	20476	1017	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	
5210																																																																																																																																																														0	0	134882	0	0	0	0	0	0	21009	20982	83914	82884	0	0	5000	5104	0	0	0	0	50088	50000	133240	133117	0	0	0	16261	16424	0	0	6112	1044	1041	1826	4286	32398	71596	15315	0	0	199	1618	5069	46642	2951	0	264	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	571	590	29079	29018	
