"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													287	0	48	0	0	33	0	0	42	197	0	0	0	RESERVE FOR BONUS			
242													17	0	0	0	0	0	0	0	17	0	0	0	0				
279													658	0	322	0	50	118	0	0	58	278	0	121	0	ATM Settlement			
354													3	0	0	0	0	0	0	0	3	0	0	0	0				
457													62	0	0	0	0	0	0	0	16	46	0	0	0				
505													4970	0	1112	1963	0	801	0	0	34	1768	93	0	0	Deferred service fee FCC			
1155													1971	0	1632	0	0	0	0	0	71	268	0	1382	0				
1351													447	0	53	0	0	53	0	0	179	215	0	0	0	atm cardholder in process			
1454													1441	0	1087	0	249	0	0	0	63	291	0	838	0				
1557													30	0	9	0	0	0	0	0	21	0	0	0	0				
1669													382	0	110	0	0	0	0	0	78	194	0	110	0				
1829													1268	0	97	0	0	0	0	0	742	429	0	0	0				
1856													71	0	0	0	0	0	0	0	66	5	0	0	0				
2040													511	0	215	0	0	0	0	0	127	169	0	60	0				
2161													2387	0	1369	0	0	0	0	0	61	957	0	1369	0				
2376													39433	0	13420	0	0	0	0	0	324	25689	0	13015	0				
2554													15	0	0	0	0	0	0	0	15	0	0	0	0				
2732													1995	265	711	0	73	311	0	0	107	1177	0	51	0	accrued vacation			
2750													249	95	95	0	0	0	0	0	18	126	10	0	0				
3177													9480	0	7809	0	770	0	0	0	4	1667	0	6643	0				
3252													236	0	3	0	0	0	0	0	98	135	0	0	0				
3458													81	0	13	2	0	0	0	0	13	53	0	0	0				
3720													1765	0	0	0	0	0	0	0	30	1735	0	0	0				
3971													19500	0	12055	0	3106	5000	0	0	268	7007	170	0	0	Contingent reserve			
4156													540	0	252	25	105	0	0	0	88	175	0	0	0				
4231													504	0	0	0	0	0	0	0	221	283	0	0	0				
4437													973	0	564	0	0	354	0	0	35	303	71	0	0	ACCUMULATED POSTRETIREMENT BENEFIT OBLIGATION			
4839													936	0	0	0	0	0	0	0	155	781	0	0	0				
5069													4786	0	1034	0	757	277	0	0	409	3143	200	0	0	Deferred Income			
5135													1833	0	810	0	0	12	180	0	155	868	0	618	0	FHLB	ATM Clearing		
5210													7321	0	4918	0	0	1364	0	0	501	1817	85	1862	0	Deferred director fees			
5461													3217	0	2447	0	0	0	0	0	4	421	345	1873	0				
5751													1551	0	1295	43	0	519	0	0	29	184	0	696	0	Post Retirement Benefits Payable			
6039													336	0	47	0	47	0	0	0	58	231	0	0	0				
6141													59	0	0	0	0	0	0	0	20	39	0	0	0				
6329													2687	0	1817	0	382	0	0	0	162	708	0	1431	0				
7009													6237	0	0	106	0	0	0	0	4	6127	0	0	0				
7045													505	0	0	0	0	0	0	0	43	462	0	0	0				
7072													3756	0	2698	0	0	0	0	0	1	1057	0	2219	0				
7157													276	0	74	0	0	74	0	0	29	173	0	0	0	Escrow Accounts Payable	`		
7456													100	0	0	0	0	0	0	0	17	83	0	0	0				
7634													129	0	40	0	0	40	0	0	28	61	0	0	0	Net EFT Settlement			
8033													2164	0	1767	0	86	183	0	0	314	83	0	1498	0	DEFERRED MANAGEMENT PAYABLE			
8462													133	0	0	0	0	0	0	0	70	55	8	0	0				
8631													490	0	417	0	0	0	0	0	17	56	0	380	0				
9357													1960	0	1387	0	0	500	0	0	1	572	0	675	0	Asset Purchase Payment Houston			
9553													1100	0	285	15	0	285	0	0	45	755	0	0	0	Nebraska Fund XV			
9807													7937	0	2890	0	0	421	0	0	452	3240	1355	0	2342	REVERSE MORTGAGE INSURANCE			
9955													137	0	0	0	0	0	0	0	15	122	0	0	0				
10250													950	0	508	0	0	0	0	0	125	317	0	144	0				
10849													594	0	383	0	18	0	0	0	42	169	0	0	177				
11145													1316	0	0	0	0	0	0	0	31	1285	0	0	0				
11275													9768	0	4379	0	939	1361	0	0	283	4689	417	1323	0	Reserve for repuchases/EPO's			
11640													2236	0	886	0	0	0	0	0	521	829	0	886	0				
11837													303	0	2	0	0	0	0	0	13	288	0	0	0				
12030													3509	0	2858	0	1583	0	0	0	138	513	0	1274	0				
12142													2428	0	2297	0	0	90	41	0	97	34	0	2068	0	other accrued benefits	SERP liability		
12179													700	0	665	0	0	0	0	0	2	33	0	540	0				
12245													559	0	140	0	0	0	0	0	70	349	0	133	0				
12311	676131	0	398451	0	141378	0	0	0	215282	56928	0	0									5470								
12647													189	0	0	0	0	0	0	0	39	150	0	0	0				
12656													21	0	0	0	0	0	0	0	12	9	0	0	0				
12937													3096	0	116	2532	24	0	0	0	97	351	0	0	0				
12946													7861	0	6215	0	0	0	0	0	379	1267	0	6069	0				
12955													212	0	46	0	0	0	0	0	32	134	0	0	0				
13103													22301	0	14325	4474	0	12506	0	0	208	3286	8	0	0	Defined Benefit Retirement Plan Liability			
13251													170	0	162	0	0	67	60	0	8	0	0	0	0	Deferred Gain on sale of ORE	Accrued Employee  B&P		
13457													89	0	38	44	0	38	0	0	3	4	0	0	0	LIFE INSURANCE PROJECTED TAX PAYABLE			
14052													124	0	0	0	0	0	0	0	15	109	0	0	0				
14155													648	0	248	3	0	0	0	0	69	328	0	239	0				
14650													521	0	180	0	0	0	0	0	2	339	0	180	0				
14753													378	0	0	338	0	0	0	0	37	3	0	0	0				
14865													1825	0	1387	0	0	480	0	0	61	352	25	896	0	ATM Clearing			
14977													85	0	17	0	0	0	0	0	23	45	0	0	0				
16458													544	0	9	0	0	0	0	0	120	415	0	0	0				
16551													501	0	0	0	0	0	0	0	142	359	0	0	0				
16748													451	0	280	0	0	0	0	0	21	135	15	257	0				
16944													22	0	9	0	0	0	0	0	13	0	0	0	0				
16953													79	0	0	0	0	0	0	0	32	47	0	0	0				
17110													4471	0	381	0	140	193	0	0	25	4034	31	0	0	DEFERRED TENANT IMPROVEMNET LIABILITY			
17147													25608	0	6531	0	0	0	0	0	1339	17738	0	0	3254				
17259													1709	0	1135	0	0	0	0	0	29	545	0	1135	0				
17464													39487	0	1503	0	0	379	0	0	206	37338	440	0	0	DEFERRED REVENUE			
17950													2257	0	1458	314	404	0	0	0	90	260	135	1022	0				
17978													657	0	644	0	59	324	53	208	3	10	0	0	0	Deferred Gains on the Sale of Other Real Estate	Accrued Other Taxes Payable	Other Liabilities	
18050													1737	0	730	0	0	563	0	0	121	886	0	130	0	ATM/DEBIT CARDS			
18135													621	0	2	0	0	0	0	0	117	502	0	0	0				
18377													287	0	4	0	0	0	0	0	24	259	0	0	0				
18827													1547	0	1096	0	0	0	0	0	124	327	0	0	0				
18836													1546	0	901	0	0	0	0	0	56	589	0	693	0				
18854													4627	0	3702	0	0	1528	0	123	186	739	0	1485	0	Cashiers Checks	Def Fees	Other Liabilities	
19356													589	0	487	0	0	0	0	0	25	77	0	487	0				
19730													9059	0	81	0	81	0	0	0	267	8711	0	0	0				
19936													777	0	653	0	0	0	0	0	50	74	0	541	0				
19972													875	0	838	0	0	838	0	0	1	36	0	0	0	accrued life insuranc exp			
20053													228	0	123	0	0	68	29	0	45	60	0	0	0	MPF Losses	FDIC Assessment		
20512													4991	0	4812	0	0	0	0	0	13	163	3	0	0				
20633													1962	0	0	0	0	0	0	0	157	1805	0	0	0				
20857													300	0	16	0	0	0	0	0	58	226	0	16	0				
21256													4	0	0	0	0	0	0	0	2	2	0	0	0				
21359													41	0	15	0	0	0	0	0	7	19	0	15	0				
21630													338	0	157	0	0	63	0	0	15	166	0	86	0	Due to Affiliates - Holding Company			
21658													1330	0	970	0	0	0	0	0	89	271	0	970	0				
22048													1258	122	908	0	17	0	0	0	75	275	0	754	0				
22543													113	0	24	0	0	0	0	0	15	74	0	0	0				
22552													340	0	217	0	0	217	0	0	48	75	0	0	0	AG BMP			
22730													648	0	385	0	0	0	0	0	13	239	11	0	0				
22936													801	0	547	0	0	382	0	0	35	219	0	0	0	ATM Suspense			
23045													37	0	14	0	0	0	0	0	10	13	0	0	0				
23456													303	0	0	0	0	0	0	0	110	193	0	0	0				
23504													21327	0	10302	0	0	0	5372	0	103	10746	176	0	0		DUE TO SECURITIES BROKER		
23643													525	0	444	0	0	49	54	45	79	2	0	295	0	R/E and P/P taxes	Reserve-ASBD and FDIC Assessment	Reserve for Employee Benefits	
23755													893	0	0	0	0	0	0	0	49	844	0	0	0				
24006													3378	0	883	0	0	595	0	0	3	2492	0	0	0	Suspense Payable			
24378													142	0	0	0	0	0	0	0	1	141	0	0	0				
24453													528	0	47	0	44	0	0	0	24	457	0	0	0				
24659													79	0	37	0	0	37	0	0	13	29	0	0	0	AG-BMP-MN			
24668													1935	0	1503	0	1501	0	0	0	199	233	0	0	0				
24855													20	0	0	0	0	0	0	0	2	18	0	0	0				
24949													4490	0	3389	0	0	0	0	0	148	953	0	3389	0				
25357													227	0	200	0	200	0	0	0	16	11	0	0	0				
25647													527	0	396	0	73	0	0	0	40	91	0	0	0				
26176													2211	0	1294	0	0	0	0	0	15	895	7	1021	0				
26242													1349	0	0	10	0	0	0	0	57	1253	29	0	0				
26457													50	0	0	0	0	0	0	0	8	42	0	0	0				
26765													1588	0	753	0	0	389	0	0	73	452	310	0	0	Accumulated pension benefits obligations			
27070													884	0	20	369	0	0	0	0	278	217	0	0	0	Items in Transit			
27548													3403	0	1213	880	0	0	0	0	214	1096	0	747	0				
27614													3670	0	1512	564	0	526	0	0	106	1488	0	462	0	ATM Settlement			
27847													1770	0	741	0	0	0	0	0	182	847	0	741	0				
28013													17300	0	12944	0	0	9146	0	0	5	3894	457	0	0	pensions and other postretirement benefits			
28152													596	0	540	0	0	0	0	0	12	44	0	520	0				
28255													522	0	2	0	0	0	0	0	55	447	18	0	0				
28349													225	0	141	0	0	0	0	0	35	49	0	0	0				
28406													9482	0	7137	0	0	4318	0	0	47	2298	0	624	0	Due To Broker			
28675													857	0	6	621	0	0	0	0	5	225	0	0	0				
28732													1592	0	1469	0	0	0	0	0	55	68	0	1209	0				
29104													12119	2319	10097	0	1321	4899	0	0	209	1603	210	0	0	Accrued pension			
29476													48	0	31	0	0	0	0	0	17	0	0	0	0				
29636													8501	0	7094	0	0	0	0	0	183	1224	0	7094	0				
29878													20642	0	20160	0	0	9	3232	0	33	449	0	16919	0	Abandoned Property	Minimum Pension Liability		
29953													146	0	6	0	0	0	0	0	21	119	0	0	0				
30052													170	0	41	103	34	0	0	0	2	24	0	7	0				
30418													7142	0	664	2232	35	156	440	31	3563	683	0	0	0	ESCHEATMENT	ESTIMATED BORROWER BENEFITS ON FFEL LOANS	CD AND SAVINGS DEPOSIT ADVANCE RECEIVED	
30502													25510	0	23584	0	0	21157	0	0	142	1699	85	0	0	Securiites purchases payable			
30650													252	0	17	0	0	0	0	0	74	161	0	0	0				
30810													2585212	0	671211	0	0	460953	0	0	60545	1853456	0	0	0	Merchant settlement			
30874													4389	0	2480	0	2480	0	0	0	34	1875	0	0	0				
31134													1706	0	1512	0	10	833	572	0	72	122	0	0	0	Index Liability Plan	Split Dollar Ins Liability		
31255													8724	0	5279	0	0	26	3008	0	103	3342	0	0	0	Factored loans reserves payable	Factored loans collected reserves		
31657													327	0	260	0	0	0	127	68	30	37	0	0	0	OD Contra	Mastercard Drafts	ATM CLEARINGS	
31826													2316	0	2148	0	0	0	0	0	42	126	0	1585	0				
31835													4010	0	2100	0	0	595	0	0	56	1854	0	1505	0	Minority Interest in Subsidiary			
32234													91	0	0	0	0	0	0	0	8	83	0	0	0				
32766													76	0	0	0	0	0	0	0	3	73	0	0	0				
32971													2310	0	1927	0	0	0	0	0	115	268	0	1598	0				
33147													1921	0	669	0	0	546	0	0	108	1144	0	0	0	Unearned Loan Fees			
33259													3130	0	1204	0	0	602	0	0	696	1230	0	0	0	Deferred Income OREO			
33268													263	0	105	0	105	0	0	0	19	139	0	0	0				
33370													55	0	55	0	0	0	0	0	0	0	0	0	0				
33839													137	0	26	68	26	0	0	0	12	31	0	0	0				
33857													671	0	168	0	0	0	0	0	133	370	0	0	0				
34153													2363	0	340	0	0	340	0	0	44	1979	0	0	0	Deferred Interest Recapture			
34425													1404	0	1036	0	0	624	0	0	76	292	0	0	0	POST-RETIREMENT BENEFIT PLAN			
34434													1066	285	730	0	167	0	0	0	188	148	0	0	52				
34452													254	0	21	0	0	0	0	0	49	184	0	0	0				
34537													8791	0	3291	0	0	0	0	0	72	5399	29	3181	0				
34555													2302	0	2044	0	0	0	0	0	186	72	0	1932	0				
34742													3825	0	3193	0	0	0	0	0	243	389	0	2889	0				
34836													67	0	0	0	0	0	0	0	27	40	0	0	0				
35057													469	0	96	25	53	0	0	0	88	260	0	0	0				
35301	14969705	0	11936207	1434924	0	7571028	0	0	1578770	17502	0	0									2302					Collateral deposits, net			
35570													146836	0	70871	0	9606	20602	38342	0	1295	74670	0	0	0	Other Misc Liab	Pension Liabilities		
35646													424	0	366	0	0	0	0	0	27	31	0	366	0				
35842													439	0	1	0	0	0	0	0	204	234	0	0	0				
35879													1759	0	1338	0	0	157	585	0	166	255	0	457	0	ewsb checks	cash clearing internal		
36456													426	0	0	0	0	0	0	0	36	390	0	0	0				
36933													381	0	294	0	0	198	0	0	46	41	0	71	0	Escrow Balances			
37051													198	0	64	55	64	0	0	0	73	6	0	0	0				
37341													563	0	417	0	0	0	0	0	50	96	0	417	0				
37435													3090	0	56	0	0	0	0	0	314	2720	0	0	0				
37640													12363	0	3265	0	0	0	0	0	683	8415	0	1540	0				
37659													635	0	612	0	0	0	0	0	8	15	0	608	0				
37743													128	0	49	0	48	0	0	0	31	48	0	0	0				
37949													544	0	298	0	0	298	0	0	56	190	0	0	0	Overdrafts			
38740													892	0	97	29	0	32	65	0	75	691	0	0	0	Total Clearings	Escrow Payable		
39327													484	0	45	305	0	28	0	0	24	110	0	0	0	DEFERRED INCOME			
39420													10955	0	9710	0	0	0	0	0	662	583	0	0	0				
39475													48159	0	37052	0	0	0	0	0	566	8884	1657	21870	0				
39756													4537	0	2922	0	0	0	0	0	131	1484	0	958	0	0			
40033													237	0	152	0	0	0	0	0	11	74	0	152	0				
40350													92	0	34	12	0	0	0	0	20	26	0	0	0				
40499													19209	0	13958	0	0	0	0	0	72	5179	0	8449	0				
40707													680	0	97	125	0	0	0	0	36	422	0	0	0				
40855													359	0	0	0	0	0	0	0	188	171	0	0	0				
41245													242	0	174	0	32	0	0	0	32	36	0	142	0				
41553													36	0	20	0	0	0	0	0	16	0	0	20	0				
41629													1912	0	0	0	0	0	0	0	72	1840	0	0	0				
41825													1032	0	641	0	16	0	0	0	2	257	132	623	0				
41937													117	0	0	66	0	0	0	0	14	37	0	0	0				
41955													22	0	0	0	0	0	0	0	5	17	0	0	0				
42037													247	0	10	0	0	0	0	0	15	222	0	0	0				
42055													230	0	94	0	94	0	0	0	39	97	0	0	0				
42354													345	0	66	0	0	66	0	0	11	268	0	0	0	ATM Clearing			
42372													1526	0	1362	0	0	0	0	0	31	133	0	1362	0				
42420													60487	0	21509	0	0	0	0	0	970	34912	3096	0	10851				
42448													2910	0	1615	0	0	1350	0	0	664	433	198	0	0	ATM SETTLEMENT ACCOUNTS			
42457													266	0	0	170	0	0	0	0	5	91	0	0	0				
42671													7878	0	5028	0	2967	0	0	0	10	2840	0	0	1987				
43052													821	0	49	496	0	44	0	0	23	253	0	0	0	Unrealized Tax Effect for Mkt Val Adj of Securities	State Taxes Payable		
43351													98	0	47	0	37	0	0	0	51	0	0	0	0				
43454													11	0	0	0	0	0	0	0	3	8	0	0	0				
43744													431	0	3	0	0	0	0	0	15	413	0	0	0				
43856													542	0	537	0	0	0	0	0	5	0	0	504	0				
43959													346	0	7	0	0	0	0	0	60	225	54	0	0				
44040													1462	0	7	0	0	0	0	0	50	1405	0	0	0				
44433													1072	0	539	0	322	0	0	0	75	342	116	0	0				
44741													1983	0	657	0	0	192	288	0	49	1277	0	0	0	Net Pension Benefit Liability	Accounts Payable		
44750													420	0	82	0	0	78	4	0	176	162	0	0	0	Deferred income ORE	Deferred income Troubled debt		
44929													1449	0	1	1179	1	0	0	0	55	214	0	0	0				
45038													280	0	0	0	0	0	0	0	45	235	0	0	0				
45047													458	0	22	0	0	0	0	0	36	400	0	0	0				
45056													397	0	0	216	0	0	0	0	9	172	0	0	0				
45430													2013	0	1879	0	0	0	0	0	62	72	0	1879	0				
45458													93	0	14	0	10	0	0	0	13	66	0	4	0				
45551													4157	0	2442	0	0	0	0	0	122	1593	0	1656	0				
45560													10189	391	5009	0	0	0	0	0	38	5142	0	4618	0				
45775													1943	0	1936	0	0	0	0	0	7	0	0	1467	0				
46053													797	0	416	0	0	256	0	0	148	233	0	159	0	Accrued BOLI Benefits			
46941													367	0	0	50	0	0	0	0	59	258	0	0	0				
47153													67	0	0	11	0	0	0	0	36	20	0	0	0				
47247													900	0	153	0	0	0	0	0	92	655	0	153	0				
47256													34	0	0	0	0	0	0	0	8	26	0	0	0				
47452													402	0	277	60	227	0	0	0	21	44	0	0	0				
47500													1135	0	177	0	0	110	0	0	10	690	258	0	0	Bill Pay			
48057													1446	0	1312	0	0	0	0	0	81	53	0	1312	0				
48150													83	0	0	20	0	0	0	0	55	8	0	0	0				
48374													2796	0	308	0	228	0	0	0	234	2254	0	0	0				
48440													695	0	501	0	0	0	0	0	62	132	0	499	0				
49054													973	196	516	0	0	242	0	0	65	392	0	0	0	Escrow Payable			
49148													1643	200	1434	25	0	0	0	0	38	146	0	1234	0				
49241													5404	0	3057	0	0	0	0	0	72	1985	290	2410	0				
49344													907	0	655	0	7	0	0	0	30	222	0	622	0				
49643													211	0	128	0	128	0	0	0	11	72	0	0	0				
49652													183	0	64	62	0	64	0	0	57	0	0	0	0	Accrued Incentive Pay			
49821													7543	0	1355	0	410	0	0	0	355	5683	150	0	0				
49858													370	0	70	0	0	0	0	0	32	268	0	0	0				
49951													437	0	235	0	0	0	0	0	26	176	0	0	0				
50144													1055	0	0	0	0	0	0	0	142	913	0	0	0				
50461													1161	0	54	0	0	0	0	0	236	771	100	0	0				
50546													210	0	198	0	0	30	62	98	12	0	0	0	0	Accrued Employee Bonus	Accrued Professional Fees	Negative balance from asset side	
50854													83	0	1	0	0	0	0	0	22	60	0	0	0				
50872													353	0	252	0	0	29	23	0	15	86	0	62	0	Accrued Accounting	Advertising		
50957													836	0	24	0	0	0	0	0	116	696	0	0	0				
51253													2987	0	2327	0	0	1579	0	0	130	530	0	0	0	Deferred gain on sale of ORE			
51356													66	0	0	0	0	0	0	0	34	32	0	0	0				
51459													828	0	246	172	0	0	0	0	61	349	0	246	0				
51730													162	0	0	0	0	0	0	0	38	124	0	0	0				
51842													1802	0	320	0	0	274	0	0	212	1270	0	0	0	BOLI Benefit Liability			
52719													2925587	0	2908509	0	0	1763291	1066921	53642	0	17078	0	0	0	Participant Fund Cash	Payable to Participants	Liquidating Participants Liability	
52951													935	0	631	0	0	631	0	0	53	251	0	0	0	Loan Discount-Fairfax	Reserve for Annual Bonus		
53033													35502	0	11055	0	0	9031	0	0	314	15705	8428	0	0	Due to FDIC - Indemnification Asset			
53051													51	0	1	0	0	0	0	0	25	25	0	0	0				
53453													52	0	0	0	0	0	0	0	9	43	0	0	0				
53752													73	0	7	38	0	0	0	0	28	0	0	0	0				
54049													351	0	136	0	0	0	0	0	35	180	0	117	0				
54058													684	0	29	39	0	29	0	0	278	338	0	0	0	ATM Clearings			
54375													3154	0	314	306	0	0	0	0	47	2487	0	215	0				
54441													1288	0	931	0	0	0	0	0	117	240	0	931	0				
54656													1889	0	658	0	126	0	0	0	598	633	0	532	0				
54973													77003	0	9879	31267	0	3852	0	0	368	34807	682	0	0	Pension Liability			
55336													3035	817	1811	151	749	0	0	0	66	1007	0	0	0				
55635													923	0	605	0	0	348	0	0	47	271	0	0	0	Defferred Gain			
55653													384	0	318	0	84	0	0	0	12	54	0	234	0				
55970													727	0	53	0	29	0	0	0	2	672	0	0	0				
56258													139	0	0	0	0	0	0	0	22	117	0	0	0				
56351													7646	0	5742	0	0	1840	0	0	261	1495	148	0	0	management incentive accruals			
56427													229	0	20	0	0	0	0	0	118	55	36	0	0				
56548													2479	0	20	0	0	0	0	0	311	2148	0	20	0				
