"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1557																																																																																							
1669																																																																																							
1829																																																																																							
1856																																																																																							
2040																																																																																							
2161																																																																																							
2376																																												0	0	6245	242	0	0	12134	1317	2489181	24860	0	0	3782	20	186060	2691	0	0	0	0	15696	64	0	0	0	0	0	0	0	0	0	0	107	0	0	0	1445	15916	1337	2697289	29302	0	0	
2554																																																																																							
2732																																																																																							
2750																																																																																							
3177																																												143	0	24604	41	0	0	1634	47	87165	316	0	0	10244	730	640029	1929	0	0	191	4	9167	317	0	0	0	0	0	0	0	0	0	0	468	0	0	0	0	12212	781	761433	2603	0	0	
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
4437																																																																																							
4839																																																																																							
5069																																																																																							
5135																																																																																							
5210																																												328	0	14252	168	0	0	9884	0	276343	5500	0	0	1007	302	407287	3826	0	0	1659	0	89635	2170	0	0	0	0	0	0	0	0	0	0	14815	1030	0	0	2069	12878	302	802332	14763	0	0	
5461																																																																																							
5751																																																																																							
6039																																																																																							
6141																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7157																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												42698	0	338317	7847	0	0	53050	0	633000	12068	0	0	0	0	415254	1462	0	0	1182	0	39687	641	0	0	0	0	0	0	0	0	0	0	782	8	0	0	15374	96930	0	1427040	37400	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11275																																												51	0	93517	1368	0	0	4058	9	388257	4439	0	0	15453	1413	385464	5219	0	0	1213	132	220280	2896	0	0	0	0	0	0	0	0	54	48	2670	36	0	0	144	20829	1602	1090188	14102	0	0	
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12179																																																																																							
12311	25653	3346	1112843	14753	2103	15	196371	15376	6643942	103801	37748	1204	704285	45303	13527960	126418	5840	367	250402	16263	16782323	219734	13199	776	0	0	155549	7919	0	0	80853	4469	8089640	41167	51	7	0	1257564	84757	46312257	513792	58941	2369																																												
12647																																																																																							
12656																																																																																							
12937																																																																																							
12946																																												178	0	121248	2132	0	0	2455	415	315064	4847	0	0	12307	2845	307217	2256	0	0	1178	410	145303	866	0	0	0	0	787	4	0	0	0	0	37430	257	0	0	1331	16118	3670	927049	11693	0	0	
12955																																																																																							
13103																																												0	0	58771	791	0	0	13007	27	391478	5651	0	0	9506	187	459896	1837	0	0	2257	5	98364	2028	0	0	0	0	0	0	0	0	0	0	229560	1264	0	0	1	24770	219	1238069	11572	0	0	
13251																																																																																							
13457																																																																																							
14052																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
16944																																																																																							
16953																																																																																							
17110																																																																																							
17147																																												1944	0	229180	629	5912	0	19724	1017	1577684	14452	49010	285	4298	359	918527	12715	4540	195	11432	2700	1064675	27311	8383	0	0	0	0	0	0	0	0	0	70223	3138	0	0	0	37398	4076	3860289	58245	67845	480	
17259																																																																																							
17464																																												743	0	137687	1255	0	0	26295	60	752352	4721	0	0	142	0	250129	2512	0	0	3023	21	363752	11338	0	0	0	0	4391	52	0	0	0	0	32261	926	0	0	2359	30203	81	1540572	23163	0	0	
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18377																																																																																							
18827																																																																																							
18836																																																																																							
18854																																																																																							
19356																																																																																							
19730																																												18005	3107	92314	1310	0	0	23196	2262	970729	9025	0	0	9135	3162	191585	2688	0	0	672	548	468627	1594	0	0	0	0	0	0	0	0	0	0	3213	42	0	0	0	51008	9079	1726468	14659	0	0	
19936																																																																																							
19972																																																																																							
20053																																																																																							
20512																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21630																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
22936																																																																																							
23045																																																																																							
23456																																																																																							
23504																																												0	0	63230	1106	0	0	5115	21	861306	9949	5105	0	1267	150	156024	1987	1219	0	688	257	294529	4648	3793	0	0	0	0	0	0	0	0	0	10853	142	0	0	0	7070	428	1385942	17832	10117	0	
23643																																																																																							
23755																																																																																							
24006																																																																																							
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																																																																							
24855																																																																																							
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26242																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	18452	218	0	0	28012	1554	1535189	19628	12518	257	1430	75	360265	1636	6791	0	127	0	17631	994	22642	139	0	0	0	0	0	0	0	0	1578	103	4	4	1290	29569	1629	1933115	23869	41955	400	
28152																																																																																							
28255																																																																																							
28349																																																																																							
28406																																												0	0	59513	1176	0	0	0	0	405670	3722	0	0	5272	0	519450	3595	0	0	0	0	157255	3332	0	0	0	0	0	0	0	0	30	0	31986	747	0	0	666	5302	0	1173874	13238	0	0	
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																																																																							
29878																																												1341	55	64681	1782	0	0	7458	1644	326761	1500	0	0	38541	6025	1101225	4779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	1	0	0	2421	47340	7724	1492806	10483	0	0	
30052																																																																																							
30418																																																																																							
30502																																																																																							
30650																																																																																							
30810																																												0	0	0	0	0	0	0	0	0	0	0	0	1131	6	139294	740	0	0	2	1	217316	3530	0	0	1023516	158383	52295911	1329976	0	0	97859	17628	10143015	218282	3519021	28387	0	1122508	176018	62795536	1552528	3519021	28387	
30874																																												3006	143	44279	917	0	0	5499	431	342314	4944	0	0	4045	10	167528	1242	0	0	70	0	195431	3102	0	0	0	0	0	0	0	0	0	0	386	18	0	0	371	12620	584	749938	10594	0	0	
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34153																																																																																							
34425																																																																																							
34434																																																																																							
34452																																																																																							
34537																																												2648	29	96221	814	1472	82	10307	451	834931	4377	3686	4	27167	2076	655732	7590	699	5	117	0	163005	1374	1263	2	0	0	0	0	0	0	648	149	56590	768	1	0	0	40887	2705	1806479	14923	7121	93	
34555																																																																																							
34742																																																																																							
34836																																																																																							
35057																																																																																							
35301	0	0	7692	0	0	0	0	0	28069	0	0	0	0	0	0	0	0	0	0	0	18174316	41383	0	0	0	0	0	0	0	0	0	0	145243	0	0	0	0	0	0	18355320	41383	0	0																																												
35570																																												6536	0	149717	5882	4432	0	22250	175	8630126	120949	7761	0	23960	1849	6093361	48589	4142	0	3226	0	634161	23912	56	0	0	0	0	0	0	0	0	0	29813	45	445	0	6780	55972	2024	15537178	206157	16836	0	
35646																																																																																							
35842																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																												2204	0	63162	748	0	0	5115	0	185581	1843	376	0	1185	136	209353	3621	481	0	0	0	60222	842	182	0	0	0	2003	0	0	0	0	0	25836	237	0	0	3259	8504	136	546157	10550	1039	0	
37640																																												0	0	22893	287	0	0	3923	1440	694335	6194	5636	10	0	0	256571	1143	1906	44	2153	129	433490	4863	395	0	0	0	6372	148	0	0	0	0	19339	240	0	0	671	6076	1569	1433000	13546	7937	54	
37659																																																																																							
37743																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39420																																												2076	0	38777	558	0	0	10292	186	368235	6509	0	0	2322	212	196075	5050	0	0	247	116	75747	992	0	0	0	0	0	0	0	0	159	0	230473	3174	0	0	0	15096	514	909307	16283	0	0	
39475																																												384	0	50924	701	15574	91	4258	0	1465800	6008	274237	1171	504	7	543284	3430	43128	274	2608	214	465962	4230	12265	171	0	0	0	0	0	0	41	0	15129	157	558	0	661	7795	221	2541099	15187	345762	1707	
39756																																																																																							
40033																																																																																							
40350																																																																																							
40499																																												277	0	26382	511	0	0	1911	239	156168	2536	0	0	28995	2090	836028	5080	0	0	644	28	180738	984	0	0	0	0	0	0	0	0	0	0	436429	914	0	0	1399	31827	2357	1635745	11424	0	0	
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41937																																																																																							
41955																																																																																							
42037																																																																																							
42055																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												199	0	107683	1528	0	0	7803	267	1392473	12220	0	0	7071	165	1203440	3222	0	0	24586	3397	1042202	21009	0	0	0	0	0	0	0	0	0	0	652121	4889	0	0	0	39659	3829	4397919	42868	0	0	
42448																																																																																							
42457																																																																																							
43052																																																																																							
43351																																																																																							
43744																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	83923	741	0	0	2365	0	294064	2759	0	0	2089	18	242223	2367	0	0	789	4	117614	1204	0	0	0	0	0	0	0	0	0	0	20122	191	0	0	407	5243	22	757946	7669	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																																																																							
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49344																																																																																							
49643																																																																																							
49652																																																																																							
49821																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50546																																																																																							
50854																																																																																							
50872																																																																																							
50957																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53033																																												2200	3	93232	1188	2941	0	19066	586	906977	11437	48887	46	5062	331	927940	9228	332829	5834	1997	335	1042314	12431	11783	111	0	0	516	0	0	0	322	48	5446	155	2953	52	0	28647	1303	2976425	34439	399393	6043	
53051																																																																																							
53752																																																																																							
54049																																																																																							
54058																																																																																							
54375																																												5414	787	65408	1265	6902	0	1752	72	289676	1346	36588	0	2916	621	329259	1273	16532	0	3952	19	142475	930	570	0	0	0	0	0	0	0	0	0	18816	45	33	0	0	14034	1499	845634	4859	60625	0	
54441																																																																																							
54656																																																																																							
54973																																												0	0	97388	2858	0	0	4998	1785	554548	9443	0	0	32091	2658	2837985	11072	0	0	11879	1096	789559	13484	0	0	0	0	0	0	0	0	15	9	119036	3390	0	0	0	48983	5548	4398516	40247	0	0	
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												421	92	57793	556	0	0	1384	253	187394	1761	0	0	219	24	276219	2264	0	0	4930	912	151417	1492	0	0	0	0	0	0	0	0	0	0	55187	542	0	0	253	6954	1281	728010	6868	0	0	
56427																																																																																							
56548																																																																																							
56557																																												3170	252	175172	1990	0	0	7264	318	895888	10801	0	0	2199	78	316307	3339	0	0	14887	3039	1010462	11483	0	0	0	0	0	0	0	0	242	94	16261	187	0	0	453	27762	3781	2414090	28253	0	0	
56717																																																																																							
57040																																																																																							
57228																																																																																							
57451																																																																																							
58177																																																																																							
58207																																																																																							
58225																																																																																							
58243																																												402	86	274130	8008	0	0	14941	742	974264	19479	0	0	5624	240	960783	11105	0	0	1802	711	763460	8045	0	0	0	0	10662	191	0	0	0	0	44510	2443	0	0	29916	22769	1779	3027809	79187	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												20957	2579	342460	12838	0	0	2074	0	1105125	14965	0	0	2141	52	587884	18755	0	0	9965	1632	1171979	29099	0	0	0	0	16702	541	0	0	0	0	90121	1172	0	0	1617	35137	4263	3314271	78987	0	0	
59316																																																																																							
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	492	145	1916071	13047	0	0	59929	8426	8499115	102391	0	0	21572	97	1835376	13820	2144	0	108847	22786	34207116	394468	0	0	0	0	0	0	0	0	15475	204	2406221	45385	0	0	0	206315	31658	48863899	569111	2144	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												6088	730	93325	2962	0	0	10726	33	241546	2543	0	0	4516	62	362221	3728	0	0	1516	0	92700	1477	0	0	0	0	0	0	0	0	13	0	23799	216	0	0	0	22859	825	813591	10926	0	0	
61177																																																																																							
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	6609	0	783916	7425	18423	2821	16493	273	3173299	29687	160471	443	21347	40	6631241	62443	299497	4842	7591	471	9410514	87988	1821	1646	0	0	28431	267	0	0	8	0	830906	7804	24	0	112460	52048	784	20858307	308074	480236	9752																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64543																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65241																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																			0				
65858																																												0	0	110823	1050	0	0	1499	192	347837	3173	0	0	1960	260	284663	2170	0	0	6917	3102	217256	2336	0	0	0	0	4469	223	0	0	17	0	32355	577	0	0	920	10393	3554	997403	10449	0	0	
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67311																																												0	0	421647	1752	18448	4376	15000	317	3165679	8496	274790	21670	24822	1416	2406721	4505	222809	5028	35792	10042	5627082	30425	44242	9405	815	263	160260	7538	0	0	34514	1259	2990887	31532	27248	8528	0	110943	13297	14772276	84248	587537	49007	
67656																																																																																							
67870																																																																																							
68345																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
68840																																																																																							
68859																																																																																							
68943																																																																																							
69333																																												1867	0	45454	655	0	0	9953	332	315921	4248	0	0	5329	241	238193	3238	0	0	106	22	105646	1453	0	0	0	0	0	0	0	0	11	0	28475	384	0	0	0	17266	595	733689	9978	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71318																																																																																							
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												477	26	0	0	0	0	7779	677	265410	2675	0	0	15467	2654	362261	1091	0	0	695	4	131040	789	0	0	0	0	0	0	0	0	50	0	32499	566	0	0	1118	24468	3361	791210	6239	0	0	
74159																																																																																							
74403																																																																																							
74449																																																																																							
75053																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	31908	3977	1399477	19098	5197	0	137329	7505	7385049	118354	99438	1391	614732	57078	11933919	157377	68956	7050	161280	21974	24718000	255517	153355	53414	242	0	415490	17230	0	0	20522	0	7303050	33358	621	1453	0	966013	90534	53154985	600934	327567	63308																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																																																																							
78157																																																																																							
78241																																																																																							
78559																																																																																							
78858																																												0	0	130866	1393	0	0	109	0	397361	2879	0	0	0	0	89598	1564	0	0	3816	0	341809	4256	0	0	0	0	0	0	0	0	0	0	2298	45	0	0	547	3925	0	961932	10684	0	0	
