"IDRSSD"	RCFD1410	RCFD1420	RCFD1460	RCFD1563	RCFD1590	RCFD1763	RCFD1764	RCFD1797	RCFD2081	RCFD2107	RCFD2122	RCFD2123	RCFD2746	RCFD5367	RCFD5368	RCFDA247	RCFDA570	RCFDA571	RCFDA572	RCFDA573	RCFDA574	RCFDA575	RCFDB532	RCFDB533	RCFDB534	RCFDB536	RCFDB537	RCFDB538	RCFDB539	RCFDB837	RCFDC391	RCFDC779	RCFDC780	RCFDF158	RCFDF159	RCFDF160	RCFDF161	RCFDF162	RCFDF163	RCFDG091	RCFDG092	RCFDG093	RCFDG094	RCFDG095	RCFDG096	RCFDG097	RCFDG098	RCFDG099	RCFDG100	RCFDG101	RCFDG102	RCFDG378	RCFDHK25	RCFDK098	RCFDK137	RCFDK163	RCFDK164	RCFDK165	RCFDK168	RCFDK203	RCFDK204	RCFDK207	RCON1288	RCON1420	RCON1460	RCON1545	RCON1590	RCON1763	RCON1764	RCON1766	RCON1797	RCON2081	RCON2107	RCON2122	RCON2123	RCON2165	RCON2746	RCON5367	RCON5368	RCON5370	RCONA247	RCONA564	RCONA565	RCONA566	RCONA567	RCONA568	RCONA569	RCONA570	RCONA571	RCONA572	RCONA573	RCONA574	RCONA575	RCONB531	RCONB534	RCONB535	RCONB538	RCONB539	RCONB837	RCONC391	RCONC779	RCONC780	RCONF158	RCONF159	RCONF160	RCONF161	RCONF162	RCONF163	RCONF230	RCONF231	RCONF232	RCONF576	RCONF577	RCONG091	RCONG092	RCONG093	RCONG094	RCONG095	RCONG096	RCONG097	RCONG098	RCONG099	RCONG100	RCONG101	RCONG102	RCONG376	RCONG378	RCONGW45	RCONGW46	RCONGW47	RCONHK25	RCONJ451	RCONJ454	RCONJ464	RCONJ466	RCONJ467	RCONJ468	RCONJ469	RCONJ470	RCONJ471	RCONK098	RCONK137	RCONK158	RCONK159	RCONK160	RCONK161	RCONK162	RCONK163	RCONK164	RCONK165	RCONK166	RCONK168	RCONK203	RCONK204	RCONK207	RCONK256	RIADG377	
1669																																																																0	376		4219			11889	0		2289	132621	0	0	0	68303	2006		16802	1808	1840	477	1007	26226	36927	4434	11121	6659	13310	16456	12045				0	0			0	0	2850	75	20088	4858			0			0	378														0	0	0	0	0		0	6							0	7457	0	0	0	0	0			0	0		0	0	8205	0		
1856																																																																397	2814		211			7031	0		279	34405	1	264	0	7983	19		7601	2360	2	1124	3170	842	485	14614	6871	701	1112	310	0				0	0			0	0	0	5533	16	5703			0			0	0														5898	0	0	0	0		0	1							0	160	0	0	0	0	0			0	0		0	0	3995	0		
2040																																																															0	3774	11137		5118			25719	1040		725	137313	0	0	0	18651	593		23618	857	2590	5342	2543	5978	964	21428	10394	34916	25973	22639	3172				0	6			0	0	592	3015	36517	29533			0			113	0														115518	0	0	0	945		0	33							0	200	0	0	0	384	0			448	0		0	0	660	0		
2161																																																															0	6616	8253		7887			12876	0		0	101295	0	0	0	39139	60	34353	31068	2175	6313	7133	16398	6564	556	10992	11588	13279	14184	8414	768				307	31			0	0	464	0	3374	14734			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				14		0	129							0	2290	0	0	0	0	0			14	0	0	0	14	5135	0		
2376																																																															0	0	1814566	0	0	20488	0	20488	5665		0	3596666	0	0	11900	251296	2854	20061	122309	2804	22519	1913	7462	43822	166526	95036	36468	264812	447312	2348483	147811	0	0	0	0	0	0		0	0	0	9731	57982	1434069	0	0	0			0	1912	0	0	0	0	0	0	0	0	0	0	0	0		2849288				335	0	0	0							0	0	0	0	0	0	335	0	0	0	0	0	0	0	15	0		
2554																																																																4578	0		1245			1821	0		305	9010	0	0	0	196	0		1451	25	0	0	66	10	95	3638	436	446	2124	1364	806				0	0			0	0	0	0	338	0			0			0	0														25	0	0	0	0		0	131							0	189	0	0	0	0	0			0	0	0	0	0	207	0		
2732																																																																0	149542		0			43739	9687		0	444379	443	0	13486	23036	0		71863	1341	2329	8229	10612	525	0	124914	29920	94207	164726	5829	0				0	0			0	0	3299	51325	45141	118282			0			0	0														0	0	0	0	40		0	121							0	174	0	0	0	40	0			0	0	0	0	0	476	0		
2750																																																																7589	541		22582			2331	0		793	43202	0	0	0	2180	52		22751	56	419	1558	147	0	0	20239	2806	9818	5365	584	1228				0	67			0	0	158	1393	972	1937			0			0	0													0	20858	0	0	0	0		0	2074							0	297	0	0	0	0	0			0	0	0	0	0	236	0	0	
3252																																																															0	25204	0		45362			11196	0		1561	97781	0	132	0	280	0		0	52	189	28	11	0	0	24501	56870	7223	4610	923	0				0	0			0	0	0	855	0	7027			0			0	0														33288	0	0	0	0		0	396							0	1534	0	0	0	0	0			0	0	0	0	0	4234	0		
3458																																																																10288	135		7425			7147	0		0	36677	0	0	0	6240	32		6443	11	559	2507	2745	311	107	2187	3704	8870	12574	3377	0				0	0			0	0	398	0	1995	331			0			0	0														0	0	0	0	117		0	0							0	1566	0	0	0	0	0			0	0	0	0	0	1120	117		
3720																																																															0	10209	2496		6954			13531	2325		1772	141701	0	0	499	34936	745	680	25961	2150	2128	7904	19192	3046	259	15153	10174	31866	45714	3638	70				0	247			0	0	4416	5997	25962	24451			0			213	0	0	0	0	0	0	0	0	0	0	0	0	0		38877				931		0	180							0	2871	0	0	0	0	707			0	0	0	0	0	4609	11		
3971																																																																30054	68743		17176			78485	22249		0	610815	0	31641	326	99903	4947		97171	4250	6270	17984	18996	26484	22856	155657	28679	91092	117376	109431	2420				0	411			0	0	1515	43597	34450	160582			0			8117	2207														286030	0	0	0	10462		0	5							0	271	0	98	0	104	0			2143	2143	0	0	0	16786	0		
4156																																																																21305	12898		11857			19810	2864		0	145741	0	481	0	37178	928		31422	774	358	2846	2209	15065	15775	12952	26424	9304	13709	43094	2668				0	0			0	0	1632	2707	4108	28220			0			17	151														17185	0	0	0	17		0	0							0	735	0	0	0	0	0			0	0	0	0	0	1018	0		
4231																																																															0	4678	0		410			1981	0		812	43277	0	0	0	7908	0		10352	136	1298	3568	2160	557	0	4278	4656	19324	3801	1538	0				0	0			0	0	2	1663	6477	15221			0			0	0														0	0	0	0	445		0	17							0	919	0	0	0	0	445			0	0		0	0	3189	0		
4839																																																																0	51302		0			3434	3904		0	237999	0	0	0	25514	1551		64116	1618	4437	8437	9528	0	588	26885	31176	63988	76017	10325	0				0	214			0	0	8951	8562	67582	65305			0			285	95														50914	0	0	0	7496		0	440							0	127	0	0	5849	722	640			0	0	0	0	0	1113	0		
5069																																																																4450	1767		0			6327	970		0	318335	3052	0	0	39659	21162		249533	15811	21429	1497	0	0	0	140716	89711	25905	2506	0	0				0	0			0	0	108258	18956	65274	54564			0			0	0														70463	0	0	0	6448		0	0							0	0	0	0	0	6448	0			0	0	0	0	0	0	0		
5135																																																															0	74207	5370		73164			28845	0		4002	348297	0	0	0	88764	656		205829	15327	8457	53539	8763	1498	65	100897	81148	58633	10849	3966	2818				603	0			0	0	737	8739	39251	12351			0			1170	0														46712	0	0	0	3250		0	67							0	4203	0	0	0	0	0			2019	582	1384	15	8	7338	61		
5210																																																															0	51901	39830	0	4927	60850	0	60850	104493		86490	1238228	0	0	0	380926	36807	127985	76396	32042	37646	23934	37144	97220	152838	193390	48811	141052	248700	178536	42415	0	0	0	0	7525	0		9102	5766	11741	16016	187611	230405	0	0	0			0	1475	0	0	0	0	0	0	0	0	0	0	0	0		651726				3957	3872	6324	3872							0	612	0	0	0	0	3957	0	0	0	0	0	0	0	7898	0		
5461																																																																26199	42382		13711			36971	8172		0	403341	426	0	14003	35585	1972		42476	560	2101	4575	5488	11567	9572	33846	29842	81227	86700	134960	130				0	299			0	0	1511	4955	56072	159264			0			0	0													0	250353	0	0	0	0		0	8793							0	24	0	0	0	0	0			0	0	0	0	0	7857	0	0	
5751																																																																23636	7721		21517			31981	2712		409	144401	0	1318	0	26101	130		34366	890	3891	924	1336	7033	12005	37401	22603	12670	12154	17959	14406				0	39			0	0	848	1993	13686	8444			0			0	0														26190	0	0	0	0		0	19							0	2468	0	0	0	0	0			0	0	0	0	0	1379	0		
6039																																																															0	35075	2110		3368			15564	765		0	180643	0	0	0	25510	759	9163	80468	3333	3273	4922	6151	5936	256	46908	26954	34177	26003	16497	3010				471	354			0	0	5180	10438	36748	38104			0			866	0	0	0	0	0	0	0	0	0	0	0	0	0		0				1056		0	474							0	1294	0	0	0	0	0			0	0	0	0	0	4429	190		
6329																																																																6470	6107	0	2017	44114	0	44114	2630		591	576828	0	0	0	112865	3050	2667	114412	8912	10880	30338	56604	2280	949	33283	66317	120775	184741	55088	1217	0	0	0	0	1294	0		0	0	33385	57786	84859	27638	0	0	0			0	264	0	0	0	0	0	0	0	0	0	0	0	0	1323	19957				0	338	74	338							0	154722	0	0	0	0	0	0	0	0	0	0	0	0	38888	0	0	
7009																																																															0	0	0		0			77857	0		0	239024	0	0	0	0	0		233283	0	0	0	0	0	0	233283	0	0	5740	0	0				0	0			0	0	0	0	0	0			0			0	0														0	0	0	0	0		0	3661							0	0	0	0	0	0	0			0	0	0	0	0	157506	0		
7045																																																															0	6293	0		5773			4704	726		433	74694	0	0	0	33322	165	32437	5271	1179	2604	8568	5020	2067	13260	4099	4016	13445	13045	3898	2154				471	14			0	0	1027	310	4877	6493			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		29757				0		0	0							0	6373	0	0	0	0	0			0	0	0	0	0	3713	0		
7072																																																																1622	17788		161			12401	6099		0	260186	0	0	1	158675	5112		14329	9295	18474	7056	6341	50826	63781	16217	7810	14622	12058	23740	25609				0	1942			4768	2278	2066	8207	24598	20283			0			869	1136														122559	0	0	0	6349		0	0							0	74	0	0	0	2127	3353			0	0		0	0	1158	0		
7456																																																															0	13547	0		30095			11128	0		18	69257	0	0	0	5204	478		34755	162	805	2021	1979	237	0	32270	3647	8732	16799	1264	1228				0	6			0	0	1255	102	2227	3672			0			0	0														0	0	0	0	0		0	11							0	788	0	0	0	0	0			0	0	0	0	0	726	0		
7634																																																																2119	0		983			5574	0		0	47159	0	0	0	13048	241		15949	679	2143	3131	2927	3970	0	3479	9648	9516	8220	2437	468				0	0			0	0	1183	61	0	13256			0			0	0														1079	0	0	0	0		0	265							0	23	0	0	0	0	0			0	0		0	0	10406	0		
8033																																																																14697	2862		3547			11834	0		0	233570	0	0	0	100464	4281		122364	16362	19464	24401	39130	333	0	43171	43382	15685	24044	4583	200				0	0			0	0	30251	26385	24378	9124			0			433	0													0	20136	0	0	0	3222		0	620							0	1296	0	0	0	2789	0			0	0		0	0	3831	0	0	
8462																																																															0	7879	0		10733			14998	0		0	56567	0	0	0	9785	7		10425	1588	276	163	27	2681	5050	17350	7876	10521	6523	2779	274				0	0			0	0	654	0	2042	1240			0			0	0														0	0	0	0	0		0	0							0	7120	0	0	0	0	0			0	0	0	0	0	2109	0		
8631																																																																605	0		284			5678	0		266	35415	0	0	0	15231	202		3107	257	108	338	737	7466	6281	2505	257	3026	3278	8163	2944				0	0			0	0	0	1221	879	6718			0			82	0														0	0	0	0	82		0	81							0	2642	0	0	0	0	0			0	0		0	0	1608	0		
9357																																																															0	706	14547	0	10	115637	0	115637	1738		0	344551	0	77	0	81641	111	0	204177	81581	0	0	0	0	60	135369	12288	41613	55827	17791	0	0	0	0	0	64	0		0	0	2778	0	45665	26653	0	77	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196696				0	27	51695	27							0	60	0	0	0	0	0	0	0	0	0	0	0	0	3142	0	0	
9553																																																															0	28776	1968		39438			7823	41		0	90221	0	0	0	6901	424		39913	729	1301	977	2611	972	241	42999	1901	12711	10276	12578	1452				0	0			0	0	609	0	1826	0			0			0	0														54808	0	0	0	0		0	1026							0	611	0	0	0	0	0			0	0	0	0	0	778	0		
9807																																																																0	396421	0	0	60051	0	60051	54320		0	1760016	2356	0	0	358099	20689	82614	473651	11900	20299	35611	27254	125768	133113	199235	304228	320499	254138	309060	637	0	0	0	0	33	0		0	0	70758	311085	102219	387589	0	0	0			5725	2302	0	0	0	0	0	0	0	0	0	0	0	0	157874	549622				88231	552	0	552							0	0	20118	11025	7448	13237	29334	1344	0	0	0	0	0	0	556	1344	1898	
9955																																																																15365	45		10693			14073	719		0	82094	0	1524	0	4844	0		32626	1247	587	900	903	702	421	12897	17895	28839	12966	4653	0				0	5			0	0	0	0	3479	29490			0			0	0														30304	0	0	0	0		0	42							0	664	0	0	0	0	0			0	0	0	0	0	1151	0		
10250																																																																459	13361		0			80929	12258		698	283558	0	0	0	37194	3913		44984	1068	2642	5861	19836	7694	93	35362	15462	54117	84930	53327	1273				195	513			0	0	2822	22626	62934	35927			0			110	0														133608	0	0	0	1249		0	32							0	6690	0	262	0	232	572			0	0	0	0	0	3007	73		
10849																																																															0	16207	16558		3001			5146	49		3033	135179	87	0	0	29728	103		22045	3363	4514	12942	8188	721	0	13395	12036	35101	24248	20757	0				0	0			0	0	3922	3145	30294	22900			0			0	0														0	0	0	0	0		0	19							0	449	0	0	0	0	0			0	0		0	0	712	0		
11145																																																															0	2505	207		27			12744	5236		2239	206405	0	0	0	61354	591	17308	19587	4481	12260	9416	11000	22929	667	15820	6207	31348	45335	44748	475				0	17			0	0	1507	7115	46459	22258			0			800	42	0	0	0	0	0	0	0	0	0	0	0	0	0	20301				1915		0	0							0	2881	0	0	0	996	0			0	0		0	0	41265	119	0	
11640																																																															0	29928	9570		33082			27814	1509		0	221770	0	0	0	29347	1029		79874	2911	5734	3539	1886	5669	9479	44330	44696	21235	23092	27714	31291				0	0			0	0	8764	38255	23184	8308			0			31	0													0	94950	0	0	0	1034		0	300							0	3793	0	111	0	850	0			42	0	0	0	0	6887	0	0	
11837																																																																1797	1222		154			10949	500		1998	41163	0	0	0	6904	145		4523	70	263	3059	2449	550	512	1105	3642	18514	7304	3548	0				110	0			0	0	117	5117	4108	7232			0			0	0														2591	0	0	0	16		0	74							0	191	0	0	0	0	0			16	0		0	0	545	0		
12030																																																															0	47020	1105		3627			25402	0		78	272025	0	0	26517	61369	209		53224	6320	3166	15007	18822	18020	34	63716	35147	59152	30265	13683	4307				0	185			0	0	1362	6767	82762	19906			0			0	0														0	0	0	0	671		1115	909							0	8664	0	0	0	671	0			0	0	0	0	0	11545	0		
12142																																																																3984	10022		1478			22664	1390		0	120557	0	0	0	32416	2242		34050	1727	4058	8388	16354	1355	534	7495	20770	21518	29532	8757	45				465	0			0	0	1380	10345	8260	17492			0			156	0													0	0	0	0	0	793		0	0							0	2827	0	55	0	0	448			134	134		0	0	5592	0	0	
12179																																																																93	614		0			2605	859		0	33097	4	0	0	19610	42		1398	1	14	25	428	4667	14395	1831	465	1600	4150	5049	489				0	0			0	0	206	401	4719	3227			0			0	0														19528	0	0	0	338		0	0							0	259	0	0	338	0	0			0	0		0	0	466	0		
12311																																																															660961	73210	1132658	96693	45308	20336396	90153	20426549	8135288		471007	71607884	0	2256347	541059	10988627	422455	6557002	11174078	371333	558193	453594	921419	6691069	1887868	33179587	2971097	4420958	9119076	9629955	1030310	8216	84581	568164	761894	358116	0	3194	60546	27892	313198	1354858	4143430	3977783	0	2256347	0			417368	54994	0	0	0	0	0	0	0	0	0	0	0	0		33487453				844015	437012	655904	533705							0	12129137	487	18879	26241	54944	47567	234027	0	44502	0	0	0	0	2767449	234027		
12647																																																															0	8702	5311		6982			11163	1762		3555	105129	0	0	0	27513	217	2746	38263	2576	6536	13592	3043	1191	102	15885	18395	25650	12408	4817	218				439	54			0	0	1802	2866	8716	24788			0			0	0	0	0	0	0	0	0	0	0	0	0	0	0		0				0		0	9							0	488	0	0	0	0	0			0	0	0	0	0	762	0		
