"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	TEXT3552	TEXT3553	TEXT3554	
	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	OTHER LIABILITIES, TOTAL	DIVIDENDS DECLARED BUT NOT YET PAYAB	ALL OTHER LIABILITIES	NET DEFERRED TAX LIABILITIES	ACCOUNTS PAYABLE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	INTEREST ACCRUED & UNPAID ON DEPS	OTHER EXPENSES ACCRUED & UNPAID	ALL0WANCE FOR CREDIT LOSSES OFF B/S	DEFERRED COMPENSATION LIABILITIES	DERIVATATIVES W/NEGATIVE FAIR VALUE	1ST ITM AMT FOR OTH LB OV25% OF 2930	2ND ITM AMT FOR OTH LB OV25% OF 2930	3RD ITM AMT FOR OTH LB OV25% OF 2930	
37													562	0	78	409	0	0	0	0	33	42	0	0	0				
242													17	0	0	0	0	0	0	0	17	0	0	0	0				
279													894	0	349	0	50	135	11	0	83	462	0	144	0	ATM Settlement	I PAY Bill Payment		
354													1	0	0	0	0	0	0	0	1	0	0	0	0				
457													74	0	0	0	0	0	0	0	11	63	0	0	0				
505													4539	0	1164	979	0	799	0	0	19	2285	92	0	0	Deferred Service Fee -FCC			
1155													2048	0	1628	0	0	0	0	0	60	360	0	1486	0				
1351													421	0	38	0	0	38	0	0	152	231	0	0	0	ATM Cardholder in Process			
1454													1643	0	1302	0	0	0	0	0	49	292	0	1182	0				
1557													22	0	6	0	0	0	0	0	16	0	0	0	0				
1669													358	0	111	0	0	0	0	0	69	178	0	111	0				
1829													1751	0	214	578	128	0	0	0	651	308	0	0	0		0		
1856													163	0	29	0	0	29	0	0	45	89	0	0	0	Deferred Loan Fees			
2040													1682	0	617	207	51	0	0	0	83	775	0	121	377				
2161													2677	0	1387	0	0	0	0	0	61	1229	0	1387	0				
2376													67454	0	37237	0	0	0	0	0	670	29547	0	18237	17495				
2554													17	0	3	0	0	0	0	0	14	0	0	0	0				
2732													1972	265	751	0	59	357	0	0	69	1152	0	57	0	Accrued Salaries			
2750													213	80	80	0	0	0	0	0	15	108	10	0	0				
3177													10254	0	8854	0	441	0	0	0	2	1398	0	8100	0				
3252													209	0	2	0	0	0	0	0	86	121	0	0	0				
