"IDRSSD"	RCFDM708	RCFDM709	RCFDM710	RCFDM711	RCFDM712	RCFDM713	RCFDM714	RCFDM715	RCFDM716	RCFDM717	RCFDM719	RCFDM720	RCFDM721	RCFDM722	RCFDM723	RCFDM724	RCFDM725	RCFDM726	RCFDM727	RCFDM728	RCFDM729	RCFDM730	RCFDM731	RCFDM732	RCFDM733	RCFDM734	RCFDM735	RCFDM736	RCFDM737	RCFDM738	RCFDM739	RCFDM740	RCFDM741	RCFDM742	RCFDM743	RCFDM744	RCFDM745	RCFDM746	RCFDM747	RCFDM748	RCFDM749	RCFDM750	RCFDM751	RCONM708	RCONM709	RCONM710	RCONM711	RCONM712	RCONM713	RCONM714	RCONM715	RCONM716	RCONM717	RCONM719	RCONM720	RCONM721	RCONM722	RCONM723	RCONM724	RCONM725	RCONM726	RCONM727	RCONM728	RCONM729	RCONM730	RCONM731	RCONM732	RCONM733	RCONM734	RCONM735	RCONM736	RCONM737	RCONM738	RCONM739	RCONM740	RCONM741	RCONM742	RCONM743	RCONM744	RCONM745	RCONM746	RCONM747	RCONM748	RCONM749	RCONM750	RCONM751	
1669																																																																																							
1856																																																																																							
2161																																																																																							
2732																																																																																							
2750																																																																																							
3252																																																																																							
3458																																																																																							
3720																																																																																							
3971																																																																																							
4156																																																																																							
4231																																																																																							
5069																																																																																							
5135																																																																																							
5210																																																																																							
5461																																																																																							
5751																																																																																							
6039																																																																																							
6329																																																																																							
7009																																																																																							
7045																																																																																							
7072																																																																																							
7456																																																																																							
7634																																																																																							
8033																																																																																							
8462																																																																																							
8631																																																																																							
9357																																																																																							
9553																																																																																							
9807																																												41673	50	268253	5564	0	0	59894	0	914606	21492	0	0	0	0	303807	737	0	0	237	0	31727	526	0	0	0	0	0	0	0	0	0	0	1511	15	0	0	2974	101804	50	1519904	31308	0	0	
9955																																																																																							
10250																																																																																							
10849																																																																																							
11145																																																																																							
11640																																																																																							
11837																																																																																							
12030																																																																																							
12142																																																																																							
12311	4620	396	1258811	14263	125	0	160637	5082	8406590	89541	8933	0	514469	4560	19675861	70660	3270	0	422309	55122	26910384	385190	2133	0	9886	1891	727930	61753	0	0	47763	2418	17106058	91976	0	0		1159684	69469	74085634	713383	14461	0																																												
12647																																																																																							
12656																																																																																							
12946																																																																																							
13103																																												0	0	56090	731	0	0	2379	66	542140	8153	0	0	0	0	749481	2941	0	0	3188	10	143661	2793	0	0	0	0	0	0	0	0	0	0	329716	1822	0	0	1	5567	76	1821088	16441	0	0	
13251																																																																																							
13457																																																																																							
14155																																																																																							
14650																																																																																							
14753																																																																																							
14865																																																																																							
14977																																																																																							
16551																																																																																							
16748																																																																																							
17110																																																																																							
17147																																												970	0	786007	5871	590	0	7758	231	3035653	22676	9288	0	2520	458	1727966	14111	1715	0	457	0	2748681	32902	1716	0	0	0	275	8	0	0	4	0	135710	4027	0	0	0	11709	689	8434292	79595	13309	0	
17259																																																																																							
17950																																																																																							
17978																																																																																							
18050																																																																																							
18135																																																																																							
18827																																												0	0	112449	660	0	0	3378	0	421299	2705	118	0	2161	220	374031	1610	0	0	1615	1518	133905	565	0	0	0	0	0	0	0	0	0	0	123299	545	0	0	481	7154	1738	1164983	6566	118	0	
18836																																																																																							
18854																																																																																							
19356																																																																																							
19936																																																																																							
19972																																																																																							
20053																																																																																							
20633																																																																																							
20857																																																																																							
21256																																																																																							
21359																																																																																							
21658																																																																																							
22048																																																																																							
22543																																																																																							
22552																																																																																							
22730																																																																																							
23456																																																																																							
23504																																												0	0	97136	1066	0	0	5675	0	2372932	16979	0	0	294	0	495370	1882	343	0	21014	4676	662535	7907	0	0	0	0	0	0	0	0	0	0	24986	276	0	0	0	26983	4676	3652959	28110	343	0	
23643																																																																																							
23755																																																																																							
24006																																																																																							
24378																																																																																							
24453																																																																																							
24659																																																																																							
24668																																																																																							
24949																																																																																							
25357																																																																																							
25647																																																																																							
26176																																																																																							
26457																																																																																							
26765																																																																																							
27070																																																																																							
27548																																																																																							
27614																																																																																							
27847																																																																																							
28013																																												0	0	40840	536	0	0	18365	135	2932101	24959	5088	0	2533	3	369652	494	5061	789	58	3	54087	1637	7216	0	0	0	0	0	0	0	0	0	2084	151	0	0	0	20956	141	3398764	27777	17365	789	
28152																																																																																							
28675																																																																																							
28732																																																																																							
29476																																																																																							
29636																																																																																							
29878																																												310	0	69042	377	0	0	8082	700	437332	2397	0	0	27241	4072	1249698	4921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	1	0	0	587	35633	4772	1756179	8283	0	0	
30052																																																																																							
30502																																																																																							
30650																																																																																							
30810	0	0	783	0	0	0	0	0	0	0	0	0	232	1	1329471	3751	0	0	7	2	214621	4281	0	0	3362122	599662	73647864	2279098	0	0	476801	97881	15612859	376678	1250833	22082	0	3839162	697546	90805598	2663808	1250833	22082																																												
31134																																																																																							
31255																																																																																							
31657																																																																																							
31826																																																																																							
31835																																																																																							
32234																																																																																							
32766																																																																																							
32971																																																																																							
33147																																																																																							
33259																																																																																							
33268																																																																																							
33370																																																																																							
33839																																																																																							
33857																																																																																							
34425																																																																																							
34434																																																																																							
34537																																												5057	14	319897	1828	160	0	10267	220	2358174	13004	10217	0	14383	834	1491770	6833	1710	0	6052	1731	772525	7985	579	0	0	0	376	19	0	0	337	59	206900	2627	0	0	0	36096	2858	5149642	32296	12666	0	
34555																																																																																							
34742																																																																																							
35057																																																																																							
35301	0	0	0	0	0	0	0	0	1766000	1000	0	0	0	0	0	0	0	0	25000	1000	24540000	72000	0	0	0	0	0	0	0	0	0	0	93000	0	0	0	0	25000	1000	26399000	73000	0	0																																												
35570																																												0	0	269894	6961	0	0	34136	0	13860840	160631	3502	0	27223	1763	5606948	17688	606	0	8301	0	1521676	37606	0	0	0	0	0	0	0	0	122	0	376180	1527	63	0	1944	69782	1763	21635538	226357	4171	0	
35646																																																																																							
35879																																																																																							
36456																																																																																							
36933																																																																																							
37051																																																																																							
37341																																																																																							
37435																																																																																							
37640																																												0	0	189321	347	211	0	3680	559	1476541	7164	7942	400	0	0	751206	611	4425	5	2587	2412	592487	3834	164	0	0	0	11951	112	0	0	0	0	36576	329	0	0	505	6267	2971	3058082	12902	12742	405	
37659																																																																																							
37949																																																																																							
38740																																																																																							
39327																																																																																							
39756																																																																																							
40033																																																																																							
40499																																												0	0	171898	1977	0	0	0	0	1249938	12980	0	0	27275	985	1084947	2172	3993	0	17605	176	180533	3266	384	0	0	0	0	0	0	0	0	0	434985	1010	0	0	1494	44880	1161	3122301	22899	4377	0	
40855																																																																																							
41245																																																																																							
41553																																																																																							
41629																																																																																							
41825																																																																																							
41955																																																																																							
42037																																																																																							
42354																																																																																							
42372																																																																																							
42420																																												0	0	449039	2558	0	0	6846	851	2110673	18917	0	0	1741	1	1679621	4092	0	0	9246	1580	1232607	18654	0	0	0	0	13247	0	0	0	0	0	686115	4984	0	0	0	17833	2432	6171302	49205	0	0	
42448																																												0	0	116544	1686	0	0	0	0	442239	6431	2173	434	0	0	462023	4903	0	0	588	378	211862	3971	1032	206	0	0	4122	62	0	0	0	0	36483	703	0	0	1141	588	378	1273273	18897	3205	640	
42457																																																																																							
43052																																																																																							
43351																																																																																							
43856																																																																																							
43959																																																																																							
44040																																																																																							
44433																																																																																							
44741																																																																																							
44750																																																																																							
44929																																																																																							
45038																																																																																							
45047																																																																																							
45056																																																																																							
45430																																																																																							
45458																																																																																							
45551																																																																																							
45560																																												0	0	179284	1406	0	0	1454	40	525759	5146	0	0	4612	404	483440	3820	0	0	1846	390	146533	1211	0	0	0	0	0	0	0	0	264	134	26772	298	0	0	201	8176	968	1361788	12082	0	0	
45775																																																																																							
46053																																																																																							
46941																																																																																							
47247																																																																																							
47256																																																																																							
47452																																																																																							
47500																																																																																							
48057																																																																																							
48150																																																																																							
48374																																												785	158	116174	222	7	0	13381	4081	666925	949	443	0	462	14	74146	418	243	18	1356	878	148836	121	795	0	0	0	0	0	0	0	0	0	26899	409	1	0	3829	15984	5131	1032980	5948	1489	18	
48440																																																																																							
49054																																																																																							
49148																																																																																							
49241																																																																																							
49652																																																																																							
49858																																																																																							
49951																																																																																							
50144																																																																																							
50461																																																																																							
50872																																																																																							
51253																																																																																							
51356																																																																																							
51459																																																																																							
51842																																																																																							
52719																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																							
53051																																																																																							
54058																																																																																							
54656																																												0	0	14109	183	0	0	1713	23	46304	601	0	0	190	0	41918	544	0	0	1664	88	72695	945	0	0	0	0	0	0	0	0	55	15	16540	215	0	0	0	3622	126	191566	2488	0	0	
54973																																												0	0	81985	2100	0	0	1048	2	821817	15051	0	0	30764	1220	3257551	8531	0	0	8418	1015	661138	9230	0	0	0	0	0	0	0	0	507	454	257948	15752	0	0	0	40737	2691	5080439	50664	0	0	
55336																																																																																							
55635																																																																																							
55653																																																																																							
55970																																																																																							
56258																																																																																							
56351																																												0	0	139407	886	0	0	4846	2	520083	6409	0	0	20	0	444481	2659	0	0	3822	264	252143	3986	0	0	0	0	0	0	0	0	0	0	89087	1631	0	0	1070	8688	266	1445201	16641	0	0	
56548																																																																																							
56717																																																																																							
57040																																																																																							
57451																																																																																							
58225																																																																																							
58243																																												0	0	305064	1843	0	0	4001	1271	1083136	6231	0	0	2337	15	1530369	7257	0	0	8876	2690	1090640	22188	0	0	0	0	16654	110	0	0	0	0	86281	530	0	0	18856	15214	3976	4112144	57015	0	0	
58355																																																																																							
58551																																																																																							
58636																																																																																							
58757																																																																																							
58971																																												232	0	460835	13761	0	0	737	72	1523102	22579	0	0	2644	238	837370	18028	0	0	6669	204	1544256	35493	0	0	0	0	15822	477	0	0	91	91	121573	991	0	0	4481	10373	605	4502958	95810	0	0	
59316																																																																																							
59352																																																																																							
59370																																																																																							
59754																																																																																							
60143	0	0	3455000	16000	0	0	49000	1000	9509000	80000	0	0	8000	0	1838000	6000	0	0	150000	30000	32921000	474000	0	0	0	0	0	0	0	0	8000	0	2431000	30000	0	0	0	215000	31000	50154000	606000	0	0																																												
60330																																																																																							
60545																																																																																							
60554																																																																																							
60648																																																																																							
61122																																												8570	2142	109320	1532	0	0	3179	9	332325	2873	0	0	3391	22	435033	3806	0	0	30	0	122585	1341	0	0	0	0	0	0	0	0	4	0	35932	312	0	0	500	15174	2173	1035195	10364	0	0	
61355																																																																																							
61476																																																																																							
61757																																																																																							
61832																																																																																							
61953																																																																																							
62044																																																																																							
62110																																																																																							
62147																																																																																							
62772																																																																																							
63050																																																																																							
63069	0	0	2075879	43658	3079	231	0	0	7932305	58562	56540	3012	20209	38	13579513	55556	1734	3	140100	20226	17896410	229813	1172	1146	0	0	79251	1270	0	0	4971	1270	739429	7423	3	0	0	165280	21534	42302787	396282	62528	4392																																												
63201																																																																																							
63573																																																																																							
63733																																																																																							
63742																																																																																							
63751																																																																																							
64150																																																																																							
64552																																																																																							
64730																																																																																							
65205																																																																																							
65513																																																																																							
65559																																																																																							
65746																																																																																							
65858																																																																																							
66154																																																																																							
66275																																																																																							
66677																																																																																							
67142																																																																																							
67151																																																																																							
67209																																																																																							
67254																																																																																							
67656																																																																																							
67870																																																																																							
68448																																																																																							
68671																																																																																							
68756																																																																																							
68831																																																																																							
69333																																												510	0	66540	904	0	0	2081	48	436984	4821	0	0	6598	257	279968	3563	0	0	168	41	159512	1952	0	0	0	0	0	0	0	0	148	19	24746	503	0	0	0	9505	365	967750	11743	0	0	
69678																																																																																							
70058																																																																																							
70218																																																																																							
70414																																																																																							
70638																																																																																							
70955																																																																																							
71073																																																																																							
71457																																																																																							
71859																																																																																							
72258																																																																																							
72351																																																																																							
72454																																																																																							
72678																																																																																							
73116																																																																																							
73152																																																																																							
73554																																																																																							
73956																																																																																							
74056																																																																																							
74140																																												56	11	0	0	0	0	13178	14	509954	1426	0	0	7612	1075	357857	972	0	0	7345	14	220506	1083	0	0	0	0	0	0	0	0	0	0	70062	922	0	0	2422	28191	1114	1158379	6825	0	0	
74403																																																																																							
74449																																																																																							
75259																																																																																							
75446																																																																																							
75455																																																																																							
75558																																																																																							
75633	11543	367	3079717	41617	1168	0	186268	17962	8515236	55770	43052	22243	251618	40199	11037091	17024	12290	1341	467119	98918	57250630	461297	76703	14274	0	0	457765	19546	0	0	29492	0	6276536	41452	518	517	0	946040	157446	86616975	636706	133731	38375																																												
75651																																																																																							
76153																																																																																							
76443																																																																																							
76854																																																																																							
77150																																																																																							
77253																																																																																							
77422																																																																																							
77851																																												273	0	70011	377	0	0	12007	0	730370	9256	0	0	928	2	149168	404	33	0	2316	0	513867	8120	0	0	0	0	8999	156	0	0	0	0	25956	241	0	0	0	15524	2	1498371	18554	33	0	
78157																																																																																							
78241																																																																																							
78559																																																																																							
79042																																																																																							
79127																																																																																							
79145																																																																																							
79257																																																																																							
79855																																																																																							
80150																																																																																							
80374																																																																																							
80431																																																																																							
81175																																																																																							
82033																																																																																							
82257																																																																																							
82350																																																																																							
82659																																																																																							
83151																																																																																							
83236																																																																																							
83375																																																																																							
83638	0	0	277104	1898	0	0	1936	1161	2691485	21981	0	0	5180	946	434260	1346	0	0	22790	1789	2223118	20735	0	0	0	0	11120	1899	0	0	405	378	76941	90	0	0	0	30311	4274	5714028	47949	0	0																																												
83834																																																																																							
83852																																																																																							
83955																																																																																							
84046																																																																																							
84541																																																																																							
84804																																																																																							
85052																																																																																							
85454																																																																																							
85472																																												0	0	108694	792	0	0	11913	474	3078872	11510	12424	0	10031	84	2554321	1918	336	0	243	0	348013	1457	343	0	0	0	0	0	0	0	3331	192	95849	400	162	0	25	25518	750	6185749	16102	13265	0	
85931																																																																																							
86349																																																																																							
86675																																																																																							
87047																																																																																							
87159																																																																																							
87234																																																																																							
87476																																																																																							
87579																																																																																							
88231																																																																																							
88259																																																																																							
88352																																																																																							
88455																																																																																							
88950																																																																																							
89032																																																																																							
89135																																																																																							
89854																																																																																							
89957																																																																																							
90047																																																																																							
90177																																																																																							
90328																																																																																							
90337																																																																																							
90579																																																																																							
91615																																																																																							
91754																																																																																							
91950																																																																																							
92144																																																																																							
92676																																																																																							
92706																																																																																							
92902																																																																																							
93244																																																																																							
93543																																																																																							
93619																																																																																							
94139																																																																																							
94522																																																																																							
94755																																																																																							
94858																																																																																							
95051																																																																																							
95677																																																																																							
96553																																																																																							
97055																																																																																							
97279																																																																																							
97457																																																																																							
97804																																																																																							
97943																																																																																							
98351																																																																																							
98463																																																																																							
98717																																																																																							
99143																																																																																							
99255																																																																																							
99376																																												0	0	28873	376	0	0	2300	135	304013	3232	0	0	4332	86	1048588	5911	0	0	6226	1196	530667	5624	0	0	0	0	0	0	0	0	0	0	19266	361	0	0	0	12858	1417	1931407	15504	0	0	
99442																																																																																							
99536																																																																																							
99853																																																																																							
100236																																																																																							
100357																																																																																							
100562																																												0	0	249827	3388	0	0	8649	78	2804812	11918	5321	6	8798	208	860980	8274	2616	0	2330	630	278900	4519	2477	0	0	0	290	0	0	0	140	19	82224	1576	2	0	0	19917	935	4277033	29675	10416	6	
