"IDRSSD"	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	RCONS602	RCONS603	RCONS604	RCONS605	RCONS606	RCONS607	RCONS608	RCONS609	RCONS610	RCONS611	RCONS612	RCONS613	RCONS614	RCONS615	RCONS616	RCONS617	RCONS618	RCONS619	RCONS620	RCONS621	RCONS622	RCONS623	
44929	0	-716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53061	0	0	51679	1382	0	0	0	615	0	0	0	0	615	0	24141	0	0	0	0	24141	0	0	0	6175	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4388	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	224	0	0	0	0	67669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17717	0	0	10900	6817	2837	0	2837	2123	0	0	0	0	0	2123	88918	0	0	0	0	88918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2006	4960	0	0	0	0	0	0	0	0	11188	11188	11188	0	0	0	0	0	0	0	11994	2399	0	0	0	2399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4960	0	0	0	0	0	0	0	0	0	7440	0	0	0	0	0	0	132058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45047	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107764	0	0	36213	69379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4992	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4974	995	0	0	0	995	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45056	0	-98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2640	0	0	2532	108	0	0	0	0	0	0	0	0	0	0	44660	0	0	0	0	44660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45430	0	-295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37140	0	0	37140	0	331	0	331	2071	0	0	0	1763	308	0	24151	0	0	915	0	23236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1013	331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	143	0	0	1	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331	0	0	0	0	0	0	0	0	0	497	0	0	0	0	0	0	59131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45458	0	-288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17316	0	0	16941	375	0	0	0	1245	0	0	0	0	0	1245	46151	0	573	2626	0	42952	0	0	0	1089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	282	1245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8291	1658	19	0	60	1579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1245	0	0	0	0	0	0	0	0	0	1868	0	0	0	0	0	0	65961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45551	0	13	0	0	0	0	0	1416	0	0	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83912	0	0	74265	9647	0	0	0	3645	0	0	0	0	0	3645	603114	0	335	7338	462	594979	0	0	0	7235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-778	3645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3645	0	0	0	0	0	0	0	0	0	5468	0	0	0	0	0	0	723410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45560	0	-5797	0	0	0	0	0	5319	0	0	5319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324576	0	0	323355	1221	43697	0	43697	1260	0	0	0	0	0	1260	651333	0	0	9425	0	641908	0	0	0	-6192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21459	44957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77617	15523	0	0	0	15523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44957	0	0	0	0	0	0	0	0	0	67436	0	0	0	0	0	0	1159262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45775	0	-203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63925	0	0	63925	0	0	0	0	557	0	0	0	0	0	557	76119	0	0	0	0	76119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1022	557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	779	156	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	557	0	0	0	0	0	0	0	0	0	836	0	0	0	0	0	0	124748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46053	0	-98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46619	0	0	30442	16177	4917	0	4917	61	0	0	0	0	61	0	65835	0	0	0	0	65835	0	0	0	0	0	0	0	0	0	0	0	281	-27	308	0	0	0	0	0	0	0	0	0	0	0	0	2658	2658	0	0	20133	-2158	4917	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14788	2958	0	0	0	2958	0	0	2916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4917	0	0	0	0	0	308	0	0	0	7376	0	0	0	0	0	3850	159105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
46941	0	-121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28696	0	0	28002	694	0	0	0	303	0	0	0	0	0	303	61410	0	0	0	0	61410	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1477	303	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4946	989	0	0	569	420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	303	0	8	0	0	0	0	0	0	0	455	0	32	0	0	0	0	92524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47247	0	-125	0	0	0	0	0	15920	0	0	13691	2229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102553	0	0	80640	21913	1564	0	1564	292	0	0	0	0	0	292	132989	0	185	781	0	132023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3394	1856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16286	3257	0	0	0	3257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1856	0	0	0	0	0	0	0	0	0	2784	0	0	0	0	0	0	295019	0	24000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9918	0	0	9573	345	0	0	0	0	0	0	0	0	0	0	14184	0	0	349	0	13835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	32	0	0	-241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	103	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	400	21140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47452	0	205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22313	0	0	22313	0	0	0	0	151	0	0	0	151	0	0	12166	0	0	0	0	12166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
47500	0	979	0	11807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224534	0	0	206936	17598	0	0	0	1028	0	0	0	0	0	1028	70152	0	0	3001	0	67151	0	0	0	313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1686	1028	12598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9004	1801	0	0	0	1801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1028	12598	0	0	0	0	0	0	0	0	1542	37794	0	0	0	0	0	285988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48057	0	-496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8167	0	8	7179	980	0	0	0	890	0	0	0	0	890	0	42545	0	337	0	0	42208	0	0	0	566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11546	2309	0	0	0	2309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48150	0	-8	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3434	0	0	3434	0	0	0	0	0	0	0	0	0	0	0	14800	0	0	0	0	14800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-177	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2574	515	0	0	0	515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	18478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48374	0	11	0	0	0	0	0	3585	0	1656	1929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45611	0	510	36397	8704	997	0	997	22275	0	0	17548	0	0	4727	716233	0	0	323383	0	392850	0	0	0	3692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6835	5724	0	0	0	0	0	0	0	0	537	537	537	0	0	0	0	0	0	0	90634	18127	0	285	283	17559	0	0	3237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5724	0	0	0	0	0	0	0	0	0	8586	0	0	0	0	0	0	565701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
48440	0	-703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30734	0	0	26184	4550	0	0	0	0	0	0	0	0	0	0	37232	0	0	5710	0	31522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49054	0	-234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27005	0	0	14068	12937	0	0	0	2512	0	0	0	0	0	2512	112301	0	0	0	0	112301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2602	2512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2512	0	0	0	0	0	0	0	0	0	3768	0	0	0	0	0	0	148641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49148	0	-495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4258	0	0	4258	0	0	0	0	0	0	0	0	0	0	0	37216	0	0	0	0	37216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49241	0	-358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92575	0	0	85071	7504	0	0	0	7158	0	0	0	0	0	7158	417420	0	0	0	0	417420	0	0	0	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6113	7158	0	675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55540	11108	0	0	0	11108	0	0	15463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7158	0	675	0	0	0	0	0	0	0	10737	0	2700	0	0	0	0	561836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49344	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42664	0	0	42664	0	0	0	0	534	0	0	0	0	0	534	32325	0	0	3271	0	29054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-225	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1437	287	0	0	107	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0	0	801	0	0	0	0	0	0	64201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49652	0	-212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14099	0	0	13997	102	0	0	0	4	0	0	0	0	0	4	62732	0	0	0	0	62732	0	0	0	36	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2515	4	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15044	3009	0	0	0	3009	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	60	0	0	0	0	0	0	0	6	0	240	0	0	0	0	94542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49858	0	-221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33871	0	0	33856	15	2577	0	2577	0	0	0	0	0	0	0	47276	0	0	0	0	47276	0	0	0	3823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2869	2577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2577	0	0	0	0	0	0	0	0	0	3866	0	0	0	0	0	0	83893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
49951	0	-24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11610	0	0	11380	230	0	0	0	158	0	0	0	0	0	158	75672	0	0	0	0	75672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-953	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2850	570	0	0	0	570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	237	0	0	0	0	0	0	90741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16311	0	0	15627	684	0	0	0	299	0	0	0	204	95	0	11784	0	749	0	0	11035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1265	253	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59239	0	0	0	0	59239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50872	0	-11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95192	0	0	90286	4906	0	0	0	436	0	0	0	0	0	436	21117	0	0	0	0	21117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1415	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222	44	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	449	0	0	0	0	0	0	0	0	0	674	0	0	0	0	0	0	80274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
50957	0	-124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111	0	0	873	0	238	0	10832	0	189	6032	4547	16849	0	16849	13229	0	0	576	0	0	12653	173856	0	1776	15762	0	156318	0	0	0	11286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	824	42	0	0	5877	29567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14899	2980	0	1	0	2963	16	1718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31301	0	0	0	0	0	42	0	0	0	46952	0	0	0	0	0	525	241095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213340	0	0	207346	5994	0	0	0	7583	0	0	0	0	7515	68	183710	0	2158	0	0	181552	0	0	0	8181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2540	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2158	432	0	0	109	322	0	0	5454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	348729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14639	0	14639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	220	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
