"IDRSSD"	RCON0211	RCON1287	RCON1709	RCON1713	RCON1733	RCON1736	RCON1752	RCON1754	RCON1773	RCON2163	RCON2192	RCON2941	RCON3129	RCON3190	RCON8492	RCON8495	RCON8496	RCON8499	RCONA511	RCONB989	RCONB995	RCONG389	RCONG390	RCONG393	RCONG394	RCONG397	RCONG398	RCONG399	RCONG400	
1557	0	0					146	12019	4655					2704	0	4610	12019	45	0	0	0									
1669	0	7213					1180	68055	56531					96	45225	49314	20004	0	0	0	0									
1829	0	0					2475	0	74709					24000	0	10634	0	18998	1486	0	1541									
1856	0	0					2725	9814	62507					54000	0	22593	99	1324	0	0	0									
2040	0	0					1546	0	44714					20000	0	2313	0	20881	0	0	3548									
2161	0	0					796	1	38966					0	0	5520	0	10441	0	0	0									
2376	0	0					26844	37610	595837					539689	0	87884	0	0	0	0	0									
2554	0	0					0	732	314					0	0	301	732	0	13	0	0									
2732	0	0					174	0	79879					337	0	11326	0	68003	0	0	0									
2750	0	0					539	0	17460					5200	0	5783	0	3631	0	0	0									
3252	0	0					322	653	54843					3500	0	1515	653	13049	0	0	0									
3458	0	0					185	2606	8789					0	0	8295	2606	0	0	0	4295									
3720	0	0					558	3937	44830					5526	0	17232	3937	9049	0	0	3660									
3953	0	0					497	0	4					266	0	0	0	0	4	0	0									
4156	0	2034					2551	0	32637					15000	0	15615	0	14988	0	0	532									
4231	0	0					0	0	33873					0	0	5090	0	9598	0	0	0									
4437	0	0					1029	380	79112					3941	0	43840	380	24807	0	0	2344									
4839	0	0					2075	0	44050					19000	0	6080	0	20946	0	0	4821									
5005	0	0					4637	272	50629					55009	0	7982	0	8040	1684	0	0									
5069	0	1261					0	0	33510					0	0	0	0	14129	4643	0	0									
5135	0	0					1475	0	24489					20799	0	21677	0	2812	0	0	0									
5210	0	0					7600	10038	206995					74895	10038	43571	0	35552	1055	0	47029									
5331	0	0					3976	0	214426					50413	0	85200	0	35780	0	0	83500									
5461	0	501					2030	0	65376					15600	0	32558	0	31229	0	0	0									
5751	0	0					304	0	57172					0	0	12795	0	20128	0	0	0									
6039	0	0					148	0	5023					0	0	4531	0	285	7	0	0									
6141	0	0					0	17603	0					0	8899	0	6892	0	0	0	0									
6329	0	0					749	0	40314					0	0	20733	0	8270	0	0	0									
6972	0	5020					4933	140955	94202					4000	72583	19082	67283	69602	0	0	0									
7009	0	0					0	0	333550					0	0	99492	0	71545	9187	0	0									
7045	0	0					261	0	46006					0	0	14730	0	25272	0	0	0									
7157	0	753					23	0	21453					0	0	7824	0	12690	0	0	0									
7456	0	0					310	3931	19122					0	0	4847	3931	0	0	0	0									
7634	0	0					318	10	6151					2000	0	2496	0	2983	0	0	0									
8033	0	0					1166	0	8380					13374	0	5200	0	2374	0	0	0									
8462	0	0					21	0	77154					0	0	42147	0	11480	0	0	0									
8631	0	0					141	0	11109					0	0	11109	0	0	0	0	0									
9357	0	0					499	0	64070					0	0	63060	0	0	1007	0	6425									
9553	0	0					874	0	26290					20192	0	6127	0	7585	0	0	0									
9807	44985	66237					18971	329116	102593					295999	10000	20007	51083	0	0	0	53300									
9955	0	0					1252	0	26302					2021	0	10695	0	15607	0	0	0									
10250	0	0					991	0	42363					0	0	313	0	21095	0	0	0									
10849	0	0					1625	0	31578					10377	0	1001	0	24420	0	0	0									
10858	0	10173					1448	0	83581					5228	0	17209	0	1697	26	0	42565									
11145	0	76					1514	0	19079					8147	0	3676	0	9903	0	0	0									
11640	0	0					2958	0	92749					30000	0	14973	0	50149	0	0	0									
11837	0	0					526	0	56614					7000	0	32057	0	10682	0	0	0									
12030	0	0					3889	0	4652					0	0	4652	0	0	0	0	0									
12142	0	0					740	577	46869					0	0	4780	543	19861	0	0	6001									
12245	0	0					416	0	32315					5000	0	4371	0	12011	28	0	0									
12311	0	52301	0	0	0	144228	303661	670478	7753622	0	52799993	768130	47587735	1892628	0	1189113	0	432695	50292	0	1981862	204336	1653518	466142	2269187	0	1024297	0	937991	
12647	0	0					310	6219	0					2650	310	0	3912	0	0	0	0									
12656	0	0					29	801	0					0	356	0	445	0	0	0	0									
12937	0	0					864	0	497					3962	0	0	0	0	0	0	0									
12946	0	0					2379	0	130782					26717	0	28144	0	81667	848	0	0									
12955	0	0					451	2145	7					4585	0	0	2145	0	0	0	0									
13103	0	0					12036	340	278502					107743	0	48067	0	0	88953	0	0									
13251	0	0					195	0	4398					0	0	251	0	4141	0	0	0									
13457	0	0					0	0	4409					0	0	734	0	3551	124	0	0									
14052	0	0					247	0	11240					1000	0	2380	0	2134	0	0	0									
14155	0	0					627	0	6555					7325	0	0	0	4142	0	0	0									
14650	0	0					68	4125	24					0	3782	0	343	0	0	0	0									
14753	0	0					9	11857	10710					0	800	1215	5991	7527	0	0	0									
14865	0	0					560	0	22551					0	0	16816	0	3895	0	0	0									
14977	0	0					208	43	7726					110	0	0	0	0	0	0	0									
16458	0	4027					780	43540	81990					318	888	34971	42652	15060	0	0	0									
16551	0	0					2199	1119	13628					9000	0	148	1119	11565	0	0	0									
16748	0	0					277	8041	9870					0	0	1030	8041	0	0	0	0									
16944	0	0					0	0	16302					0	0	4008	0	9801	0	0	0									
16953	0	0					0	2365	10010					0	0	10010	2365	0	0	0	0									
17110	100	0					219	100	19963					0	0	0	0	0	19963	0	0									
17147	0	0					31384	347155	587950					153148	0	113	13153	238513	0	0	124236									
17259	0	0					370	0	25314					3500	0	5844	0	12504	0	0	0									
17464	0	0					10472	1335	124121					166000	0	4763	1335	0	484	0	0									
17950	0	0					1007	168	114373					78	0	18525	150	33201	0	0	0									
18050	0	0					716	16629	100902					569	0	17600	16629	6440	0	0	0									
18135	0	0					1501	15172	44588					26095	12997	21515	2175	23073	0	0	15605									
18377	0	0					126	0	8845					0	0	0	0	0	0	0	0									
18827	0	0					972	0	57565					0	0	25009	0	17292	12872	0	0									
18836	0	0					814	0	12333					3179	0	7270	0	396	0	0	0									
18854	0	301					651	0	8277					0	0	5006	0	985	0	0	0									
18957	0	0					259	0	4372					993	0	1102	0	527	0	0	0									
19356	0	0					162	0	31354					2071	0	4347	0	7785	0	0	0									
19730	0	0					18195	4935	169545					41962	0	134660	2545	0	2283	0	0									
19936	0	0					631	6310	20417					0	1995	660	1370	1100	0	0	5027									
19972	0	0					183	17479	0					0	2468	0	14908	0	0	0	0									
20053	0	0					503	0	11459					1705	0	9849	0	191	19	0	0									
20512	0	0					915	424	38410					0	0	2012	250	13864	0	0	0									
20633	0	1048					1391	6402	71417					6000	982	30925	0	13381	0	0	0									
20857	0	0					975	0	106269					5876	0	15295	0	71759	0	0	0									
21256	0	0					87	0	1081					0	0	962	0	0	0	0	0									
21359	0	0					164	0	4974					312	0	901	0	2993	0	0	0									
21630	0	0					380	0	46466					4122	0	5683	0	5322	0	0	2623									
21658	0	0					443	0	32215					589	0	26057	0	6107	0	0	0									
22048	0	0					816	0	49286					16803	0	13912	0	4382	0	0	4974									
22356	0	0					4266	0	195354					25604	0	3486	0	60062	21	0	13125									
22543	0	5519					196	0	6603					0	0	0	0	208	876	0	0									
22552	0	0					277	285	4559					1745	0	3473	285	582	0	0	0									
22730	0	0					332	0	26109					0	0	11906	0	11420	0	0	4256									
22936	0	0					964	0	14308					3663	0	14235	0	0	0	0	0									
22954	0	0					1346	0	19286					7566	0	3656	0	7497	66	0	0									
23045	0	0					208	495	26852					0	0	26852	495	0	0	0	0									
23241	0	19010					16413	0	498214					156149	0	0	0	19403	2749	0	98418									
23456	0	0					431	204	22320					21	0	0	0	10767	0	0	0									
23504	0	0					1485	152807	385910					0	14989	95292	79318	41160	0	0	16197									
23540	0	0					625	10291	38701					0	9991	11999	300	20334	0	0	0									
23643	0	0					267	300	44177					0	0	31265	300	12838	0	0	0									
23755	0	0					798	0	25532					3000	0	2575	0	11656	0	0	0									
24006	0	1006					1158	262835	89999					0	240342	43072	10353	5145	0	0	0									
24453	0	0					3275	0	15887					34277	0	15597	0	0	0	0	0									
24659	200	0					0	1103	0					0	598	0	305	0	0	0	0									
24668	0	0					870	0	59910					2000	0	2973	0	56937	0	0	6718									
24855	0	0					29	0	0					0	0	0	0	0	0	0	0									
24949	0	20550					3167	0	37433					1100	0	0	0	16883	0	0	1991									
25357	0	0					3965	60357	7844					7000	0	0	0	1905	0	0	0									
25647	200	9149					0	1918	9361					0	0	0	1718	212	0	0	0									
26149	0	0					0	0	39952					0	0	5485	0	9692	0	0	567									
26242	0	0					1993	0	86333					0	0	33461	0	52872	0	0	7894									
26457	0	0					0	0	5789					0	0	5279	0	510	0	0	0									
26765	0	0					2147	149	35486					0	0	0	45	0	0	0	0									
26859	1003	0					796	1003	0					1151	0	0	0	0	0	0	0									
27548	0	0					4114	0	141612					14213	0	15251	0	28539	0	13805	0									
27614	0	0					1606	0	136069					16310	0	5069	0	55596	1743	0	0									
27847	0	0					1974	5817	127889					25450	0	286	952	53768	0	0	0									
28152	0	0					299	4944	8685					1523	437	4509	3021	2645	0	0	0									
28255	0	10689					410	0	14777					0	0	2003	0	0	2	0	0									
28349	0	0					1309	6828	0					10000	0	0	6828	0	0	0	1									
28406	0	774					4827	0	494750					30000	0	145135	0	254	63480	0	0									
28572	0	0					1122	137	3329					7169	134	3271	0	0	0	0	0									
28732	0	0					218	0	20609					4000	0	4884	0	1727	0	0	0									
29104	0	0					9194	41804	376944					120000	0	13469	37774	32834	4631	0	73374									
29636	0	0					4783	0	343153					94617	0	201195	0	100965	0	0	114056									
29953	0	7516					1756	4032	7516					12434	0	0	4032	0	0	0	0									
30052	0	0					111	0	0					2360	0	0	0	0	0	0	0									
30258	0	0					2486	0	29510					28395	0	3380	0	971	0	0	1000									
30418	0	0					0	0	318744					0	0	0	0	465	0	0	147138									
30502	0	8325					5325	0	204178					85601	0	42207	0	43809	7912	0	25063									
30650	0	0					1305	0	29554					19000	0	4969	0	94	0	0	907									
30810	0	2284202	0	0	0	0	44001	50159	6471353	0	62915596	6	56152838	17330781	0	2533559	42788	0	419719	0	0	7371	0	0	0	0	1233873	0	0	
31134	0	0					653	0	29151					10000	0	7577	0	13283	0	0	0									
31255	0	0					834	0	155790					10612	0	7030	0	23180	0	0	8180									
31657	0	0					159	62098	0					0	0	0	0	0	0	0	0									
31826	0	0					751	0	53803					0	0	21415	0	19685	127	0	0									
31835	0	0					1177	2210	27429					14500	0	11394	2210	13018	870	0	0									
32234	0	12158					82	0	35118					0	0	22554	0	406	0	0	16618									
32766	0	0					24	17394	35					0	0	0	17394	0	0	0	0									
33147	0	0					1067	0	20340					10000	0	10569	0	9771	0	0	3620									
33259	0	37659					770	3729	44838					0	0	0	3729	0	0	0	3416									
33268	0	0					0	1134	86249					0	0	5713	1134	35965	0	0	0									
33754	0	0					0	0	19739					0	0	8926	0	9956	0	0	0									
33839	0	0					122	0	7282					0	0	3141	0	4141	0	0	0									
33857	0	0					604	0	7125					7742	0	0	0	0	0	0	0									
34153	0	4606					2167	0	87048					12518	0	34057	0	0	0	0	0									
34359	0	420					425	0	11627					0	0	4892	0	3496	0	0	0									
34425	0	0					2282	0	31175					25000	0	6364	0	24385	0	0	7492									
34434	0	0					635	11605	36302					0	0	4104	11605	731	0	0	0									
34452	0	0					57	820	35405					0	0	0	151	16637	0	0	0									
34537	0	4224					12181	25159	611231					50000	0	0	7711	1400	2726	0	106219									
34555	0	0					2640	0	83398					3200	0	11143	0	38632	0	0	0									
34742	0	0					759	0	34295					0	0	7718	0	2969	0	0	0									
34836	0	403					0	0	8245					0	0	7751	0	91	0	0	0									
35057	0	5563					2866	0	24047					2642	0	1203	0	9835	0	0	0									
35301	0	6271108	2366288	1743507	1455891	959274	304980	9865805	78101896	0	141234386	70736932	52090104	3873331	0	1127319	119120	6747374	157512	1725072	8694795	240732	3741969	91421	21743900	44998	31549886	5547355	4060047	
35570	0	0					118317	349962	740881					2122189	187	0	10397	0	0	0	250000									
35646	0	0					111	18676	3855					0	1005	997	17161	2761	97	0	0									
35842	0	0					546	0	26834					6000	0	14981	0	3909	0	0	0									
36054	0	0					5913	425	1125					19138	0	0	425	379	0	0	0									
36344	0	0					2308	0	97756					15000	0	1504	0	25191	0	0	21396									
36456	0	0					228	4	21639					82	0	11584	4	7068	0	0	0									
36858	0	0					777	0	96515					3996	0	61709	0	0	0	0	4471									
36933	0	1001					199	0	8738					72	0	501	0	1958	0	0	0									
37051	0	0					279	0	9785					0	0	526	0	1299	0	0	0									
37341	0	0					17	370	0					0	0	0	370	0	0	0	0									
37378	1657	524					513	5151	4918					0	170	500	1170	1834	0	0	0									
37435	0	0					2268	2000	286327					0	0	80609	2000	24982	3055	0	16432									
37640	0	0					8340	1444	482531					52359	0	22109	1444	47232	0	0	28499									
37659	0	0					0	3184	3555					0	0	2667	3184	632	0	0	0									
37743	0	0					276	0	22999					0	0	1098	0	13479	0	0	0									
37949	0	0					696	0	88703					3255	0	34601	0	31466	0	0	12089									
38535	0	0					1526	0	101682					5000	0	2083	0	24850	0	0	4394									
38740	0	0					1624	0	38325					16781	0	10559	0	6086	0	0	0									
39327	28981	44062					0	43538	44354					0	9001	0	5556	292	0	0	5026									
39420	0	0					5741	0	231025					42499	0	63330	0	24722	0	0	756									
39475	0	0					10482	0	199111					600	0	2861	0	38953	3046	0	0									
39756	0	0					4325	0	45270					1677	0	1076	0	17356	0	0	8000									
40033	0	0					435	195	23923					0	0	12599	50	2146	0	0	0									
40350	0	0					266	1228	6618					2472	0	5686	1228	932	0	0	0									
40707	0	0					1060	257	26942					4967	257	17492	0	1419	0	0	0									
40855	0	0					787	0	14329					6090	0	1166	0	8892	0	0	0									
41245	0	1765					45	5421	6007					0	650	1622	4771	2620	0	0	168									
41553	495	1301					99	7237	40283					0	0	38982	6733	0	0	0	0									
41629	0	0					857	0	8894					7000	0	4005	0	3975	0	0	0									
41759	0	0					135	0	16667					0	0	7123	0	6922	0	0	0									
41825	0	2018					0	0	50182					0	0	37712	0	0	0	0	0									
41937	0	0					130	0	29653					144	0	8048	0	12443	0	0	0									
41955	0	0					216	570	12748					1894	0	8605	565	0	0	0	0									
42037	0	0					0	0	11299					0	0	660	0	3592	0	0	0									
42055	0	0					415	341	15793					0	0	5002	90	3599	0	0	0									
42354	0	0					241	0	51660					0	0	12775	0	9867	0	0	0									
42420	0	0					45665	0	988666					74522	0	225414	0	1057	704	0	158165									
42448	0	771					3789	0	110355					81100	0	22639	0	82426	4519	0	0									
42457	0	0					2	8809	0					0	4885	0	2234	0	0	0	0									
43052	0	0					1426	0	14345					9452	0	7487	0	90	70	0	0									
43351	0	406					0	0	2510					0	0	100	0	937	0	0	0									
43454	0	213					102	0	5399					0	0	3416	0	1427	0	0	0									
43744	0	0					661	0	10625					9500	0	5056	0	606	0	0	0									
43856	0	0					145	1549	12846					0	0	5779	1549	3366	0	0	0									
43959	0	2329					58	0	52646					0	0	13847	0	11287	0	0	0									
44040	0	0					1312	0	112668					450	0	18964	0	18151	0	0	0									
44433	0	1154					3108	0	47738					30000	0	0	0	0	1141	0	529									
44741	0	0					2750	24124	51498					0	0	35956	24124	15426	116	0	9739									
44750	0	0					728	0	40998					0	0	17975	0	12295	0	0	0									
44929	5006	20664					1237	5006	21582					0	0	0	0	900	0	0	0									
45038	0	0					306	2272	33666					750	0	9774	2272	18536	0	0	6122									
45047	0	0					765	0	9024					1269	0	6070	0	402	0	0	0									
45056	0	0					189	3422	9433					0	0	5563	3398	3324	0	0	0									
45430	0	0					664	5696	7139					6731	0	904	5696	0	0	0	0									
45458	0	0					34	0	4530					0	0	4224	0	0	0	0	0									
45551	0	2135					2726	0	156789					13574	0	99828	0	45032	0	0	24917									
45560	0	0					3916	58607	198139					42618	39561	2261	19046	14521	0	0	0									
45775	0	0					1132	12687	0					5000	9000	0	718	0	0	0	0									
46053	0	0					2184	0	70772					250	0	24584	0	8363	0	0	501									
46941	0	0					516	7644	39471					4879	0	21246	7644	6176	0	0	0									
47153	0	0					0	4056	0					0	3000	0	1056	0	0	0	0									
47247	0	0					1515	835	68419					23100	0	16210	793	27587	0	0	0									
47256	0	0					214	0	3579					1000	0	2486	0	1093	0	0	0									
47452	491	12871					36	491	15206					2000	0	0	0	212	0	0	0									
47500	0	1067					2207	0	36001					19500	0	22030	0	1112	9997	0	0									
48057	0	3267					322	0	16293					0	0	2790	0	9960	0	0	0									
48150	0	0					285	0	2189					325	0	1030	0	1159	0	0	0									
48374	0	0					6717	0	20317					108010	0	17032	0	0	3092	0	1060									
48440	0	0					378	0	28365					3000	0	1430	0	15557	0	0	0									
49054	0	0					752	0	23344					6500	0	23344	0	0	0	0	0									
49148	0	0					403	0	58133					0	0	14937	0	14174	0	0	0									
49241	0	0					2767	17423	55580					34699	11380	35730	3646	14483	0	0	0									
49344	0	763					2047	500	20235					26850	0	5454	0	6324	0	0	0									
49643	0	0					451	13303	0					0	800	0	10403	0	0	0	0									
49652	0	0					938	0	41163					11093	0	12920	0	27732	0	0	0									
49821	0	0					3617	0	146789					48685	0	39632	0	52374	602	0	21000									
49858	0	0					244	0	12548					0	0	8256	0	0	0	0	0									
49951	0	0					0	0	14500					0	0	14500	0	0	0	0	0									
50144	0	0					287	20365	0					0	0	0	8960	0	0	0	0									
50461	0	0					0	819	0					0	0	0	819	0	0	0	0									
50546	0	0					39	0	10534					0	0	3637	0	182	507	0	0									
50854	0	0					0	1143	18210					0	0	1022	1143	4122	0	0	0									
50957	0	0					1585	0	14065					6170	0	14065	0	0	0	0	0									
51253	0	0					668	0	30418					19231	0	0	0	22459	0	0	0									
51356	0	5561					0	0	19172					0	0	13611	0	0	0	0	0									
51459	0	0					444	0	109920					144	0	42233	0	27386	0	0	0									
51730	0	0					94	1558	8709					0	634	6179	0	0	399	0	0									
51842	0	0					1286	0	15407					4050	0	0	0	15395	12	0	0									
52410	0	0					377	0	37336					6046	0	5028	0	21831	0	0	0									
52719	0	0					4891	205302	0					344360	0	0	205302	0	0	457126	0									
52951	0	0					279	0	29438					0	0	7725	0	8364	0	0	0									
53015	0	0					9	15128	0					0	7370	0	7758	0	0	0	0									
53033	0	0					7998	350	669625					10000	0	0	0	28955	12008	0	163781									
53051	0	0					255	24342	0					0	0	0	0	0	0	0	0									
53239	0	17266					0	0	38418					0	0	0	0	11785	0	0	0									
53453	0	0					140	0	27306					0	0	2250	0	12576	0	0	0									
53752	0	0					47	25070	11046					0	10569	0	1287	0	0	0	0									
54049	0	0					521	975	9467					2000	0	4558	975	199	0	0	0									
54058	0	0					990	0	69792					3045	0	10101	0	22419	0	0	0									
54375	0	0					4666	0	152829					35676	0	0	0	60169	252	0	43485									
54441	0	0					136	0	8899					2000	0	6008	0	1743	0	0	0									
54656	0	1586					584	0	333758					0	0	0	0	164667	0	0	0									
55176	0	0					2028	15725	161					25100	4900	0	0	0	0	0	0									
55336	0	2038					1171	0	70839					390	0	65820	0	2981	0	0	0									
55635	0	0					265	0	13960					1550	0	7557	0	3042	0	0	0									
55653	0	0					625	0	26261					0	0	9521	0	8169	0	0	4288									
56258	0	2004					302	0	43781					500	0	38695	0	300	0	0	0									
56351	0	18184					2243	0	332949					1481	0	81400	0	79107	0	0	0									
56427	0	0					300	0	31521					0	0	5189	0	15482	0	0	0									
56548	0	0					2106	0	17534					0	0	5857	0	6200	129	0	0									
56557	0	0	0	0	0	2324	5266	247	629210	0	2369672	117261	2030546	30000	0	74359	0	302	0	0	144843	247	401408	0	0	0	150792	0	25	
56717	0	0					2233	0	86841					29063	0	12377	0	34424	136	0	22690									
57040	0	1038					9	0	28338					0	0	11904	0	15393	3	0	0									
57228	0	0					517	0	25050					0	0	20585	0	1334	0	0	616									
57255	0	0					30	932	15967					0	0	10912	932	3971	0	0	0									
57451	0	0					1036	0	209890					13700	0	54605	0	45897	0	0	35982									
57572	0	0					1110	0	13357					10895	0	1508	0	1309	9	0	0									
57956	0	0					126	974	42993					0	0	4179	974	13008	118	0	6254									
58074	0	0					2941	0	19391					27000	0	7775	0	1189	7	0	0									
58207	0	1507					778	0	27513					8555	0	2552	0	8184	945	0	1278									
58225	0	3697					578	0	42526					5000	0	12223	0	22694	0	0	1243									
58243	0	45553	0	0	0	0	25286	0	583267	0	4227789	166750	3805394	24217	0	0	0	76205	0	0	278476	0	84780	0	356844	0	19885	0	0	
58355	0	0					0	0	0					0	0	0	0	0	0	0	0									
58551	0	0					0	0	67646					0	0	9893	0	20172	0	0	0									
58636	0	0					993	478	67719					17110	0	31583	0	14694	0	0	0									
58757	0	0					150	0	8050					537	0	2462	0	5470	0	0	0									
58971	0	9848					15660	0	823417					0	0	270033	0	22873	0	0	168771									
59316	0	0					4063	170	151963					42959	0	31473	170	51308	275	0	31983									
59352	0	0					118	0	158751					0	0	2402	0	44652	0	0	0									
59679	0	0					194	0	1596					0	0	0	0	0	1596	0	0									
59754	0	0					245	424	3269					0	424	0	0	3269	0	0	0									
60143	0	20096	0	0	0	27	464856	0	7464775	0	53130540	343372	46713771	2621538	0	0	0	25506	82279	0	63643	0	6568417	0	330320	0	438130	0	0	
60330	0	0					3014	0	83441					40042	0	42564	0	11873	0	0	0									
60433	0	0					237	0	13040					0	0	4729	0	0	0	0	0									
60545	0	0					342	0	88952					1584	0	87223	0	940	0	0	0									
60554	0	0					237	0	20570					492	0	6919	0	13640	0	0	0									
60648	0	2008					926	222	9938					0	0	4449	222	935	0	0	0									
61122	0	0					11712	0	239348					160842	0	38715	0	73728	0	0	35875									
61355	0	0					2931	1184	239529					17000	0	68544	1184	94402	0	0	8672									
61476	51	1517					1255	770	18012					3807	0	5332	0	2514	810	0	0									
61757	0	0					41	2194	19020					0	0	19020	1592	0	0	0	3828									
61832	0	0					1321	0	32283					9000	0	30912	0	872	0	0	0									
61953	0	0					149	15753	6085					0	8130	3980	7623	2105	0	0	0									
62044	0	0					401	135	3012					139	0	3012	135	0	0	0	0									
62110	7098	0					81	7098	912					0	0	0	0	0	912	0	0									
62147	0	0					770	0	13404					800	0	530	0	3640	58	0	0									
63050	0	0					25	0	33700					0	0	11086	0	11525	0	0	0									
63069	0	13076	0	0	0	279055	114875	0	6279278	0	22148268	0	19939104	680	0	1832215	0	357804	2261	0	0	0	534726	0	3216020	0	44121	0	0	
63078	0	52634					9169	0	185150					0	0	82561	0	33889	2004	0	0									
63201	0	0					145	27915	11200					0	299	1544	14968	2147	0	0	0									
63359	0	3256					0	0	36145					0	0	11152	0	21737	0	0	0									
63573	0	0					3929	0	41756					12000	0	41456	0	0	0	0	0									
63733	0	0					1069	0	169392					22040	0	77152	0	92232	8	0	0									
63742	0	0					318	0	60					6017	0	0	0	0	0	5483	0									
63751	0	100					35	0	1311					104	0	1211	0	0	0	0	0									
64150	0	0					359	6229	15832					1806	350	7649	5879	0	7000	0	0									
64543	0	0					2549	0	85664					40825	0	0	0	15281	0	0	0									
64552	0	0					862	0	20836					1450	0	0	0	5744	0	0	0									
64619	0	423	0	0	0	0	8954	470643	404035	0	2518579	0	2322450	152320	232405	45896	131325	25881	15361	0	34236	92792	11077	14121	51470	0	252444	0	1483	
64730	0	0					1105	0	57388					16800	0	47244	0	6158	0	0	0									
65205	10057	0					2556	111211	164715					0	101154	0	0	0	11359	0	0									
65241	0	0					483	0	21509					6500	0	9699	0	2397	0	0	0									
65513	0	0	0	0	0	0	375	83230	38594	0	341561	0	292071	4200	0	0	0	940	0	0	0	0	0	0	0	47944	16733	35286	20921	
65559	0	27393					1	0	143672					880	0	15454	0	33786	18	0	0									
65746	0	0					6476	0	54862					37366	0	12606	0	6138	5000	0	6129									
65858	0	0					7539	0	574054					30299	0	38106	0	27283	0	0	0									
66015	0	0	0	0	0	0	0	0	56803	123263	268785	0	327396	30000	0	11139	0	0	0	0	7000	0	988	0	44676	0	0	0	0	
66154	0	0					1405	0	23840					3389	0	2825	0	17336	0	0	0									
66172	0	0					10094	0	27522					122852	0	0	0	0	6738	0	0									
66275	0	0					231	0	28769					0	0	9759	0	1306	0	0	0									
66837	0	0					1452	0	20315					10000	0	8026	0	271	0	0	0									
67142	0	0					569	0	24411					11060	0	3425	0	10856	0	0	0									
67151	0	0					2304	1472	171163					45767	0	38788	0	60872	0	0	0									
67209	0	0					6670	0	113715					69311	0	21298	0	947	28655	0	1677									
67254	0	0					0	0	1956					0	0	1956	0	0	0	0	0									
67311	0	0					160202	80857	3497491					325133	0	371244	80857	309234	2918	0	809570									
68345	0	0					1295	66607	42403					10000	44953	30012	21654	12391	0	0	0									
68448	0	0					0	0	27499					0	0	0	0	20309	177	0	0									
68756	0	0					774	0	87342					0	0	5334	0	10731	0	0	0									
68831	0	0					439	1369	25179					0	0	8260	635	6046	0	0	0									
68840	0	0					1014	0	55024					147	0	13118	0	29509	0	0	2249									
68859	0	0					1089	0	169478					835	0	5234	0	125775	0	0	3113									
68943	0	2009					461	0	2224					0	0	4	0	211	0	0	0									
69333	0	0					6270	205469	66295					53800	23436	15027	110211	0	0	0	9524									
69678	0	0					1891	6260	100600					3000	0	17845	6260	82610	145	0	21500									
69847	2232	2144					0	2833	4172					0	601	2028	0	0	0	0	0									
70049	0	0					750	1332	29112					1849	0	29112	1332	0	0	0	0									
70058	0	0					916	0	46534					7759	0	7032	0	26630	0	0	0									
70218	0	0					243	0	2917					2000	0	2084	0	0	0	0	0									
70414	0	0					1864	3482	157150					5072	0	55221	2976	48632	0	0	0									
